airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,Command_fault,Command
43.63929,-295.985504,-294.792053,2.869126,0.06144,2.869126,0.06144,-289.999847,-290.0,20.470362,18.373459,12.046867,297.467255,12.60314,-0.028494,-0.004646,18.832531,-8.58E-4,0.057213,0.019588,0.0,1.0,2320.643555,, takeoff
44.220417,-295.945435,-294.751984,2.874266,0.062211,2.874266,0.062211,-289.999847,-290.0,20.510822,18.812544,12.222118,297.463043,12.51745,-0.02905,-0.004703,22.951475,-8.78E-4,0.057383,0.020033,0.0,1.0,2322.882568,, takeoff
45.090252,-295.88504,-294.691589,2.88113,0.063099,2.88113,0.063099,-289.999847,-290.0,20.572601,19.476139,12.482953,297.460114,12.394602,-0.029097,-0.004252,17.397575,-8.89E-4,0.057485,0.020244,0.0,1.0,2327.242188,, takeoff
45.669388,-295.844482,-294.651062,2.880435,0.061189,2.880435,0.061189,-289.999847,-290.0,20.614149,19.921757,11.568544,297.460175,12.317267,-0.028806,-0.003736,23.90136,-9.01E-4,0.057623,0.02039,0.0,1.0,2330.571045,, takeoff
46.5396,-295.783813,-294.590363,2.880563,0.061218,2.880563,0.061218,-289.999847,-290.0,20.673269,20.594887,11.951941,297.462921,12.209347,-0.027314,-0.00257,18.958714,-8.74E-4,0.057609,0.020387,0.0,1.0,2335.942871,, takeoff
47.11908,-295.7435,-294.550049,2.885558,0.06151,2.885558,0.06151,-289.999847,-290.0,20.713409,21.046698,12.124043,297.465546,12.143413,-0.026127,-0.001771,17.352459,-8.75E-4,0.057611,0.02025,0.0,1.0,2339.684326,, takeoff
47.987694,-295.682953,-294.489502,2.893211,0.062138,2.893211,0.062138,-289.999847,-290.0,20.774679,21.728876,12.373322,297.468781,12.054446,-0.024399,-8.35E-4,23.022209,-8.79E-4,0.057711,0.020119,0.0,1.0,2345.440186,, takeoff
48.566425,-295.642426,-294.448975,2.898254,0.062349,2.898254,0.062349,-289.999847,-290.0,20.816221,22.18656,12.663699,297.469666,12.00218,-0.023739,-5.09E-4,19.115261,-8.88E-4,0.057864,0.019957,0.0,1.0,2349.339355,, takeoff
49.439751,-295.582397,-294.388947,2.870524,0.060175,2.870524,0.060175,-289.999847,-290.0,20.867783,22.877369,9.912132,297.468475,11.934825,-0.02251,-4.91E-4,21.29793,-8.91E-4,0.057965,0.019913,0.0,1.0,2355.250488,, takeoff
50.02198,-295.543915,-294.350464,2.875125,0.061123,2.875125,0.061123,-289.999847,-290.0,20.901134,23.340714,10.088322,297.46579,11.897421,-0.022434,-7.42E-4,23.603399,-8.6E-4,0.05741,0.019972,0.0,1.0,2359.222412,, takeoff
50.894211,-295.487732,-294.294312,2.885633,0.062803,2.885633,0.062803,-289.999847,-290.0,20.952179,24.039824,10.316162,297.458405,11.852634,-0.0231,-0.001589,22.934135,-8.73E-4,0.057503,0.020107,0.0,1.0,2365.210205,, takeoff
51.475262,-295.450989,-294.257538,2.891351,0.064012,2.891351,0.064012,-289.999847,-290.0,20.986799,24.50856,10.451118,297.45166,11.830265,-0.023991,-0.002368,22.650606,-8.97E-4,0.057713,0.020476,0.0,1.0,2369.217041,, takeoff
52.346317,-295.396454,-294.203003,2.898177,0.06575,2.898177,0.06575,-289.999847,-290.0,21.039555,25.215546,10.645697,297.440521,11.807664,-0.025719,-0.003536,22.410351,-9.14E-4,0.057827,0.020813,0.0,1.0,2375.244629,, takeoff
52.926651,-295.360321,-294.16687,2.902647,0.066852,2.902647,0.066852,-289.999847,-290.0,21.075268,25.689392,10.776432,297.433228,11.799654,-0.026937,-0.004192,22.346457,-9.39E-4,0.057964,0.02137,0.0,1.0,2379.272949,, takeoff
53.796612,-295.306122,-294.112671,2.90911,0.068185,2.90911,0.068185,-289.999847,-290.0,21.129654,26.403841,10.971915,297.424438,11.797707,-0.028455,-0.004721,22.360867,-9.55E-4,0.058053,0.021735,0.0,1.0,2385.328125,, takeoff
54.376198,-295.269897,-294.076477,2.913592,0.06892,2.913592,0.06892,-289.999847,-290.0,21.166456,26.882532,11.102283,297.420441,11.80278,-0.029098,-0.004735,22.428568,-9.74E-4,0.058182,0.022174,0.0,1.0,2389.372803,, takeoff
55.245007,-295.215271,-294.02182,2.920403,0.065212,2.920403,0.065212,-289.999847,-290.0,21.223017,27.604046,11.845192,297.417847,11.819321,-0.029724,-0.004381,22.624538,-9.85E-4,0.058272,0.022374,0.0,1.0,2395.450684,, takeoff
55.822559,-295.178284,-293.984863,2.933457,0.050748,2.933457,0.050748,-289.999847,-290.0,21.263535,28.087305,12.414223,297.417938,11.836007,-0.028826,-0.004102,23.02491,-9.32E-4,0.058408,0.022504,0.0,1.0,2399.508545,, takeoff
56.688271,-295.121399,-293.927948,2.940656,0.050872,2.940656,0.050872,-289.999847,-290.0,21.326067,28.815454,12.596174,297.420471,11.869206,-0.027132,-0.00293,23.733437,-7.25E-4,0.058669,0.022499,0.0,1.0,2405.602783,, takeoff
57.265175,-295.08255,-293.889099,2.944374,0.051164,2.944374,0.051164,-289.999847,-290.0,21.368277,29.303003,12.725469,297.422577,11.896358,-0.02575,-0.002179,18.800594,-7.27E-4,0.058813,0.022372,0.0,1.0,2409.671387,, takeoff
58.130016,-295.023071,-293.82962,2.950126,0.051705,2.950126,0.051705,-289.999847,-290.0,21.432425,30.037401,12.928489,297.424744,11.943785,-0.023659,-0.001355,18.271315,-7.31E-4,0.058887,0.022267,0.0,1.0,2415.782715,, takeoff
58.706207,-294.982666,-293.789215,2.954284,0.052159,2.954284,0.052159,-289.999847,-290.0,21.475761,30.528994,13.067029,297.424805,11.979345,-0.022448,-0.001093,23.896271,-7.39E-4,0.059003,0.022159,0.0,1.0,2419.862793,, takeoff
59.569958,-294.920959,-293.727509,2.96031,0.052987,2.96031,0.052987,-289.999847,-290.0,21.541628,31.269278,13.274805,297.422028,12.037633,-0.021143,-0.001196,22.183136,-7.45E-4,0.059086,0.022156,0.0,1.0,2425.991943,, takeoff
60.14542,-294.87912,-293.685699,2.964423,0.053613,2.964423,0.053613,-289.999847,-290.0,21.586119,31.764679,13.413479,297.418213,12.079186,-0.020679,-0.001562,15.977085,-7.57E-4,0.059206,0.022295,0.0,1.0,2430.08374,, takeoff
61.00806,-294.815399,-293.621948,2.970272,0.054584,2.970272,0.054584,-289.999847,-290.0,21.653721,32.510506,13.621691,297.410339,12.144483,-0.020552,-0.002372,22.533022,-7.66E-4,0.059288,0.022485,0.0,1.0,2436.236084,, takeoff
61.584309,-294.772491,-293.579041,2.947574,0.055656,2.947574,0.055656,-289.999847,-290.0,21.693209,33.009502,9.150336,297.404266,12.189345,-0.020149,-0.002958,16.270576,-7.8E-4,0.059405,0.022879,0.0,1.0,2440.389404,, takeoff
62.454308,-294.711395,-293.517944,2.940013,0.056428,2.940013,0.056428,-289.999847,-290.0,21.739433,33.760662,9.365281,297.396301,12.257431,-0.020737,-0.003555,22.653145,-7.95E-4,0.058951,0.023183,0.0,1.0,2446.708252,, takeoff
63.032719,-294.672821,-293.47937,2.945281,0.056968,2.945281,0.056968,-289.999847,-290.0,21.770903,34.263165,9.506199,297.391937,12.302714,-0.021097,-0.003758,23.584679,-8.06E-4,0.0588,0.023581,0.0,1.0,2450.959961,, takeoff
63.898968,-294.617188,-293.423737,2.953272,0.057579,2.953272,0.057579,-289.999847,-290.0,21.818893,35.019424,9.678905,297.387604,12.369563,-0.021273,-0.003675,22.589828,-8.14E-4,0.058906,0.023799,0.0,1.0,2457.375244,, takeoff
64.475327,-294.581116,-293.387665,2.963424,0.050101,2.963424,0.050101,-289.999847,-290.0,21.852783,35.525215,10.702612,297.386108,12.412945,-0.021086,-0.003604,22.229843,-8.23E-4,0.059065,0.024016,0.0,1.0,2461.669922,, takeoff
65.337952,-294.527252,-293.333801,2.971236,0.053795,2.971236,0.053795,-289.999847,-290.0,21.906744,36.286236,10.857866,297.363861,12.475669,-0.021975,-0.006981,22.224983,-7.16E-4,0.059268,0.0,0.0,1.0,2468.128906,, fly_strait
65.913406,-294.491272,-293.297821,2.973706,0.055243,2.973706,0.055243,-289.999847,-290.0,21.943102,36.795101,10.95457,297.292969,12.515243,-0.025521,-0.017995,22.270103,-7.68E-4,0.059425,0.001112,0.0,1.0,2472.445557,, fly_strait
66.777557,-294.437103,-293.243652,2.976418,0.052083,2.976418,0.052083,-289.999847,-290.0,21.99828,37.560638,11.116757,297.121002,12.569108,-0.037175,-0.042591,22.391403,-7.89E-4,0.059474,0.004657,0.0,1.0,2478.939209,, fly_strait
67.354576,-294.401276,-293.207825,2.942715,0.039816,2.942715,0.039816,-289.999847,-290.0,22.025839,38.072468,6.154451,296.98587,12.5998,-0.047166,-0.060194,21.745714,-7.44E-4,0.059528,0.013255,0.0,1.0,2483.278809,, fly_strait
68.218987,-294.352051,-293.1586,2.945315,0.036469,2.945315,0.036469,-289.999847,-290.0,22.057449,38.842319,6.51229,296.806,12.635385,-0.065902,-0.07907,19.449865,-5.69E-4,0.058854,0.020012,0.0,1.0,2489.800781,, fly_strait
68.792282,-294.321686,-293.128265,2.947274,0.016546,2.947274,0.016546,-289.999847,-290.0,22.080538,39.356865,7.399634,296.723419,12.650935,-0.077719,-0.084562,22.691523,-5.21E-4,0.058906,0.029005,0.0,1.0,2494.149414,, fly_strait
69.653297,-294.277863,-293.084442,2.895786,-0.115344,2.895786,-0.115344,-289.999847,-290.0,22.121044,40.130516,8.612962,296.691956,12.661852,-0.08917,-0.079505,18.739658,-2.36E-4,0.058945,0.033134,0.0,1.0,2500.679199,, fly_strait
70.229736,-294.248871,-293.05545,2.834605,-0.251368,2.834605,-0.251368,-289.999847,-290.0,22.150206,40.647484,8.77237,296.738403,12.662611,-0.089966,-0.067022,20.6884,0.001648,0.057916,0.034708,0.0,1.0,2505.045898,, fly_strait
71.097717,-294.205353,-293.011902,2.754212,-0.44647,2.754212,-0.44647,-289.999847,-290.0,22.193356,41.42477,8.461058,296.888763,12.659392,-0.080037,-0.037949,14.675185,0.003591,0.056692,0.032385,0.0,1.0,2511.625732,, fly_strait
71.676453,-294.176453,-292.983032,2.715525,-0.552495,2.715525,-0.552495,-289.999847,-290.0,22.221313,41.944221,8.275959,297.0159,12.657901,-0.067038,-0.016432,18.607637,0.006378,0.055084,0.024867,0.0,1.0,2516.031982,, fly_strait
72.536873,-294.133514,-292.940063,2.691279,-0.676232,2.691279,-0.676232,-289.999847,-290.0,22.263424,42.725178,9.089545,297.177917,12.662161,-0.042245,0.007663,22.339836,0.007893,0.054311,0.01851,0.0,1.0,2522.648438,, fly_strait
