airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
6.513371,-87.980194,-86.786751,2.975025,1.373309,2.590907,0.092915,-89.999855,-90.0,2.28651,0.0,0.007771,297.868011,277.573883,0.012362,-0.051963,-14.981882,-0.0,0.0,0.0,0.0,0.0,600.205444,
6.606084,-87.995155,-86.801712,2.925411,1.208021,2.590788,0.092611,-89.999855,-90.0,2.286551,0.0,0.003417,297.86673,280.99707,0.012373,-0.044724,-8.978481,-0.019619,0.051818,0.0,0.0,1.0,610.098022,
6.673851,-88.00296,-86.809509,2.769286,0.713945,2.5827,0.091992,-89.999855,-90.0,2.286538,4.0E-5,-0.011288,297.865845,283.240967,0.012307,-0.040491,-8.866986,-0.017257,0.051816,6.4E-5,0.0,1.0,676.611694,
6.784831,-88.012177,-86.818733,2.57372,0.191727,2.542828,0.088755,-89.999855,-90.0,2.286405,2.44E-4,-0.041937,297.864288,286.509094,0.012278,-0.034976,-16.301485,-0.010199,0.051654,1.08E-4,0.0,1.0,858.935425,
6.889448,-88.017029,-86.823586,2.508365,0.084236,2.508365,0.084236,-89.999855,-90.0,2.286302,7.89E-4,-0.016681,297.863098,288.601624,0.012399,-0.031809,-14.938325,-0.002739,0.050857,1.86E-4,0.0,1.0,1011.358093,
7.130544,-88.022804,-86.829353,2.489443,0.073426,2.489443,0.073426,-89.999855,-90.0,2.286379,0.003994,0.045253,297.861084,291.579193,0.012201,-0.027744,-17.405321,-0.001203,0.050167,2.46E-4,0.0,1.0,1252.298828,
7.357279,-88.025818,-86.832375,2.493387,0.064107,2.493387,0.064107,-89.999855,-90.0,2.286598,0.009094,0.084812,297.859314,293.440186,0.011643,-0.02548,-19.162315,-0.001049,0.049789,3.46E-4,0.0,1.0,1407.33606,
7.804245,-88.029327,-86.835884,2.510805,0.048308,2.510805,0.048308,-89.999855,-90.0,2.287166,0.023775,0.141085,297.855042,296.020996,0.010458,-0.022781,-12.250607,-9.16E-4,0.049868,4.35E-4,0.0,1.0,1615.940308,
8.172311,-88.031105,-86.837662,2.525463,0.037324,2.525463,0.037324,-89.999855,-90.0,2.287701,0.039762,0.177898,297.850525,297.588776,0.010595,-0.021475,-6.81864,-6.9E-4,0.050216,6.48E-4,0.0,1.0,1734.551025,
8.592191,-88.032501,-86.839058,2.540329,0.026532,2.540329,0.026532,-89.999855,-90.0,2.288362,0.061829,0.218059,297.843964,299.026184,0.011233,-0.020623,-15.289145,-5.33E-4,0.050509,8.74E-4,0.0,1.0,1835.835205,
8.592191,-88.032501,-86.839058,2.540329,0.026532,2.540329,0.026532,-89.999855,-90.0,2.288362,0.061829,0.218059,297.843964,299.026184,0.011233,-0.020623,-15.289145,-5.33E-4,0.050509,8.74E-4,0.0,1.0,1835.835205,
10.103951,-88.035118,-86.841675,2.579778,-0.001206,2.579778,-0.001206,-89.999855,-90.0,2.291176,0.172184,0.342229,297.809082,302.505432,0.014876,-0.020714,-15.599546,-3.79E-4,0.050807,0.001202,0.0,1.0,2046.189209,
10.623968,-88.035278,-86.841827,2.589837,-0.007689,2.589837,-0.007689,-89.999855,-90.0,2.292293,0.220791,0.385339,297.79303,303.309509,0.016975,-0.021508,-16.26576,1.7E-5,0.051596,0.002946,0.0,1.0,2087.836182,
11.565701,-88.035042,-86.841591,2.602476,-0.016899,2.602476,-0.016899,-89.999855,-90.0,2.294538,0.322489,0.464155,297.763641,304.407593,0.020417,-0.022915,-15.260798,1.1E-4,0.051797,0.003749,0.0,1.0,2141.539551,
12.182503,-88.034584,-86.841141,2.609224,-0.021589,2.609224,-0.021589,-89.999855,-90.0,2.296175,0.398589,0.515571,297.743958,304.911926,0.02209,-0.023841,-13.111888,2.41E-4,0.05205,0.005218,0.0,1.0,2166.009277,
13.129602,-88.033493,-86.840042,2.617753,-0.027269,2.617753,-0.027269,-89.999855,-90.0,2.298963,0.530204,0.595694,297.715729,305.398254,0.024139,-0.024804,-5.004473,3.08E-4,0.052184,0.006203,0.0,1.0,2192.434326,
13.771621,-88.032501,-86.83905,2.622858,-0.030344,2.622858,-0.030344,-89.999855,-90.0,2.301048,0.629603,0.650963,297.698273,305.546783,0.025316,-0.025131,10.398624,3.9E-4,0.052355,0.007614,0.0,1.0,2204.869385,
14.745211,-88.030624,-86.837181,2.629567,-0.033915,2.629567,-0.033915,-89.999855,-90.0,2.304524,0.796054,0.734937,297.677032,305.516724,0.026907,-0.02474,18.95122,4.33E-4,0.052457,0.008487,0.0,1.0,2219.532471,
15.399623,-88.029129,-86.835686,2.633832,-0.035817,2.633832,-0.035817,-89.999855,-90.0,2.307078,0.91846,0.792584,297.666534,305.335876,0.027919,-0.023917,14.796217,4.84E-4,0.052591,0.009549,0.0,1.0,2227.407715,
16.387327,-88.026527,-86.833076,2.639894,-0.03835,2.639894,-0.03835,-89.999855,-90.0,2.311268,1.118951,0.878836,297.65799,304.839355,0.029465,-0.02168,15.117907,5.12E-4,0.052677,0.010074,0.0,1.0,2237.053467,
17.02109,-88.024628,-86.831184,2.643786,-0.039853,2.643786,-0.039853,-89.999855,-90.0,2.314173,1.257478,0.934674,297.657074,304.390411,0.030406,-0.019706,11.923476,5.48E-4,0.052798,0.010501,0.0,1.0,2242.145752,
18.043922,-88.02121,-86.827766,2.649939,-0.042183,2.649939,-0.042183,-89.999855,-90.0,2.31922,1.497047,1.025348,297.66275,303.473328,0.032395,-0.015778,16.151119,5.69E-4,0.052876,0.010547,0.0,1.0,2249.016602,
18.681065,-88.018852,-86.825409,2.653878,-0.043571,2.653878,-0.043571,-89.999855,-90.0,2.322592,1.656164,1.08122,297.670258,302.794006,0.033445,-0.013009,15.235129,6.03E-4,0.052999,0.010263,0.0,1.0,2252.645264,
19.707861,-88.014694,-86.821251,2.660088,-0.0457,2.660088,-0.0457,-89.999855,-90.0,2.328394,1.928148,1.171525,297.686829,301.549072,0.0356,-0.00839,10.114052,6.22E-4,0.053078,0.009888,0.0,1.0,2257.709473,
20.374599,-88.011749,-86.818306,2.664225,-0.046989,2.664225,-0.046989,-89.999855,-90.0,2.332407,2.114904,1.23021,297.699768,300.655273,0.036842,-0.005416,12.417371,6.53E-4,0.053202,0.009059,0.0,1.0,2260.5979,
21.347178,-88.007118,-86.813675,2.67017,-0.048697,2.67017,-0.048697,-89.999855,-90.0,2.33861,2.401465,1.316061,297.719208,299.253204,0.0383,-0.001511,9.624476,6.71E-4,0.053284,0.008412,0.0,1.0,2264.390869,
