airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
6.548514,-87.985352,-86.791901,2.970654,1.358139,2.591057,0.092814,-89.999855,-90.0,2.286526,0.0,0.007838,297.866852,278.815094,0.012376,-0.044229,-17.902855,-0.0,0.0,0.0,0.0,0.0,600.224609,
6.611019,-87.995247,-86.801804,2.969182,1.352091,2.591341,0.09262,-89.999855,-90.0,2.286555,0.0,0.008374,297.865997,281.185547,0.012407,-0.039851,-15.282822,-0.0,0.0,0.0,0.0,0.0,600.260681,
6.713903,-88.006393,-86.81295,2.772659,0.722741,2.583409,0.091908,-89.999855,-90.0,2.286558,3.7E-5,-0.010618,297.864655,284.527832,0.012321,-0.034326,-18.065212,-0.019316,0.051827,4.3E-5,0.0,1.0,672.798889,
6.78673,-88.012222,-86.818779,2.635334,0.334217,2.562136,0.090221,-89.999855,-90.0,2.286491,1.45E-4,-0.031185,297.863678,286.685944,0.012239,-0.031127,-9.00132,-0.010325,0.051668,1.1E-4,0.0,1.0,784.616333,
6.929972,-88.019157,-86.825714,2.509616,0.084353,2.509616,0.084353,-89.999855,-90.0,2.286322,7.49E-4,-0.017518,297.861938,289.782471,0.012178,-0.027003,-18.056732,-0.004775,0.051243,1.59E-4,0.0,1.0,1004.768066,
7.07696,-88.02282,-86.829376,2.49182,0.077704,2.49182,0.077704,-89.999855,-90.0,2.286333,0.002354,0.022643,297.860657,291.734985,0.012659,-0.024661,-11.058158,-0.001205,0.050192,2.46E-4,0.0,1.0,1165.383423,
7.394022,-88.027161,-86.833717,2.493105,0.064369,2.493105,0.064369,-89.999855,-90.0,2.286605,0.008814,0.082199,297.858215,294.468872,0.014468,-0.021726,-18.935467,-0.00111,0.049836,3.1E-4,0.0,1.0,1401.003174,
7.675711,-88.029404,-86.83596,2.503608,0.053985,2.503608,0.053985,-89.999855,-90.0,2.286947,0.017316,0.119179,297.855652,296.147797,0.016261,-0.020185,-17.867701,-9.2E-4,0.049862,4.32E-4,0.0,1.0,1544.471191,
8.188035,-88.031921,-86.838478,2.524034,0.038065,2.524034,0.038065,-89.999855,-90.0,2.287671,0.038197,0.176926,297.849731,298.371399,0.020338,-0.018574,-17.710922,-7.71E-4,0.050072,5.6E-4,0.0,1.0,1725.150269,
8.621456,-88.033241,-86.839798,2.53967,0.026767,2.53967,0.026767,-89.999855,-90.0,2.288352,0.060757,0.21605,297.843109,299.786682,0.022263,-0.017948,-12.241119,-5.44E-4,0.050481,8.56E-4,0.0,1.0,1831.747681,
8.621456,-88.033241,-86.839798,2.53967,0.026767,2.53967,0.026767,-89.999855,-90.0,2.288352,0.060757,0.21605,297.843109,299.786682,0.022263,-0.017948,-12.241119,-5.44E-4,0.050481,8.56E-4,0.0,1.0,1831.747681,
9.833319,-88.035393,-86.841942,2.572593,0.003215,2.572593,0.003215,-89.999855,-90.0,2.290551,0.144985,0.314763,297.816986,302.522278,0.019743,-0.018227,-9.809125,-3.82E-4,0.050793,0.001187,0.0,1.0,2014.610474,
10.672136,-88.035637,-86.842194,2.589124,-0.00788,2.589124,-0.00788,-89.999855,-90.0,2.292311,0.2207,0.385473,297.792969,303.760864,0.022023,-0.019511,-11.371316,-4.6E-5,0.051452,0.002493,0.0,1.0,2087.607178,
11.286382,-88.035477,-86.842033,2.598158,-0.014246,2.598158,-0.014246,-89.999855,-90.0,2.293745,0.285008,0.436789,297.774017,304.426788,0.023363,-0.020611,-10.395843,1.13E-4,0.051782,0.003694,0.0,1.0,2125.219727,
12.204399,-88.034813,-86.84137,2.60869,-0.021666,2.60869,-0.021666,-89.999855,-90.0,2.296128,0.395069,0.513495,297.745605,305.108154,0.025003,-0.022123,-4.3948,2.04E-4,0.051963,0.004642,0.0,1.0,2164.878174,
12.832733,-88.034103,-86.84066,2.6148,-0.025662,2.6148,-0.025662,-89.999855,-90.0,2.297936,0.480055,0.567256,297.726349,305.383514,0.025976,-0.023029,8.711201,3.1E-4,0.052174,0.006062,0.0,1.0,2183.886719,
13.792156,-88.032661,-86.839211,2.622578,-0.030521,2.622578,-0.030521,-89.999855,-90.0,2.300986,0.625018,0.648819,297.700073,305.536743,0.027175,-0.023768,16.439449,3.67E-4,0.052296,0.007025,0.0,1.0,2204.217773,
14.386539,-88.031555,-86.838112,2.626912,-0.032846,2.626912,-0.032846,-89.999855,-90.0,2.303054,0.723885,0.702781,297.686005,305.482574,0.027981,-0.023833,8.720302,4.36E-4,0.052452,0.008339,0.0,1.0,2213.781738,
