airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
24.824137,-87.980011,-86.786568,2.712739,0.024724,2.712739,0.024724,-89.999855,-90.0,2.373105,4.004307,1.709706,297.325897,291.202942,0.022901,-0.022509,15.991992,-3.1E-4,0.054171,0.026227,0.0,1.0,2276.143066,
25.750082,-87.973099,-86.779655,2.718823,0.029079,2.718823,0.029079,-89.999855,-90.0,2.381634,4.379269,1.794451,297.298431,289.654327,0.020925,-0.023436,12.550557,-3.53E-4,0.054255,0.027101,0.0,1.0,2278.664063,
26.410585,-87.967918,-86.774475,2.724066,0.032237,2.724066,0.032237,-89.999855,-90.0,2.388035,4.655478,2.020181,297.27774,288.588684,0.019612,-0.024186,12.692066,-4.15E-4,0.054376,0.028474,0.0,1.0,2280.428711,
27.333227,-87.960243,-86.766792,2.735622,0.042563,2.735622,0.042563,-89.999855,-90.0,2.397979,5.053552,2.159693,297.249207,287.16922,0.01799,-0.024891,12.349631,-4.61E-4,0.054481,0.029509,0.0,1.0,2282.861084,
27.991047,-87.954376,-86.760933,2.740925,0.046097,2.740925,0.046097,-89.999855,-90.0,2.405597,5.345802,2.221794,297.229156,286.215942,0.016446,-0.025377,15.75574,-6.08E-4,0.054712,0.030936,0.0,1.0,2284.577148,
28.936779,-87.945389,-86.751945,2.747113,0.0502,2.747113,0.0502,-89.999855,-90.0,2.416952,5.777878,2.315751,297.202759,284.944855,0.014863,-0.025602,7.551888,-6.59E-4,0.054818,0.031938,0.0,1.0,2287.025146,
29.539953,-87.939339,-86.745895,2.751368,0.052757,2.751368,0.052757,-89.999855,-90.0,2.424457,6.060685,2.377182,297.187347,284.201599,0.014154,-0.025508,13.133282,-7.17E-4,0.054942,0.033258,0.0,1.0,2288.578369,
30.508663,-87.929115,-86.735672,2.758463,0.056797,2.758463,0.056797,-89.999855,-90.0,2.436942,6.526352,2.478207,297.165344,283.127594,0.013524,-0.024939,11.863826,-7.54E-4,0.055027,0.034029,0.0,1.0,2291.063232,
31.109268,-87.92247,-86.729019,2.763078,0.059393,2.763078,0.059393,-89.999855,-90.0,2.444962,6.822307,2.538232,297.152496,282.53952,0.013263,-0.024506,18.421545,-8.11E-4,0.055169,0.035129,0.0,1.0,2292.601563,
32.047878,-87.911629,-86.718185,2.770216,0.063563,2.770216,0.063563,-89.999855,-90.0,2.457909,7.295208,2.634533,297.133179,281.746429,0.012958,-0.023784,19.753002,-8.48E-4,0.055262,0.035771,0.0,1.0,2295.001709,
32.698315,-87.903793,-86.71035,2.775324,0.066684,2.775324,0.066684,-89.999855,-90.0,2.467185,7.630362,2.701827,297.119019,281.289032,0.012665,-0.023471,7.754766,-9.08E-4,0.055404,0.036737,0.0,1.0,2296.664307,
33.607166,-87.892433,-86.69899,2.782277,0.071214,2.782277,0.071214,-89.999855,-90.0,2.480562,8.108578,2.795883,297.097595,280.778442,0.011918,-0.023334,14.313085,-9.53E-4,0.055506,0.037445,0.0,1.0,2298.988281,
34.254803,-87.884018,-86.690567,2.788024,0.074678,2.788024,0.074678,-89.999855,-90.0,2.490437,8.456405,2.916871,297.080292,280.506104,0.011149,-0.023564,16.360178,-0.001017,0.055646,0.038516,0.0,1.0,2300.645508,
35.158924,-87.871704,-86.678261,2.801671,0.079647,2.801671,0.079647,-89.999855,-90.0,2.505866,8.951816,3.3001,297.053436,280.25174,0.009461,-0.024256,13.164728,-0.001067,0.05576,0.039381,0.0,1.0,2302.963135,
35.777664,-87.862785,-86.669342,2.806507,0.083252,2.806507,0.083252,-89.999855,-90.0,2.516974,9.297055,3.365752,297.032745,280.160614,0.008105,-0.025034,18.157976,-0.001138,0.056033,0.040724,0.0,1.0,2304.550781,
36.728416,-87.848343,-86.6549,2.813039,0.088708,2.813039,0.088708,-89.999855,-90.0,2.534524,9.83782,3.464365,296.998779,280.147125,0.005773,-0.026395,11.963393,-0.001189,0.05613,0.041759,0.0,1.0,2306.996338,
37.344471,-87.838562,-86.645119,2.817693,0.092276,2.817693,0.092276,-89.999855,-90.0,2.546201,10.193947,3.539798,296.975555,280.216736,0.004116,-0.027355,20.254454,-0.001267,0.056261,0.043457,0.0,1.0,2308.581543,
38.264893,-87.823303,-86.62986,2.824864,0.097382,2.824864,0.097382,-89.999855,-90.0,2.564156,10.735774,3.640554,296.941315,280.428619,0.001805,-0.02852,19.204979,-0.001318,0.056354,0.044618,0.0,1.0,2310.957764,
38.851936,-87.813225,-86.619781,2.829683,0.100633,2.829683,0.100633,-89.999855,-90.0,2.575906,11.086595,3.709422,296.919586,280.626648,4.45E-4,-0.02916,18.091425,-0.001391,0.056497,0.04633,0.0,1.0,2312.475098,
39.768044,-87.796928,-86.603485,2.836947,0.10532,2.836947,0.10532,-89.999855,-90.0,2.594722,11.642735,3.799124,296.88739,281.025085,-0.001194,-0.02975,18.856321,-0.001438,0.056594,0.047417,0.0,1.0,2314.848633,
40.402447,-87.785271,-86.591827,2.851321,0.110393,2.851321,0.110393,-89.999855,-90.0,2.608226,12.033834,4.053795,296.865814,281.358795,-0.001975,-0.029955,12.111393,-0.001505,0.056739,0.049027,0.0,1.0,2316.49585,
41.286949,-87.768234,-86.574791,2.860118,0.117433,2.860118,0.117433,-89.999855,-90.0,2.629256,12.587851,4.40949,296.837433,281.893616,-0.002865,-0.029914,17.297722,-0.001577,0.057026,0.050105,0.0,1.0,2318.799805,
41.891899,-87.756004,-86.562553,2.862843,0.120569,2.862843,0.120569,-89.999855,-90.0,2.644088,12.971972,4.483348,296.818726,282.299408,-0.003351,-0.029819,15.143397,-0.001678,0.057202,0.051524,0.0,1.0,2320.378418,
42.821636,-87.736313,-86.54287,2.868499,0.125107,2.868499,0.125107,-89.999855,-90.0,2.66745,13.570642,4.60246,296.791199,282.975189,-0.003778,-0.029491,20.09606,-0.001722,0.057257,0.05246,0.0,1.0,2322.809814,
43.397839,-87.723625,-86.530174,2.872907,0.1281,2.872907,0.1281,-89.999855,-90.0,2.682286,13.946621,4.677994,296.773865,283.419464,-0.004006,-0.029355,16.667156,-0.001787,0.05737,0.053836,0.0,1.0,2324.658936,
44.297188,-87.70311,-86.509659,2.880021,0.132937,2.880021,0.132937,-89.999855,-90.0,2.705986,14.540776,4.793958,296.746155,284.140869,-0.004414,-0.029257,11.624583,-0.00183,0.057458,0.054703,0.0,1.0,2328.793213,
44.870392,-87.689606,-86.496162,2.889727,0.136222,2.889727,0.136222,-89.999855,-90.0,2.722033,14.923882,5.35237,296.72702,284.612244,-0.004953,-0.029439,13.477279,-0.001899,0.0576,0.056088,0.0,1.0,2331.949463,
45.81522,-87.666229,-86.472786,2.899835,0.143246,2.899835,0.143246,-89.999855,-90.0,2.750662,15.562609,5.497576,296.692749,285.396881,-0.006031,-0.030071,10.244317,-0.001946,0.057795,0.057045,0.0,1.0,2337.686768,
46.411148,-87.650749,-86.457306,2.904474,0.146909,2.904474,0.146909,-89.999855,-90.0,2.769133,15.96961,5.576895,296.668762,285.889709,-0.007133,-0.030813,10.683828,-0.002046,0.057997,0.058759,0.0,1.0,2341.522461,
47.304546,-87.626648,-86.433205,2.911089,0.15213,2.911089,0.15213,-89.999855,-90.0,2.797347,16.585163,5.701065,296.631287,286.614777,-0.009123,-0.032017,11.664566,-0.002099,0.058089,0.059958,0.0,1.0,2347.460205,
47.874859,-87.610748,-86.417297,2.915675,0.155528,2.915675,0.155528,-89.999855,-90.0,2.815704,16.981522,5.782962,296.606293,287.064056,-0.010605,-0.032863,20.714907,-0.002173,0.058222,0.061832,0.0,1.0,2351.328369,
48.791462,-87.584435,-86.390984,2.923029,0.160608,2.923029,0.160608,-89.999855,-90.0,2.845781,17.624031,5.9141,296.566376,287.755005,-0.012703,-0.034006,15.39862,-0.002222,0.058314,0.063081,0.0,1.0,2357.625732,
49.360653,-87.567612,-86.374168,2.930035,0.164815,2.930035,0.164815,-89.999855,-90.0,2.86513,18.026388,6.410645,296.541595,288.160461,-0.013632,-0.034577,17.744799,-0.002294,0.058461,0.065077,0.0,1.0,2361.570313,
50.248898,-87.540161,-86.346718,2.945798,0.178445,2.945798,0.178445,-89.999855,-90.0,2.899159,18.660555,6.94273,296.504913,288.751129,-0.01531,-0.034932,19.496231,-0.002354,0.058601,0.066316,0.0,1.0,2367.771729,
50.840603,-87.520935,-86.327492,2.950444,0.181534,2.950444,0.181534,-89.999855,-90.0,2.922458,19.086224,7.028045,296.481049,289.111511,-0.016214,-0.035178,19.958303,-0.002549,0.058916,0.06815,0.0,1.0,2371.918457,
51.727352,-87.490898,-86.297455,2.956337,0.185506,2.956337,0.185506,-89.999855,-90.0,2.957957,19.728928,7.164139,296.44754,289.596954,-0.016904,-0.035147,11.622333,-0.002593,0.059009,0.069344,0.0,1.0,2378.1521,
52.317898,-87.470169,-86.276726,2.960828,0.188157,2.960828,0.188157,-89.999855,-90.0,2.982013,20.160116,7.259737,296.425903,289.881531,-0.017027,-0.035034,12.063307,-0.00265,0.059127,0.071019,0.0,1.0,2382.314941,
53.202732,-87.438126,-86.244682,2.967664,0.191817,2.967664,0.191817,-89.999855,-90.0,3.018695,20.810844,7.403368,296.394501,290.246735,-0.016738,-0.034721,12.820369,-0.002688,0.059217,0.072101,0.0,1.0,2388.567139,
53.791981,-87.416183,-86.22274,2.97239,0.194331,2.97239,0.194331,-89.999855,-90.0,3.043552,21.247215,7.499904,296.373138,290.447845,-0.016402,-0.034616,13.28081,-0.00274,0.059353,0.073671,0.0,1.0,2392.740234,
54.67453,-87.382469,-86.189026,2.979137,0.197897,2.979137,0.197897,-89.999855,-90.0,3.081436,21.905476,7.649162,296.340332,290.684845,-0.015785,-0.034601,13.946725,-0.002776,0.059448,0.074739,0.0,1.0,2399.006592,
55.262833,-87.359482,-86.166039,2.983734,0.200375,2.983734,0.200375,-89.999855,-90.0,3.107092,22.346708,7.740506,296.316986,290.799591,-0.01548,-0.034837,14.321309,-0.002827,0.059583,0.076379,0.0,1.0,2403.188721,
56.143806,-87.32428,-86.130836,2.9903,0.203863,2.9903,0.203863,-89.999855,-90.0,3.146174,23.012024,7.882228,296.280243,290.907288,-0.015177,-0.035407,14.888744,-0.002863,0.059675,0.077547,0.0,1.0,2409.468262,
56.730457,-87.300362,-86.106918,2.994863,0.20625,2.994863,0.20625,-89.999855,-90.0,3.172625,23.457809,7.978194,296.25412,290.93692,-0.015149,-0.036009,19.017872,-0.002912,0.059806,0.079384,0.0,1.0,2413.658936,
57.609493,-87.263847,-86.070404,3.000324,0.210602,3.000324,0.210602,-89.999855,-90.0,3.212526,24.129728,8.014135,296.213989,290.920258,-0.015121,-0.036909,19.133419,-0.002946,0.059897,0.08069,0.0,1.0,2419.951904,
58.194805,-87.239143,-86.0457,3.004764,0.212757,3.004764,0.212757,-89.999855,-90.0,3.239419,24.579769,8.111609,296.186462,290.869995,-0.015196,-0.037581,18.372433,-0.003009,0.060006,0.082697,0.0,1.0,2424.151611,
59.071522,-87.201538,-86.008095,3.011292,0.21539,3.011292,0.21539,-89.999855,-90.0,3.280364,25.257856,8.255911,296.146149,290.739227,-0.015019,-0.038312,12.930981,-0.003039,0.060095,0.084073,0.0,1.0,2430.457275,
59.654736,-87.176033,-85.98259,3.019888,0.215236,3.019888,0.215236,-89.999855,-90.0,3.309127,25.711866,8.805548,296.119781,290.617432,-0.014708,-0.03871,14.573217,-0.003077,0.060226,0.086089,0.0,1.0,2434.664551,
60.527992,-87.136765,-85.943321,3.030331,0.216476,3.030331,0.216476,-89.999855,-90.0,3.353951,26.395689,9.583896,296.08255,290.387146,-0.013276,-0.03882,18.005938,-0.003075,0.060398,0.087407,0.0,1.0,2441.004639,
61.10825,-87.10965,-85.916206,3.039007,0.217483,3.039007,0.217483,-89.999855,-90.0,3.386851,26.853371,9.916445,296.058929,290.204681,-0.011984,-0.038705,14.024962,-0.003093,0.060607,0.089268,0.0,1.0,2445.288086,
61.977848,-87.067322,-85.873878,3.044421,0.218605,3.044421,0.218605,-89.999855,-90.0,3.436798,27.542488,10.05418,296.025391,289.892761,-0.009104,-0.038254,16.213331,-0.003107,0.06078,0.09045,0.0,1.0,2451.771973,
62.556984,-87.038116,-85.844673,3.048086,0.219165,3.048086,0.219165,-89.999855,-90.0,3.470498,28.003571,10.156277,296.003479,289.662506,-0.006778,-0.037935,20.884655,-0.003123,0.060888,0.092126,0.0,1.0,2456.120605,
63.424561,-86.993057,-85.799606,3.053878,0.219409,3.053878,0.219409,-89.999855,-90.0,3.521702,28.697609,10.315182,295.971436,289.289368,-0.002667,-0.0374,15.533293,-0.003131,0.060962,0.093222,0.0,1.0,2462.669434,
Command: fly_strait
64.001961,-86.962219,-85.768776,3.061995,0.224111,3.061995,0.224111,-89.999855,-90.0,3.557171,29.161852,10.980012,295.949799,289.025513,3.7E-4,-0.037021,14.116224,-0.003134,0.061078,0.094824,0.0,1.0,2467.047363,
64.870888,-86.914452,-85.721008,3.068547,0.239826,3.068547,0.239826,-89.999855,-90.0,3.612534,29.860466,11.142903,295.82785,288.61264,-0.002051,-0.053109,14.912343,-0.003202,0.06124,0.0,0.0,1.0,2473.630127,
65.460327,-86.881653,-85.68821,3.06844,0.243417,3.06844,0.243417,-89.999855,-90.0,3.649854,30.327709,11.237262,295.519867,288.32843,-0.016212,-0.099091,15.372592,-0.003426,0.061371,0.006097,0.0,1.0,2478.049316,
66.381317,-86.829849,-85.636406,3.064814,0.226386,3.064814,0.226386,-89.999855,-90.0,3.708035,31.050421,11.403704,294.771637,287.876373,-0.063489,-0.203175,21.094631,-0.003477,0.061369,0.021497,0.0,1.0,2484.942139,
66.957008,-86.796913,-85.60347,3.062982,0.207689,3.062982,0.207689,-89.999855,-90.0,3.744703,31.501177,11.805489,294.22229,287.585419,-0.109714,-0.27259,16.351177,-0.003234,0.061296,0.058908,0.0,1.0,2489.274414,
67.858719,-86.74379,-85.550346,3.074542,0.167503,3.074542,0.167503,-89.999855,-90.0,3.808074,32.209103,12.960969,293.451508,287.111176,-0.183773,-0.352724,17.356356,-0.002967,0.06126,0.086375,0.0,1.0,2496.114502,
68.459633,-86.706932,-85.513489,3.078153,0.14135,3.078153,0.14135,-89.999855,-90.0,3.851549,32.682713,13.111802,293.089752,286.781067,-0.224206,-0.375,18.06115,-0.002393,0.061491,0.124915,0.0,1.0,2500.705078,
69.35775,-86.649696,-85.456253,3.083782,0.097751,3.083782,0.097751,-89.999855,-90.0,3.918713,33.395504,13.988495,292.915588,286.266205,-0.258248,-0.34591,22.474487,-0.002019,0.061563,0.143002,0.0,1.0,2507.614502,
69.958649,-86.610023,-85.41658,3.06512,0.036144,3.06512,0.036144,-89.999855,-90.0,3.966732,33.872257,14.726882,293.063568,285.913452,-0.258717,-0.288182,15.644782,-0.001396,0.061676,0.151711,0.0,1.0,2512.237305,
70.845024,-86.547867,-85.354424,3.01565,-0.078215,3.01565,-0.078215,-89.999855,-90.0,4.040904,34.589664,14.714757,293.620819,285.381775,-0.222247,-0.160812,18.25354,-5.16E-4,0.061302,0.144312,0.0,1.0,2519.17627,
71.416161,-86.505013,-85.311569,2.998939,-0.118472,2.998939,-0.118472,-89.999855,-90.0,4.089273,35.069267,14.229164,294.131775,285.034698,-0.175707,-0.064323,22.806072,0.001117,0.060313,0.116449,0.0,1.0,2523.760986,
72.244713,-86.439507,-85.246063,3.000155,-0.056801,3.000155,-0.056801,-89.999855,-90.0,4.162261,35.79026,15.726204,294.871582,284.541412,-0.087417,0.05977,23.179039,0.001692,0.059979,0.090901,0.0,1.0,2530.508789,
72.790306,-86.394333,-85.20089,2.949516,0.102546,2.949516,0.102546,-89.999855,-90.0,4.218815,36.271725,17.80574,295.234863,284.238892,-0.027613,0.113923,19.505327,8.11E-4,0.060003,0.053911,0.0,1.0,2534.922607,
Command_Fault: set /instrumentation/magnetic-compass/serviceable false
73.624062,-86.32251,-85.129066,2.797367,0.468839,2.797367,0.468839,-89.999855,-90.0,4.308508,36.994892,17.491882,295.412109,283.835327,0.048426,0.129619,21.011559,-0.001465,0.05899,0.035747,0.0,1.0,2541.491211,
74.196129,-86.272598,-85.079147,2.718628,0.689615,2.718628,0.689615,-89.999855,-90.0,4.365016,37.477654,16.426138,295.262085,283.715424,0.081568,0.096068,21.562092,-0.006698,0.055947,0.026884,0.0,1.0,2545.891846,
75.07325,-86.196556,-85.003113,2.673605,0.778567,2.673605,0.778567,-89.999855,-90.0,4.446621,38.203953,16.669186,294.718231,283.715424,0.100957,-0.002659,17.427376,-0.009852,0.054373,0.034386,0.0,1.0,2552.582764,
75.665741,-86.145096,-84.951653,2.641156,0.612509,2.641156,0.612509,-79.999855,-80.0,4.505276,38.690548,18.705647,294.251221,283.715424,0.095068,-0.080976,19.00112,-0.011122,0.053472,0.061578,0.0,1.0,2557.113525,
76.551971,-86.06398,-84.870537,2.643583,0.03142,2.643583,0.03142,-79.999855,-80.0,4.614742,39.422043,26.024805,293.653137,283.715424,0.067308,-0.17379,22.591549,-0.00875,0.052823,0.084929,0.0,1.0,2563.995361,
77.135452,-86.003593,-84.81015,2.697992,-0.488138,2.697992,-0.488138,-79.999855,-80.0,4.717133,39.910786,35.746201,293.429993,283.715424,0.046066,-0.202697,19.820442,-4.49E-4,0.052872,0.114833,0.0,1.0,2568.615723,
77.985832,-85.891762,-84.698318,2.85004,-1.217454,2.85004,-1.217454,-79.999855,-80.0,4.951138,40.645168,58.855873,293.466522,283.715424,0.023279,-0.180978,26.444635,0.006973,0.05396,0.12599,0.0,1.0,2575.546387,
78.52356,-85.792931,-84.599487,2.994217,-1.547206,2.994217,-1.547206,-79.999855,-80.0,5.18196,41.135208,79.462723,293.712952,283.715424,0.021542,-0.130132,33.59605,0.017392,0.057001,0.124164,0.0,1.0,2580.121094,
79.271011,-85.587654,-84.394211,3.224797,-1.623214,3.224797,-1.623214,-79.999855,-80.0,5.670236,41.869987,115.511528,294.25,283.715424,0.04031,-0.028784,48.810402,0.022103,0.059884,0.111842,0.0,1.0,2586.813965,
79.728371,-85.400467,-84.207024,3.38464,-1.40324,3.38464,-1.40324,-79.999855,-80.0,6.099689,42.359028,141.388916,294.597321,283.715424,0.063655,0.033951,61.724548,0.023189,0.064496,0.08499,0.0,1.0,2591.081787,
80.372742,-85.025284,-83.831841,3.567469,-0.792251,3.567469,-0.792251,-79.999855,-80.0,6.906573,43.090282,179.666107,294.883728,283.715424,0.10391,0.084837,84.590797,0.020046,0.067693,0.067624,0.0,1.0,2596.349609,
80.787483,-84.703896,-83.510452,3.663198,-0.33087,3.663198,-0.33087,-79.999855,-80.0,7.545459,43.575729,202.392349,294.859314,283.715424,0.124746,0.081636,101.444794,0.011318,0.071349,0.053304,0.0,1.0,2599.200928,
81.403015,-84.107574,-82.914124,3.758034,0.174736,3.758034,0.174736,-79.999855,-80.0,8.636425,44.300236,232.306961,294.517303,283.715424,0.137744,0.025845,127.811096,0.004727,0.073264,0.054524,0.0,1.0,2602.832275,
