airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
24.907898,-226.538956,-225.34552,3.045301,0.698926,2.71102,-0.415345,-219.999863,-220.0,17.857658,5.9E-5,0.003015,297.864563,104.807693,0.043811,-0.032331,-1671.254761,-0.0,0.0,0.0,0.0,0.0,605.315613
24.885572,-234.651215,-233.457779,3.007143,0.564887,2.713079,-0.415328,-229.999863,-230.0,17.857668,5.7E-5,-0.003584,297.863312,100.351227,0.043794,-0.027819,-1672.342407,-0.009985,0.05422,0.0,0.0,1.0,613.638489
24.886745,-242.5354,-241.341949,2.802026,-0.073326,2.699245,-0.415928,-239.999863,-240.0,17.857597,1.23E-4,-0.027132,297.862152,96.26239,0.043629,-0.02405,-1673.056152,-0.00807,0.054262,6.3E-5,0.0,1.0,725.744934
24.895979,-248.39444,-247.200989,2.682292,-0.363129,2.665749,-0.418275,-239.999863,-240.0,17.857449,3.14E-4,-0.0481,297.861328,93.412773,0.042992,-0.02163,-1673.547607,0.001048,0.053985,1.21E-4,0.0,1.0,867.937988
24.911377,-256.284943,-255.091507,2.622308,-0.425362,2.622308,-0.425362,-249.999863,-250.0,17.857302,0.001689,-0.008039,297.859894,89.865356,0.042815,-0.018898,-1674.192139,0.005188,0.053315,1.62E-4,0.0,1.0,1098.658081
24.923567,-261.700043,-260.506592,2.611889,-0.432846,2.611889,-0.432846,-259.999847,-260.0,17.857334,0.004564,0.027165,297.858521,87.641632,0.042706,-0.017373,-1674.711304,0.006077,0.052446,2.33E-4,0.0,1.0,1263.639038
24.918114,-269.816803,-268.623352,2.617514,-0.447322,2.617514,-0.447322,-269.999847,-270.0,17.857603,0.01434,0.07895,297.85495,84.648651,0.043312,-0.015664,-1675.115479,0.006184,0.052238,3.02E-4,0.0,1.0,1497.62085
24.937338,-275.448792,-274.255371,2.630333,-0.458748,2.630333,-0.458748,-269.999847,-270.0,17.857937,0.026718,0.11258,297.850891,82.823883,0.044216,-0.014906,-1675.136597,0.00639,0.05235,4.81E-4,0.0,1.0,1641.435181
24.984062,-283.343811,-282.150391,2.653922,-0.475125,2.653922,-0.475125,-279.999847,-280.0,17.858608,0.054376,0.161351,297.842133,80.631683,0.046252,-0.014476,-1675.494141,0.006554,0.052607,6.84E-4,0.0,1.0,1810.743408
25.020168,-288.976074,-287.782623,2.671958,-0.486323,2.671958,-0.486323,-289.999847,-290.0,17.859232,0.083009,0.196655,297.832855,79.329781,0.047577,-0.014673,-1675.40979,0.006787,0.053078,0.001122,0.0,1.0,1908.518188
22.151249,-296.148041,-294.95459,2.69566,-0.50073,2.69566,-0.50073,-289.999847,-290.0,17.860348,0.139296,0.248842,297.814606,77.844559,0.049866,-0.015651,-1639.381104,0.006947,0.053439,0.001585,0.0,1.0,2018.664307
