airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,Command_fault,Command
24.647028,-197.636444,-196.443008,3.0521,1.29881,2.716121,0.178879,-189.999863,-190.0,18.855347,4.2E-5,-2.68E-4,297.868225,15.354948,-0.046391,-0.051534,-1675.079102,-0.0,0.0,0.0,0.0,0.0,605.618591,, takeoff
24.714594,-205.396545,-204.20311,3.018145,1.185959,2.716004,0.178821,-199.999863,-200.0,18.855345,4.1E-5,3.3E-5,297.867004,14.768177,-0.046382,-0.04453,-1671.056763,-0.018554,0.054322,0.0,0.0,1.0,612.701355,, takeoff
24.74494,-210.959595,-209.766159,2.871558,0.700729,2.714911,0.178572,-209.999863,-210.0,18.855343,4.0E-5,-0.00201,297.866089,14.347518,-0.046472,-0.040131,-1669.314209,-0.018461,0.054321,4.3E-5,0.0,1.0,679.169983,, takeoff
24.780762,-219.002151,-217.808701,2.716669,0.239257,2.697655,0.175878,-219.999863,-220.0,18.855291,1.11E-4,-0.01983,297.864624,13.747603,-0.046674,-0.034645,-1668.303345,-0.01001,0.054298,1.07E-4,0.0,1.0,862.561401,, takeoff
24.802446,-224.367233,-223.173782,2.680119,0.171637,2.680119,0.171637,-219.999863,-220.0,18.855274,4.88E-4,0.017585,297.863525,13.355865,-0.048045,-0.031492,-1667.826416,-0.005027,0.054137,1.54E-4,0.0,1.0,1017.720459,, takeoff
24.827024,-232.653473,-231.460022,2.636379,0.160881,2.636379,0.160881,-229.999863,-230.0,18.855339,0.003453,0.024318,297.86145,12.771883,-0.047453,-0.027365,-1667.706421,-0.002452,0.053602,2.35E-4,0.0,1.0,1271.803223,, takeoff
24.844372,-238.037247,-236.843811,2.60311,0.151568,2.60311,0.151568,-229.999863,-230.0,18.855549,0.008415,0.10568,297.859924,12.409636,-0.048489,-0.025083,-1667.942383,-0.00236,0.053168,2.99E-4,0.0,1.0,1430.710815,, takeoff
24.851782,-245.896317,-244.702866,2.590153,0.136035,2.590153,0.136035,-239.999863,-240.0,18.856474,0.022578,0.271888,297.857452,11.909898,-0.044052,-0.022239,-1668.472778,-0.002165,0.052062,4.15E-4,0.0,1.0,1638.428589,, takeoff
24.880373,-251.292313,-250.098877,2.596899,0.124786,2.596899,0.124786,-249.999863,-250.0,18.857607,0.038608,0.400278,297.85437,11.5896,-0.037135,-0.020775,-1669.00708,-0.002015,0.051807,5.01E-4,0.0,1.0,1759.911865,, takeoff
24.915142,-259.628052,-258.434601,2.615435,0.10807,2.615435,0.10807,-259.999847,-260.0,18.860239,0.076037,0.622893,297.844177,11.136053,-0.024788,-0.019613,-1670.292725,-0.001783,0.051938,6.93E-4,0.0,1.0,1912.191406,, takeoff
24.94931,-265.027405,-263.833954,2.628058,0.098391,2.628058,0.098391,-259.999847,-260.0,18.862581,0.109848,0.781128,297.83374,10.870173,-0.022452,-0.019555,-1670.666016,-0.001626,0.05217,9.99E-4,0.0,1.0,1989.780029,, takeoff
