airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,Command_fault,Command
13.509151,-302.085083,-300.891632,2.693513,0.052044,2.693513,0.052044,-299.999847,-300.0,18.940994,1.229283,3.282381,297.6091,9.60398,-0.030569,-0.026481,-802.141235,-7.69E-4,0.053801,0.012213,0.0,1.0,2261.746094,, takeoff
13.198045,-302.925201,-301.73175,2.695813,0.050969,2.695813,0.050969,-299.999847,-300.0,18.952826,1.391653,3.52238,297.603577,9.647428,-0.029396,-0.024564,-652.737732,-7.43E-4,0.05387,0.012964,0.0,1.0,2263.072266,, takeoff
13.043439,-303.837311,-302.64386,2.698826,0.049636,2.698826,0.049636,-299.999847,-300.0,18.970785,1.635418,3.856738,297.60318,9.744309,-0.027553,-0.021051,-446.432068,-7.28E-4,0.053916,0.01324,0.0,1.0,2263.365479,, takeoff
13.103258,-304.339813,-303.146362,2.70526,0.047491,2.70526,0.047491,-299.999847,-300.0,18.984879,1.821001,4.253398,297.607117,9.837324,-0.02667,-0.018231,-308.744293,-7.09E-4,0.053977,0.01326,0.0,1.0,2262.733887,, takeoff
13.388176,-304.896027,-303.702576,2.716135,0.03567,2.716135,0.03567,-299.999847,-300.0,19.007059,2.104537,4.607619,297.617035,10.002774,-0.024971,-0.014194,-150.724655,-6.78E-4,0.054105,0.013063,0.0,1.0,2260.932617,, takeoff
13.681854,-305.179993,-303.986542,2.719843,0.033007,2.719843,0.033007,-299.999847,-300.0,19.023211,2.30396,4.960367,297.625427,10.131796,-0.022512,-0.011421,-93.826073,-5.1E-4,0.054323,0.012567,0.0,1.0,2259.292969,, takeoff
14.240175,-305.505829,-304.312378,2.721606,0.032741,2.721606,0.032741,-299.999847,-300.0,19.048918,2.618206,5.316095,297.637726,10.349753,-0.020293,-0.007742,-60.519508,-4.72E-4,0.054397,0.012148,0.0,1.0,2256.359375,, takeoff
14.654305,-305.66394,-304.47049,2.722988,0.032871,2.722988,0.032871,-299.999847,-300.0,19.066277,2.828209,5.544739,297.644623,10.50221,-0.019343,-0.005822,-48.02935,-4.68E-4,0.054432,0.011533,0.0,1.0,2254.263672,, takeoff
15.385964,-305.855255,-304.661804,2.725831,0.03352,2.725831,0.03352,-299.999847,-300.0,19.095739,3.180657,5.912794,297.65213,10.76491,-0.018529,-0.003662,-32.840282,-4.7E-4,0.05446,0.011188,0.0,1.0,2252.306396,, takeoff
15.851548,-305.939484,-304.746033,2.727824,0.034124,2.727824,0.034124,-299.999847,-300.0,19.114155,3.398532,6.131356,297.654175,10.929196,-0.018387,-0.002901,-25.942652,-4.79E-4,0.054517,0.010812,0.0,1.0,2252.136963,, takeoff
16.694275,-306.045105,-304.851654,2.731599,0.035366,2.731599,0.035366,-299.999847,-300.0,19.147539,3.789016,6.509225,297.653107,11.222738,-0.01877,-0.002465,-25.34573,-4.87E-4,0.054556,0.01071,0.0,1.0,2252.894287,, takeoff
17.245661,-306.090973,-304.897522,2.734245,0.036157,2.734245,0.036157,-299.999847,-300.0,19.169655,4.044643,6.750062,297.649719,11.412024,-0.019318,-0.002642,-18.397362,-5.05E-4,0.054632,0.010764,0.0,1.0,2253.810547,, takeoff
18.021688,-306.133514,-304.940094,2.738056,0.037177,2.738056,0.037177,-299.999847,-300.0,19.201365,4.407197,7.079061,297.6427,11.67372,-0.020402,-0.003213,-13.884243,-5.17E-4,0.054685,0.010933,0.0,1.0,2255.398926,, takeoff
18.933971,-306.159546,-304.966095,2.742854,0.038166,2.742854,0.038166,-299.999847,-300.0,19.239752,4.840127,7.457633,297.633026,11.972327,-0.021567,-0.004017,-19.707676,-5.31E-4,0.054761,0.011284,0.0,1.0,2257.506592,, takeoff
19.518198,-306.165985,-304.972534,2.746071,0.038635,2.746071,0.038635,-299.999847,-300.0,19.265028,5.121844,7.698135,297.627045,12.156912,-0.022239,-0.004433,-13.804184,-5.45E-4,0.054857,0.011768,0.0,1.0,2258.925293,, takeoff
20.400637,-306.164246,-304.970795,2.75098,0.039027,2.75098,0.039027,-299.999847,-300.0,19.304441,5.556116,8.057381,297.6203,12.424529,-0.022851,-0.004625,6.526437,-5.52E-4,0.054921,0.012067,0.0,1.0,2261.122559,, takeoff
20.99399,-306.156891,-304.96344,2.754459,0.039138,2.754459,0.039138,-299.999847,-300.0,19.331717,5.853243,8.297078,297.617859,12.594995,-0.022954,-0.004417,17.995592,-5.58E-4,0.05502,0.012404,0.0,1.0,2262.61377,, takeoff
21.911274,-306.137695,-304.944244,2.759895,0.039035,2.759895,0.039035,-299.999847,-300.0,19.375326,6.322916,8.664966,297.617981,12.842508,-0.022553,-0.003527,20.705244,-5.59E-4,0.055089,0.012526,0.0,1.0,2264.933594,, takeoff
22.50935,-306.121124,-304.927673,2.749708,0.038968,2.749708,0.038968,-299.999847,-300.0,19.404154,6.634915,8.664899,297.620514,12.991752,-0.022019,-0.002634,21.343014,-5.58E-4,0.055198,0.01252,0.0,1.0,2266.444824,, takeoff
23.412996,-306.091949,-304.898499,2.738476,0.038748,2.738476,0.038748,-299.999847,-300.0,19.443535,7.113505,8.016549,297.627655,13.196901,-0.020688,-9.42E-4,19.206591,-5.57E-4,0.054994,0.012393,0.0,1.0,2268.717285,, takeoff
24.016113,-306.070435,-304.876984,2.743423,0.038614,2.743423,0.038614,-299.999847,-300.0,19.470644,7.439466,8.238628,297.633453,13.320245,-0.019774,1.97E-4,20.392256,-5.54E-4,0.05477,0.012036,0.0,1.0,2270.234131,, takeoff
24.921179,-306.0354,-304.841949,2.751607,0.038707,2.751607,0.038707,-299.999847,-300.0,19.512661,7.93847,8.557779,297.641357,13.483928,-0.018595,0.001571,12.39564,-5.52E-4,0.054868,0.011746,0.0,1.0,2272.509766,, takeoff
25.448647,-306.01358,-304.820129,2.764376,0.035889,2.764376,0.035889,-299.999847,-300.0,19.538525,8.234999,9.442444,297.644806,13.567177,-0.018568,0.002008,21.200924,-5.53E-4,0.055032,0.011351,0.0,1.0,2273.837158,, takeoff
26.426857,-305.970123,-304.776672,2.775288,0.034653,2.775288,0.034653,-299.999847,-300.0,19.589905,8.796011,9.654541,297.647675,13.697353,-0.017865,0.002299,15.928159,-5.13E-4,0.055288,0.011179,0.0,1.0,2276.30127,, takeoff
27.028708,-305.94165,-304.748199,2.778553,0.03535,2.778553,0.03535,-299.999847,-300.0,19.622452,9.147747,9.867509,297.647034,13.761515,-0.018007,0.0021,18.687244,-4.95E-4,0.055506,0.011035,0.0,1.0,2277.817139,, takeoff
27.931646,-305.896637,-304.703217,2.781135,0.036734,2.781135,0.036734,-299.999847,-300.0,19.672464,9.684362,9.986856,297.6427,13.834879,-0.018949,0.001326,13.744292,-5.05E-4,0.055571,0.011067,0.0,1.0,2280.09082,, takeoff
28.535482,-305.865509,-304.672058,2.764485,0.037781,2.764485,0.037781,-299.999847,-300.0,19.70376,10.047976,9.129156,297.638367,13.868615,-0.019841,6.58E-4,14.120107,-5.25E-4,0.055623,0.011284,0.0,1.0,2281.607422,, takeoff
29.441643,-305.818207,-304.624756,2.769158,0.038994,2.769158,0.038994,-299.999847,-300.0,19.750299,10.601985,9.468304,297.630981,13.896817,-0.021342,-3.69E-4,14.450288,-5.4E-4,0.05529,0.011501,0.0,1.0,2283.884521,, takeoff
30.020052,-305.787506,-304.594055,2.774796,0.039679,2.774796,0.039679,-299.999847,-300.0,19.780878,10.961193,9.667639,297.626007,13.901141,-0.022308,-9.8E-4,19.843327,-5.57E-4,0.055383,0.01187,0.0,1.0,2285.34082,, takeoff
30.923641,-305.738586,-304.545135,2.782608,0.040473,2.782608,0.040473,-299.999847,-300.0,19.829981,11.531421,9.965755,297.619507,13.887439,-0.023425,-0.001622,20.351103,-5.67E-4,0.055496,0.012119,0.0,1.0,2287.621826,, takeoff
31.824461,-305.688293,-304.494843,2.802274,0.033651,2.802274,0.033651,-299.999847,-300.0,19.882931,12.111098,11.024263,297.615448,13.850276,-0.024168,-0.001961,21.059568,-5.78E-4,0.055652,0.012444,0.0,1.0,2289.904785,, takeoff
32.448887,-305.652191,-304.45874,2.807879,0.033374,2.807879,0.033374,-299.999847,-300.0,19.92157,12.51903,11.224637,297.614777,13.811858,-0.023726,-0.001724,16.525911,-4.81E-4,0.056045,0.012647,0.0,1.0,2291.490723,, takeoff
33.322067,-305.599945,-304.406494,2.813035,0.033214,2.813035,0.033214,-299.999847,-300.0,19.976862,13.097312,11.518464,297.617004,13.742421,-0.022643,-9.25E-4,22.472967,-4.77E-4,0.056158,0.01268,0.0,1.0,2293.712402,, takeoff
33.946129,-305.561584,-304.368134,2.80111,0.035696,2.80111,0.035696,-299.999847,-300.0,20.015581,13.515366,10.165894,297.620697,13.682788,-0.020974,-2.1E-5,17.824661,-4.74E-4,0.056261,0.012569,0.0,1.0,2295.300293,, takeoff
34.822308,-305.507629,-304.314209,2.798517,0.036534,2.798517,0.036534,-299.999847,-300.0,20.065668,14.107468,10.449238,297.627899,13.587047,-0.019608,0.001311,22.87442,-5.1E-4,0.056022,0.012384,0.0,1.0,2297.526367,, takeoff
35.446812,-305.469086,-304.275665,2.80417,0.036566,2.80417,0.036566,-299.999847,-300.0,20.10232,14.535144,10.651855,297.633331,13.511142,-0.018584,0.002176,17.82309,-5.22E-4,0.05597,0.012024,0.0,1.0,2299.118408,, takeoff
36.318516,-305.414703,-304.221252,2.823038,0.03,2.823038,0.03,-299.999847,-300.0,20.156517,15.14032,11.785998,297.639221,13.396409,-0.017752,0.002792,23.251925,-5.22E-4,0.056083,0.011752,0.0,1.0,2301.349365,, takeoff
36.914352,-305.376648,-304.183197,2.830573,0.029713,2.830573,0.029713,-299.999847,-300.0,20.196119,15.559498,11.964265,297.641541,13.31334,-0.016949,0.003002,23.687183,-4.29E-4,0.056461,0.011458,0.0,1.0,2302.879883,, takeoff
37.807308,-305.318115,-304.124664,2.836309,0.030652,2.836309,0.030652,-299.999847,-300.0,20.256653,16.194466,12.241545,297.641632,13.184134,-0.016698,0.002769,23.881502,-4.24E-4,0.056611,0.011342,0.0,1.0,2305.176514,, takeoff
38.400665,-305.278107,-304.084656,2.840358,0.031584,2.840358,0.031584,-299.999847,-300.0,20.297791,16.621792,12.433176,297.639404,13.096049,-0.017119,0.002283,18.427244,-4.38E-4,0.056726,0.011337,0.0,1.0,2306.708008,, takeoff
39.316681,-305.215302,-304.021851,2.832184,0.033399,2.832184,0.033399,-299.999847,-300.0,20.35957,17.286678,11.526639,297.633301,12.959104,-0.018471,0.001225,19.27883,-4.51E-4,0.056807,0.011449,0.0,1.0,2309.070557,, takeoff
39.910862,-305.174408,-303.980957,2.83485,0.034459,2.83485,0.034459,-299.999847,-300.0,20.398357,17.721811,11.734315,297.628296,12.870517,-0.019645,4.66E-4,17.703157,-4.77E-4,0.056644,0.011754,0.0,1.0,2310.604492,, takeoff
40.800133,-305.112793,-303.919342,2.842857,0.035927,2.842857,0.035927,-299.999847,-300.0,20.457743,18.380003,12.024526,297.620667,12.7396,-0.021495,-5.52E-4,23.440912,-4.92E-4,0.056697,0.012004,0.0,1.0,2312.906494,, takeoff
41.662518,-305.052399,-303.858948,2.850589,0.03701,2.850589,0.03701,-299.999847,-300.0,20.516846,19.026012,12.283149,297.614471,12.616311,-0.023043,-0.001208,18.030338,-5.13E-4,0.056857,0.012386,0.0,1.0,2315.145996,, takeoff
42.252857,-305.010529,-303.817078,2.855519,0.037562,2.855519,0.037562,-299.999847,-300.0,20.5581,19.472349,12.460745,297.611725,12.534975,-0.023732,-0.001372,22.079233,-5.29E-4,0.057012,0.012695,0.0,1.0,2316.682129,, takeoff
43.136902,-304.947052,-303.753601,2.852715,0.035283,2.852715,0.035283,-299.999847,-300.0,20.619421,20.146797,11.74192,297.610687,12.419184,-0.024151,-0.001159,18.191957,-5.37E-4,0.05711,0.012833,0.0,1.0,2318.986816,, takeoff
43.75071,-304.902924,-303.709473,2.855119,0.03531,2.855119,0.03531,-299.999847,-300.0,20.660545,20.618563,11.937504,297.612488,12.343946,-0.023691,-6.03E-4,18.167189,-5.04E-4,0.057054,0.012885,0.0,1.0,2320.730713,, takeoff
44.608089,-304.841187,-303.647736,2.862568,0.035476,2.862568,0.035476,-299.999847,-300.0,20.719208,21.283537,12.188926,297.617371,12.246833,-0.022362,4.48E-4,18.134287,-5.04E-4,0.057102,0.012795,0.0,1.0,2324.38916,, takeoff
45.145821,-304.802185,-303.608734,2.867324,0.035624,2.867324,0.035624,-299.999847,-300.0,20.756695,21.704132,12.341534,297.621307,12.191196,-0.021207,0.001163,19.465904,-5.07E-4,0.057251,0.01255,0.0,1.0,2327.217773,, takeoff
46.075184,-304.734497,-303.541046,2.859104,0.032703,2.859104,0.032703,-299.999847,-300.0,20.820864,22.435217,10.173301,297.627838,12.105794,-0.019836,0.002122,18.338442,-5.09E-4,0.057346,0.012354,0.0,1.0,2332.678223,, takeoff
46.665749,-304.692413,-303.498962,2.847811,0.03266,2.847811,0.03266,-299.999847,-300.0,20.853592,22.899923,9.895217,297.631714,12.059221,-0.018573,0.002659,21.934027,-4.67E-4,0.057182,0.012027,0.0,1.0,2336.369141,, takeoff
47.501736,-304.634796,-303.441345,2.854278,0.033463,2.854278,0.033463,-299.999847,-300.0,20.900898,23.562099,10.127747,297.634796,12.003362,-0.017353,0.002951,15.466219,-4.67E-4,0.056956,0.011833,0.0,1.0,2341.79248,, takeoff
48.140312,-304.591797,-303.398346,2.860864,0.034323,2.860864,0.034323,-299.999847,-300.0,20.937763,24.07144,10.281561,297.634521,11.968801,-0.017071,0.002735,18.862631,-4.78E-4,0.057086,0.011679,0.0,1.0,2346.038086,, takeoff
49.048767,-304.531616,-303.338196,2.868776,0.035916,2.868776,0.035916,-299.999847,-300.0,20.991144,24.800585,10.487093,297.630127,11.931832,-0.017591,0.001855,16.833845,-4.9E-4,0.057217,0.011693,0.0,1.0,2352.169434,, takeoff
49.613323,-304.494568,-303.301117,2.873377,0.037042,2.873377,0.037042,-299.999847,-300.0,21.024853,25.25633,10.612335,297.625427,11.915976,-0.018497,0.001071,23.855486,-5.13E-4,0.057376,0.011913,0.0,1.0,2356.015869,, takeoff
50.521004,-304.43512,-303.241669,2.880379,0.038873,2.880379,0.038873,-299.999847,-300.0,21.079918,25.993389,10.814886,297.616333,11.901547,-0.020431,-2.59E-4,18.787655,-5.29E-4,0.057468,0.012148,0.0,1.0,2362.240479,, takeoff
51.109722,-304.396515,-303.203094,2.885081,0.040012,2.885081,0.040012,-299.999847,-300.0,21.116192,26.473991,10.944114,297.610291,11.899197,-0.021885,-0.001032,18.799267,-5.55E-4,0.057608,0.012602,0.0,1.0,2366.295654,, takeoff
51.96804,-304.340088,-303.146637,2.891691,0.04138,2.891691,0.04138,-299.999847,-300.0,21.169874,27.178318,11.136683,297.603241,11.905081,-0.023835,-0.001744,16.823353,-5.72E-4,0.057702,0.012904,0.0,1.0,2372.228516,, takeoff
52.580837,-304.29953,-303.106079,2.898563,0.033166,2.898563,0.033166,-299.999847,-300.0,21.209713,27.683847,11.835914,297.599915,11.915647,-0.025453,-0.002186,18.831196,-5.91E-4,0.057834,0.013257,0.0,1.0,2376.477539,, takeoff
53.437481,-304.241638,-303.048187,2.913182,0.023379,2.913182,0.023379,-299.999847,-300.0,21.269388,28.394899,12.441791,297.598724,11.93897,-0.025523,-0.002029,22.849106,-4.74E-4,0.057971,0.013423,0.0,1.0,2382.437988,, takeoff
54.317871,-304.180328,-302.986877,2.919637,0.023704,2.919637,0.023704,-299.999847,-300.0,21.332106,29.130177,12.639719,297.601349,11.972753,-0.024592,-0.001108,18.890884,-3.34E-4,0.058264,0.013483,0.0,1.0,2388.582031,, takeoff
54.90559,-304.138611,-302.94516,2.923605,0.023938,2.923605,0.023938,-299.999847,-300.0,21.374475,29.622503,12.776718,297.604614,12.000294,-0.023543,-3.4E-4,21.961992,-3.39E-4,0.058393,0.013351,0.0,1.0,2392.685791,, takeoff
55.786106,-304.074799,-302.881348,2.929776,0.024338,2.929776,0.024338,-299.999847,-300.0,21.438896,30.364122,12.983992,297.610199,12.048329,-0.021626,7.72E-4,18.450558,-3.42E-4,0.058472,0.013188,0.0,1.0,2398.853271,, takeoff
56.373421,-304.031525,-302.838074,2.934188,0.024679,2.934188,0.024679,-299.999847,-300.0,21.482426,30.860565,13.126082,297.613525,12.084338,-0.020316,0.00136,22.820637,-3.48E-4,0.058596,0.012909,0.0,1.0,2402.9729,, takeoff
57.229313,-303.967316,-302.773895,2.940392,0.025412,2.940392,0.025412,-299.999847,-300.0,21.546743,31.587378,13.329605,297.616425,12.141705,-0.018667,0.001797,20.170265,-3.53E-4,0.058684,0.012743,0.0,1.0,2408.991455,, takeoff
57.86517,-303.918884,-302.725433,2.945063,0.026108,2.945063,0.026108,-299.999847,-300.0,21.595165,32.129414,13.481309,297.616516,12.187417,-0.017928,0.001757,16.389593,-3.63E-4,0.058808,0.012598,0.0,1.0,2413.470703,, takeoff
58.720982,-303.852722,-302.659271,2.94467,0.02735,2.94467,0.02735,-299.999847,-300.0,21.66073,32.861839,12.921255,297.613586,12.252104,-0.017593,0.001247,19.26396,-3.73E-4,0.058901,0.012593,0.0,1.0,2419.511475,, takeoff
59.312695,-303.807861,-302.61441,2.914684,0.028579,2.914684,0.028579,-299.999847,-300.0,21.692335,33.365902,9.167386,297.610382,12.297887,-0.017487,7.7E-4,24.348476,-3.91E-4,0.058893,0.01274,0.0,1.0,2423.664063,, takeoff
60.224209,-303.742615,-302.549164,2.920866,0.029735,2.920866,0.029735,-299.999847,-300.0,21.74015,34.145859,9.4241,297.604309,12.369466,-0.018238,-6.8E-5,24.150967,-4.08E-4,0.058294,0.0129,0.0,1.0,2430.087891,, takeoff
60.789783,-303.703857,-302.510406,2.927577,0.030522,2.927577,0.030522,-299.999847,-300.0,21.77047,34.632397,9.548538,297.600037,12.413989,-0.01895,-6.01E-4,24.030867,-4.25E-4,0.058417,0.013203,0.0,1.0,2434.090576,, takeoff
61.698341,-303.643433,-302.449982,2.938613,0.027433,2.938613,0.027433,-299.999847,-300.0,21.820593,35.417728,10.255104,297.593811,12.484661,-0.020586,-0.001386,23.879658,-4.36E-4,0.058552,0.013417,0.0,1.0,2440.589844,, takeoff
62.555298,-303.587097,-302.393646,2.94996,0.024232,2.94996,0.024232,-299.999847,-300.0,21.872677,36.16349,10.796501,297.589874,12.549551,-0.020897,-0.001635,18.81884,-3.92E-4,0.058772,0.013728,0.0,1.0,2446.838135,, takeoff
63.142994,-303.548462,-302.355011,2.953893,0.025021,2.953893,0.025021,-299.999847,-300.0,21.908834,36.676434,10.89441,297.588806,12.592498,-0.021228,-0.001486,18.720388,-3.46E-4,0.058999,0.013925,0.0,1.0,2451.158203,, takeoff
64.02317,-303.490326,-302.296875,2.959109,0.026112,2.959109,0.026112,-299.999847,-300.0,21.963696,37.448154,11.047354,297.589691,12.653865,-0.021273,-9.0E-4,15.264533,-3.57E-4,0.059078,0.013979,0.0,1.0,2457.675049,, fly_strait
64.610573,-303.451416,-302.257965,2.93927,0.027111,2.93927,0.027111,-299.999847,-300.0,21.9974,37.964134,6.612778,297.5896,12.692386,-0.021167,-8.17E-4,23.552696,-3.73E-4,0.059182,0.0,0.0,1.0,2462.037598,, fly_strait
65.498444,-303.396729,-302.203278,2.925489,0.030678,2.925489,0.030678,-299.999847,-300.0,22.028473,38.740379,6.327157,297.544342,12.745743,-0.02358,-0.008039,21.612936,-3.87E-4,0.058785,5.0E-6,0.0,1.0,2468.611572,, fly_strait
66.11232,-303.361725,-302.168274,2.932427,0.030842,2.932427,0.030842,-299.999847,-300.0,22.050705,39.280983,6.466434,297.480652,12.77887,-0.027629,-0.017463,15.151932,-4.38E-4,0.05851,0.002267,0.0,1.0,2473.19165,, fly_strait
66.968651,-303.315765,-302.122314,2.941663,0.028833,2.941663,0.028833,-299.999847,-300.0,22.082523,40.039845,6.610903,297.370514,12.818352,-0.037227,-0.032163,18.999683,-4.41E-4,0.058649,0.005452,0.0,1.0,2479.613037,, fly_strait
67.505051,-303.288147,-302.094696,2.94641,0.027084,2.94641,0.027084,-299.999847,-300.0,22.10285,40.517982,6.688915,297.301056,12.838274,-0.0449,-0.040273,19.172155,-4.12E-4,0.058833,0.010959,0.0,1.0,2483.651611,, fly_strait
68.429398,-303.242676,-302.049225,2.950059,0.014473,2.950059,0.014473,-299.999847,-300.0,22.139177,41.345806,7.333882,297.211578,12.862465,-0.056198,-0.047844,20.447578,-3.87E-4,0.058928,0.014432,0.0,1.0,2490.629395,, fly_strait
69.037521,-303.21286,-302.019409,2.928821,-0.043494,2.928821,-0.043494,-299.999847,-300.0,22.166304,41.891705,8.244473,297.184998,12.871051,-0.062519,-0.048284,18.500221,-2.07E-4,0.059001,0.018906,0.0,1.0,2495.222656,, fly_strait
69.916031,-303.16925,-301.9758,2.860739,-0.219138,2.860739,-0.219138,-299.999847,-300.0,22.210533,42.679512,9.703562,297.205933,12.875019,-0.065995,-0.041617,13.564191,6.21E-4,0.058576,0.020235,0.0,1.0,2501.85498,, fly_strait
70.478737,-303.14035,-301.94693,2.806363,-0.352361,2.806363,-0.352361,-299.999847,-300.0,22.24205,43.183884,9.87285,297.253418,12.874671,-0.063379,-0.033023,19.046352,0.003131,0.057215,0.019188,0.0,1.0,2506.107178,, fly_strait
71.386955,-303.091949,-301.898529,2.726867,-0.554936,2.726867,-0.554936,-299.999847,-300.0,22.292223,43.997025,9.658878,297.358856,12.874812,-0.052496,-0.016303,14.517474,0.005034,0.056127,0.016814,0.0,1.0,2512.977539,, fly_strait
