airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
6.543497,-87.943535,-86.750092,2.971203,1.359849,2.591089,0.0928,-89.999855,-90.0,2.286527,0.0,0.007704,297.867401,279.005646,0.012393,-0.048298,-19.991758,-0.0,0.0,0.0,0.0,0.0,600.22699,
6.578639,-87.952789,-86.759346,2.969513,1.35314,2.591378,0.092688,-89.999855,-90.0,2.286552,0.0,0.006733,297.866577,281.279694,0.012445,-0.043694,-14.928915,-0.0,0.0,0.0,0.0,0.0,600.25708,
6.64059,-87.963684,-86.770241,2.773085,0.724001,2.583624,0.092463,-89.999855,-90.0,2.286546,3.5E-5,-0.012427,297.865265,284.618988,0.012375,-0.037615,-16.850872,-0.019331,0.051828,4.1E-5,0.0,1.0,672.776978,
6.686102,-87.969391,-86.775948,2.635947,0.335728,2.562613,0.091283,-89.999855,-90.0,2.286473,1.41E-4,-0.033396,297.864288,286.774323,0.012252,-0.034088,-18.78314,-0.010343,0.051672,1.07E-4,0.0,1.0,784.573181,
6.787988,-87.976181,-86.782738,2.51053,0.086229,2.51053,0.086229,-89.999855,-90.0,2.286294,7.4E-4,-0.020232,297.86261,289.86557,0.012279,-0.029529,-15.067785,-0.004796,0.051252,1.56E-4,0.0,1.0,1004.675781,
6.907244,-87.979774,-86.786324,2.493181,0.080152,2.493181,0.080152,-89.999855,-90.0,2.286298,0.002335,0.020701,297.861328,291.813904,0.011947,-0.026935,-18.957415,-0.001232,0.050211,2.4E-4,0.0,1.0,1165.29248,
7.163925,-87.983818,-86.790375,2.494941,0.068542,2.494941,0.068542,-89.999855,-90.0,2.286538,0.008238,0.077108,297.858948,294.395752,0.011001,-0.023837,-14.654852,-0.001145,0.049864,3.04E-4,0.0,1.0,1388.595947,
7.436274,-87.986229,-86.792778,2.5073,0.058081,2.5073,0.058081,-89.999855,-90.0,2.286898,0.017248,0.117236,297.856018,296.214203,0.009471,-0.021969,-14.014654,-9.79E-4,0.049899,4.23E-4,0.0,1.0,1544.830444,
7.907842,-87.988693,-86.79525,2.529699,0.043254,2.529699,0.043254,-89.999855,-90.0,2.287613,0.038085,0.175117,297.849091,298.429382,0.005588,-0.020253,-13.624713,-8.3E-4,0.050146,5.69E-4,0.0,1.0,1725.791382,
8.295791,-87.989952,-86.796509,2.546171,0.033255,2.546171,0.033255,-89.999855,-90.0,2.288258,0.059568,0.213102,297.841492,299.784698,0.005113,-0.019669,-18.818132,-6.18E-4,0.050594,9.15E-4,0.0,1.0,1828.672852,
8.295791,-87.989952,-86.796509,2.546171,0.033255,2.546171,0.033255,-89.999855,-90.0,2.288258,0.059568,0.213102,297.841492,299.784698,0.005113,-0.019669,-18.818132,-6.18E-4,0.050594,9.15E-4,0.0,1.0,1828.672852,
9.715391,-87.992256,-86.798813,2.589822,0.008706,2.589822,0.008706,-89.999855,-90.0,2.291,0.167802,0.336267,297.79776,303.003296,0.007825,-0.02129,-17.9646,-4.75E-4,0.050923,0.001295,0.0,1.0,2043.139282,
10.231384,-87.992401,-86.798958,2.601227,0.002892,2.601227,0.002892,-89.999855,-90.0,2.292147,0.218041,0.379008,297.775726,303.755463,0.01119,-0.022902,-18.49762,-1.24E-4,0.051796,0.003482,0.0,1.0,2087.450195,
10.839841,-87.99234,-86.798897,2.610909,-0.002326,2.610909,-0.002326,-89.999855,-90.0,2.293611,0.284688,0.429721,297.748444,304.443207,0.013996,-0.024866,-18.26996,-4.1E-5,0.052025,0.004584,0.0,1.0,2126.91626,
11.666929,-87.99192,-86.79847,2.621167,-0.007195,2.621167,-0.007195,-89.999855,-90.0,2.295815,0.388056,0.501202,297.709595,305.084137,0.017209,-0.027585,-16.63699,3.3E-5,0.052218,0.005948,0.0,1.0,2164.927246,
12.57028,-87.991058,-86.797615,2.630318,-0.01039,2.630318,-0.01039,-89.999855,-90.0,2.298528,0.517842,0.580587,297.665192,305.450043,0.019474,-0.030518,-12.702346,1.03E-4,0.052423,0.00789,0.0,1.0,2192.446289,
13.234923,-87.990181,-86.796738,2.636034,-0.011702,2.636034,-0.011702,-89.999855,-90.0,2.300738,0.624628,0.639641,297.63208,305.52063,0.020515,-0.032507,-6.591337,1.48E-4,0.052606,0.01011,0.0,1.0,2206.258057,
14.166032,-87.988609,-86.795166,2.64272,-0.012442,2.64272,-0.012442,-89.999855,-90.0,2.304149,0.790427,0.722175,297.588928,305.362671,0.021815,-0.034437,12.914652,1.67E-4,0.052721,0.011766,0.0,1.0,2219.796387,
14.765323,-87.987396,-86.793953,2.646653,-0.012276,2.646653,-0.012276,-89.999855,-90.0,2.306548,0.90713,0.77607,297.563568,305.114288,0.022497,-0.035157,18.158016,1.78E-4,0.052854,0.013924,0.0,1.0,2226.783447,
15.708299,-87.985161,-86.791718,2.652403,-0.011371,2.652403,-0.011371,-89.999855,-90.0,2.31065,1.106377,0.860916,297.53009,304.510986,0.023355,-0.035156,16.97888,1.75E-4,0.052933,0.015192,0.0,1.0,2235.85083,
16.339474,-87.983444,-86.790001,2.656272,-0.010494,2.656272,-0.010494,-89.999855,-90.0,2.313624,1.25026,0.919266,297.511292,303.974213,0.023833,-0.034603,13.270617,1.62E-4,0.053048,0.016866,0.0,1.0,2240.87793,
17.31522,-87.980446,-86.786995,2.662056,-0.008937,2.662056,-0.008937,-89.999855,-90.0,2.318583,1.48903,1.007729,297.489044,302.957458,0.024703,-0.032779,15.345208,1.5E-4,0.053125,0.017805,0.0,1.0,2247.401123,
17.923443,-87.978355,-86.784912,2.665745,-0.007797,2.665745,-0.007797,-89.999855,-90.0,2.321898,1.647614,1.065644,297.478577,302.221985,0.025258,-0.031255,13.063458,1.28E-4,0.053241,0.018918,0.0,1.0,2250.862305,
18.901503,-87.974648,-86.781204,2.671569,-0.005786,2.671569,-0.005786,-89.999855,-90.0,2.327601,1.918673,1.152466,297.466766,300.896484,0.026191,-0.028314,18.019129,1.11E-4,0.053315,0.019441,0.0,1.0,2255.702637,
19.510571,-87.972122,-86.778679,2.6753,-0.004354,2.6753,-0.004354,-89.999855,-90.0,2.331379,2.096869,1.210581,297.461334,299.997131,0.026778,-0.02641,17.844154,8.3E-5,0.053431,0.020032,0.0,1.0,2258.355225,
20.462589,-87.967827,-86.774384,2.681054,-0.001858,2.681054,-0.001858,-89.999855,-90.0,2.337648,2.390331,1.294824,297.454285,298.497223,0.027474,-0.023557,14.353842,6.2E-5,0.053506,0.020303,0.0,1.0,2262.090576,
21.097477,-87.964737,-86.771286,2.685005,3.1E-5,2.685005,3.1E-5,-89.999855,-90.0,2.342071,2.595608,1.353241,297.44931,297.44873,0.027752,-0.021934,16.746252,2.7E-5,0.053621,0.020656,0.0,1.0,2264.359619,
22.076347,-87.959595,-86.766144,2.691041,0.003267,2.691041,0.003267,-89.999855,-90.0,2.349267,2.926769,1.445087,297.439606,295.781494,0.02779,-0.02005,16.602842,-0.0,0.0537,0.020905,0.0,1.0,2267.595703,
Command_Fault: set /instrumentation/slip-skid-ball/serviceable false
