airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
11.091575,-26.670713,-25.47727,2.707159,0.045473,2.707159,0.045473,-29.999857,-30.0,18.990904,1.898736,4.340053,297.60788,10.341074,-0.025114,-0.015955,19.542688,-7.16E-4,0.053989,0.013095,0.0,1.0,2272.571777
11.999595,-26.654566,-25.461121,2.717023,0.034755,2.717023,0.034755,-29.999857,-30.0,19.013655,2.186489,4.806787,297.618439,10.573178,-0.022731,-0.012108,9.129914,-6.5E-4,0.054143,0.012865,0.0,1.0,2270.481201
12.602863,-26.64275,-25.449305,2.719078,0.033744,2.719078,0.033744,-29.999857,-30.0,19.030075,2.388527,5.037441,297.626709,10.739635,-0.020968,-0.009521,15.467474,-4.96E-4,0.05434,0.012337,0.0,1.0,2268.697754
13.505013,-26.623444,-25.43,2.720683,0.033782,2.720683,0.033782,-29.999857,-30.0,19.056173,2.706406,5.392734,297.638367,11.002981,-0.019389,-0.006212,18.66736,-4.82E-4,0.054382,0.011923,0.0,1.0,2265.603027
14.104313,-26.609539,-25.416094,2.722202,0.03398,2.722202,0.03398,-29.999857,-30.0,19.074556,2.927927,5.62781,297.644775,11.185329,-0.018748,-0.004483,20.582926,-4.83E-4,0.054414,0.01134,0.0,1.0,2263.409424
14.999828,-26.587151,-25.393705,2.725002,0.034747,2.725002,0.034747,-29.999857,-30.0,19.103613,3.27414,5.982767,297.650696,11.465082,-0.018311,-0.002777,14.176057,-4.85E-4,0.054444,0.01102,0.0,1.0,2261.814941
15.545634,-26.572575,-25.379131,2.726984,0.035397,2.726984,0.035397,-29.999857,-30.0,19.122244,3.493718,6.200827,297.651886,11.637757,-0.018363,-0.002228,19.98247,-4.96E-4,0.0545,0.010724,0.0,1.0,2261.724609
16.486742,-26.545849,-25.352404,2.730705,0.036681,2.730705,0.036681,-29.999857,-30.0,19.155985,3.886854,6.575145,297.649628,11.935069,-0.019028,-0.002069,17.704321,-5.06E-4,0.05454,0.010664,0.0,1.0,2262.529297
17.080412,-26.527918,-25.334473,2.733322,0.037461,2.733322,0.037461,-29.999857,-30.0,19.178314,4.143971,6.812465,297.645752,12.120023,-0.019681,-0.002358,12.739737,-5.24E-4,0.054614,0.010777,0.0,1.0,2263.44043
17.970169,-26.499542,-25.306099,2.737437,0.038531,2.737437,0.038531,-29.999857,-30.0,19.213293,4.542079,7.168931,297.637787,12.389824,-0.020829,-0.003059,18.654955,-5.35E-4,0.054666,0.010971,0.0,1.0,2265.151123
