airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
0.348041,-26.747307,-25.553862,3.068917,1.354032,2.716352,0.178815,-29.999857,-30.0,18.855347,4.0E-5,-2.01E-4,297.866638,14.180672,-0.046367,-0.044085,-13.733147,-0.0,0.0,0.0,0.0,0.0,607.018005
0.314803,-26.748243,-25.5548,3.074044,1.371211,2.716319,0.178791,-29.999857,-30.0,18.855345,3.9E-5,-1.67E-4,297.865784,13.780489,-0.046359,-0.039882,-17.730234,-0.0,0.0,0.0,0.0,0.0,607.015015
0.269684,-26.749367,-25.555922,2.878822,0.724088,2.715156,0.178534,-29.999857,-30.0,18.855343,3.8E-5,-0.001876,297.864471,13.179012,-0.046466,-0.034189,-11.146605,-0.019589,0.054326,4.3E-5,0.0,1.0,684.357727
0.24594,-26.749908,-25.556465,2.766243,0.377699,2.70611,0.177254,-29.999857,-30.0,18.855312,7.5E-5,-0.027567,297.863556,12.818398,-0.046613,-0.031119,-14.040047,-0.010344,0.054303,1.08E-4,0.0,1.0,794.075623
0.22788,-26.750616,-25.557171,2.628212,0.171692,2.628212,0.171692,-29.999857,-30.0,18.855011,6.67E-4,-0.056876,297.861664,12.280378,-0.044158,-0.027018,-17.085562,-0.005396,0.054122,1.54E-4,0.0,1.0,1018.836121
0.23605,-26.75102,-25.557575,2.585183,0.165356,2.585183,0.165356,-29.999857,-30.0,18.854933,0.002175,0.010049,297.860321,11.942587,-0.043278,-0.024674,-18.607626,-0.002453,0.052564,2.49E-4,0.0,1.0,1183.792236
0.356174,-26.751465,-25.558022,2.567986,0.152284,2.567986,0.152284,-29.999857,-30.0,18.85531,0.008464,0.138104,297.858215,11.471745,-0.038991,-0.021676,-8.121078,-0.002362,0.051704,3.16E-4,0.0,1.0,1426.081909
0.538075,-26.751604,-25.558159,2.573732,0.141913,2.573732,0.141913,-29.999857,-30.0,18.855944,0.016921,0.236248,297.856659,11.184095,-0.037874,-0.019972,-9.19157,-0.002175,0.05136,4.21E-4,0.0,1.0,1573.416382
0.945723,-26.751486,-25.558043,2.592286,0.125337,2.592286,0.125337,-29.999857,-30.0,18.857561,0.038767,0.407547,297.852936,10.795441,-0.0287,-0.017991,-8.293168,-0.002027,0.051475,4.99E-4,0.0,1.0,1763.411987
1.293433,-26.751139,-25.557695,2.606583,0.114402,2.606583,0.114402,-29.999857,-30.0,18.859154,0.060945,0.539019,297.846863,10.566518,-0.020979,-0.017399,-4.713028,-0.001791,0.051846,6.85E-4,0.0,1.0,1867.775513
1.908775,-26.75012,-25.556677,2.626582,0.099472,2.626582,0.099472,-29.999857,-30.0,18.862431,0.10786,0.767663,297.83316,10.270473,-0.017784,-0.017322,10.701344,-0.001634,0.052132,9.89E-4,0.0,1.0,1992.568848
2.370644,-26.749048,-25.555605,2.638385,0.090774,2.638385,0.090774,-29.999857,-30.0,18.865278,0.14928,0.934239,297.819153,10.10543,-0.020233,-0.018012,16.073164,-0.001421,0.052532,0.001674,0.0,1.0,2057.018311
3.12394,-26.74675,-25.553305,2.652701,0.079911,2.652701,0.079911,-29.999857,-30.0,18.870649,0.227971,1.207902,297.792816,9.906886,-0.022943,-0.019697,14.966377,-0.001297,0.052768,0.002374,0.0,1.0,2130.564209
3.657799,-26.744698,-25.551252,2.660531,0.074078,2.660531,0.074078,-29.999857,-30.0,18.875019,0.29202,1.403888,297.77182,9.807091,-0.024223,-0.021185,12.484091,-0.001142,0.053054,0.003691,0.0,1.0,2167.04541
4.493722,-26.74074,-25.547297,2.669625,0.06724,2.669625,0.06724,-29.999857,-30.0,18.882824,0.406067,1.711515,297.737823,9.705366,-0.025672,-0.023486,18.609341,-0.001058,0.053211,0.004741,0.0,1.0,2207.291992
5.068615,-26.737465,-25.54402,2.674556,0.063735,2.674556,0.063735,-29.999857,-30.0,18.888899,0.494261,1.924818,297.713898,9.66865,-0.026383,-0.025004,10.008464,-9.61E-4,0.053392,0.006441,0.0,1.0,2226.584229
5.949539,-26.731514,-25.538071,2.680365,0.059725,2.680365,0.059725,-29.999857,-30.0,18.899359,0.644884,2.25241,297.679626,9.658163,-0.027187,-0.026696,14.569408,-9.11E-4,0.053491,0.007637,0.0,1.0,2247.108887
6.545688,-26.726814,-25.533369,2.683641,0.057683,2.683641,0.057683,-29.999857,-30.0,18.907251,0.757472,2.474188,297.658417,9.67942,-0.027511,-0.027411,12.600855,-8.53E-4,0.053607,0.009351,0.0,1.0,2256.495605
7.448606,-26.718601,-25.525156,2.687727,0.055267,2.687727,0.055267,-29.999857,-30.0,18.92049,0.944408,2.812196,297.632294,9.750761,-0.027699,-0.027425,14.974185,-8.24E-4,0.053673,0.010411,0.0,1.0,2265.854492
