airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
24.861032,-195.432968,-194.239517,3.045663,1.342106,2.697101,0.180234,-189.999863,-190.0,18.855307,1.35E-4,-0.001306,297.868439,15.591343,-0.046648,-0.052994,-1669.111084,-0.0,0.0,0.0,0.0,0.0,603.624756
24.876513,-200.819733,-199.626297,3.043137,1.335491,2.696541,0.18017,-199.999863,-200.0,18.855303,1.33E-4,-0.001407,297.867584,15.187956,-0.046633,-0.047943,-1669.468018,-0.0,0.0,0.0,0.0,0.0,603.576355
24.892384,-208.908081,-207.71463,2.853368,0.732426,2.687599,0.179862,-209.999863,-210.0,18.855255,1.54E-4,-0.018155,297.866272,14.577656,-0.046721,-0.041277,-1670.177856,-0.019078,0.053931,4.3E-5,0.0,1.0,676.976074
24.901049,-214.304642,-213.111191,2.724015,0.371647,2.666067,0.178485,-209.999863,-210.0,18.855165,2.59E-4,-0.036008,297.865265,14.172065,-0.04686,-0.037412,-1670.708862,-0.010463,0.053752,1.08E-4,0.0,1.0,790.479248
24.909204,-222.412781,-221.21933,2.60816,0.172869,2.60816,0.172869,-219.999863,-220.0,18.854958,7.83E-4,-0.022442,297.863464,13.573221,-0.049127,-0.032416,-1671.787476,-0.005309,0.053321,1.59E-4,0.0,1.0,1014.810303
24.919701,-227.813766,-226.620316,2.586778,0.166428,2.586778,0.166428,-219.999863,-220.0,18.854986,0.002248,0.040932,297.862183,13.184405,-0.048996,-0.029551,-1672.224731,-0.00247,0.052163,2.49E-4,0.0,1.0,1179.21875
24.940973,-235.918671,-234.72522,2.589048,0.153298,2.589048,0.153298,-229.999863,-230.0,18.855488,0.008494,0.158537,297.860107,12.623257,-0.043346,-0.025862,-1672.861084,-0.002378,0.051736,3.13E-4,0.0,1.0,1420.266235
24.961168,-241.323669,-240.130219,2.601287,0.143057,2.601287,0.143057,-239.999863,-240.0,18.856178,0.01694,0.253833,297.858643,12.267376,-0.042055,-0.023754,-1673.253906,-0.00219,0.051781,4.17E-4,0.0,1.0,1566.533936
25.005093,-249.433014,-248.239578,2.622872,0.126603,2.622872,0.126603,-249.999863,-250.0,18.857851,0.0388,0.41649,297.854797,11.766327,-0.032064,-0.02126,-1673.775879,-0.002044,0.052026,4.9E-4,0.0,1.0,1754.704102
25.046291,-254.840134,-253.646698,2.636282,0.115692,2.636282,0.115692,-249.999863,-250.0,18.85947,0.061005,0.545886,297.848541,11.456943,-0.023469,-0.02039,-1674.072144,-0.001809,0.052457,6.82E-4,0.0,1.0,1857.787842
25.130472,-262.95163,-261.758209,2.652373,0.100803,2.652373,0.100803,-259.999847,-260.0,18.862778,0.107973,0.77329,297.834045,11.033892,-0.018326,-0.020024,-1674.432861,-0.001653,0.052726,9.95E-4,0.0,1.0,1980.694824
25.203699,-268.359619,-267.166168,2.660775,0.092116,2.660775,0.092116,-259.999847,-260.0,18.865648,0.149429,0.94335,297.819153,10.78111,-0.020645,-0.020597,-1674.616211,-0.00144,0.053047,0.00172,0.0,1.0,2043.960938
25.341925,-276.471649,-275.278229,2.670027,0.081209,2.670027,0.081209,-269.999847,-270.0,18.871058,0.228163,1.217951,297.79129,10.448266,-0.023313,-0.022158,-1674.806152,-0.001316,0.053215,0.002464,0.0,1.0,2115.892822
24.695858,-281.786469,-280.593018,2.674741,0.075294,2.674741,0.075294,-279.999847,-280.0,18.875456,0.292224,1.413936,297.769287,10.258222,-0.024515,-0.023577,-1671.202148,-0.00116,0.053401,0.003857,0.0,1.0,2151.42627
21.650803,-288.222107,-287.028656,2.679933,0.068204,2.679933,0.068204,-289.999847,-290.0,18.883316,0.40625,1.725081,297.734009,10.021831,-0.025926,-0.025742,-1608.306763,-0.001076,0.053495,0.004958,0.0,1.0,2190.619141
19.955219,-291.55127,-290.357819,2.682681,0.064422,2.682681,0.064422,-289.999847,-290.0,18.889433,0.494397,1.937111,297.709564,9.896793,-0.026551,-0.027126,-1533.384399,-9.74E-4,0.053599,0.006721,0.0,1.0,2209.410889
17.887276,-295.441589,-294.248138,2.685928,0.059823,2.685928,0.059823,-289.999847,-290.0,18.899963,0.644891,2.266411,297.675476,9.757607,-0.027287,-0.028498,-1386.023438,-9.2E-4,0.053654,0.007944,0.0,1.0,2229.388916
16.809204,-297.452942,-296.259491,2.687858,0.057248,2.687858,0.057248,-299.999847,-300.0,18.907906,0.757354,2.490232,297.655212,9.696453,-0.027494,-0.028897,-1270.325073,-8.55E-4,0.053719,0.009648,0.0,1.0,2238.507568
15.612609,-299.801605,-298.608154,2.690566,0.05382,2.690566,0.05382,-299.999847,-300.0,18.921227,0.944032,2.830485,297.632019,9.650626,-0.02752,-0.028252,-1078.147583,-8.18E-4,0.053757,0.010661,0.0,1.0,2247.559814
15.074263,-301.014618,-299.821198,2.69241,0.051698,2.69241,0.051698,-299.999847,-300.0,18.931051,1.080294,3.055612,297.621857,9.649523,-0.027206,-0.027035,-941.198486,-7.69E-4,0.053811,0.011821,0.0,1.0,2251.249756
14.612479,-302.429047,-301.235626,2.695152,0.048582,2.695152,0.048582,-299.999847,-300.0,18.94721,1.302031,3.396971,297.616211,9.689692,-0.026313,-0.0239,-728.219055,-7.39E-4,0.053848,0.012329,0.0,1.0,2254.221191
14.506102,-303.158142,-301.964691,2.697079,0.046527,2.697079,0.046527,-299.999847,-300.0,18.958931,1.461174,3.624778,297.618744,9.742805,-0.025401,-0.021075,-584.848083,-6.94E-4,0.053903,0.012611,0.0,1.0,2254.907959
14.596072,-304.006012,-302.812561,2.700829,0.043388,2.700829,0.043388,-299.999847,-300.0,18.977976,1.716415,4.008911,297.631226,9.859058,-0.023634,-0.01599,-376.642609,-6.65E-4,0.053942,0.012485,0.0,1.0,2254.528076
14.791833,-304.441376,-303.247925,2.708581,0.037374,2.708581,0.037374,-299.999847,-300.0,18.992033,1.897314,4.351609,297.64444,9.959117,-0.023006,-0.012344,-251.86647,-6.2E-4,0.054017,0.011861,0.0,1.0,2253.56543
15.243158,-304.944977,-303.751526,2.71863,0.02446,2.71863,0.02446,-299.999847,-300.0,19.014847,2.184278,4.816669,297.669373,10.139857,-0.019998,-0.006805,-118.40506,-5.34E-4,0.054172,0.0112,0.0,1.0,2251.374756
15.625798,-305.201599,-304.008148,2.720933,0.021917,2.720933,0.021917,-299.999847,-300.0,19.031301,2.385705,5.046284,297.688324,10.278888,-0.017627,-0.003052,-79.618889,-3.49E-4,0.054373,0.009953,0.0,1.0,2250.470459
16.29183,-305.495392,-304.301941,2.723081,0.019777,2.723081,0.019777,-299.999847,-300.0,19.057438,2.702543,5.398495,297.716797,10.511569,-0.015131,0.001921,-53.994495,-3.13E-4,0.054419,0.009006,0.0,1.0,2250.64209
16.783113,-305.642975,-304.449524,2.725114,0.018417,2.725114,0.018417,-299.999847,-300.0,19.07584,2.923307,5.632097,297.735077,10.68052,-0.013923,0.004728,-42.393116,-2.83E-4,0.054462,0.007582,0.0,1.0,2251.398926
17.57214,-305.808594,-304.615143,2.728916,0.016388,2.728916,0.016388,-299.999847,-300.0,19.104919,3.268349,5.986787,297.758942,10.950711,-0.012623,0.007864,-29.151661,-2.63E-4,0.054502,0.006668,0.0,1.0,2253.092773
18.124535,-305.889404,-304.695953,2.731822,0.014941,2.731822,0.014941,-299.999847,-300.0,19.125286,3.50741,6.221996,297.772491,11.13966,-0.012138,0.009341,-22.389959,-2.34E-4,0.054578,0.005475,0.0,1.0,2254.44873
18.98185,-305.976257,-304.782837,2.736419,0.012757,2.736419,0.012757,-299.999847,-300.0,19.157312,3.879173,6.575614,297.788727,11.432254,-0.011848,0.010655,-20.235344,-2.13E-4,0.054636,0.004797,0.0,1.0,2256.668701
19.567804,-306.015869,-304.822449,2.739723,0.011154,2.739723,0.011154,-299.999847,-300.0,19.179646,4.135581,6.811896,297.797729,11.631085,-0.011883,0.01115,-21.750443,-1.82E-4,0.054728,0.003986,0.0,1.0,2258.218506
20.46228,-306.053925,-304.860474,2.744853,0.008544,2.744853,0.008544,-299.999847,-300.0,19.214619,4.532683,7.16615,297.809631,11.931061,-0.012039,0.011564,-18.380077,-1.59E-4,0.054794,0.003536,0.0,1.0,2260.593506
21.066328,-306.06781,-304.87439,2.748507,0.006547,2.748507,0.006547,-299.999847,-300.0,19.238916,4.805538,7.401427,297.817902,12.130005,-0.012079,0.011866,-19.717955,-1.22E-4,0.054897,0.00294,0.0,1.0,2262.191406
21.980629,-306.075165,-304.881714,2.754126,0.003172,2.754126,0.003172,-299.999847,-300.0,19.276834,5.22666,7.754475,297.832336,12.423331,-0.01179,0.012595,-17.892546,-9.4E-5,0.05497,0.002527,0.0,1.0,2264.593506
22.594193,-306.072693,-304.879242,2.758102,5.95E-4,2.758102,5.95E-4,-299.999847,-300.0,19.303091,5.515102,7.988479,297.844543,12.613595,-0.01127,0.013439,2.897676,-4.5E-5,0.055083,0.001805,0.0,1.0,2266.193115
23.518703,-306.060272,-304.866821,2.764141,-0.003645,2.764141,-0.003645,-299.999847,-300.0,19.343941,5.958976,8.339719,297.867401,12.888142,-0.009865,0.015254,16.425013,-9.0E-6,0.055162,0.001195,0.0,1.0,2268.585449
24.137001,-306.04715,-304.853699,2.768363,-0.006765,2.768363,-0.006765,-299.999847,-300.0,19.372145,6.262176,8.571378,297.886261,13.062444,-0.00853,0.01689,14.948339,5.2E-5,0.055283,5.2E-5,0.0,1.0,2270.175293
25.067699,-306.021667,-304.828217,2.751851,-0.011465,2.751851,-0.011465,-299.999847,-300.0,19.414248,6.727591,7.692173,297.919037,13.308592,-0.005983,0.019753,19.269167,9.7E-5,0.055367,-8.91E-4,0.0,1.0,2272.552734
