airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
6.543335,-87.942413,-86.748962,2.970894,1.358864,2.591077,0.092808,-89.999855,-90.0,2.286526,0.0,0.007771,297.866821,278.91037,0.012383,-0.044044,-19.446712,-0.0,0.0,0.0,0.0,0.0,600.225891
6.597922,-87.95594,-86.762497,2.928629,1.217744,2.59111,0.092679,-89.999855,-90.0,2.286562,0.0,0.002613,297.86557,282.311066,0.012423,-0.0379,-8.796376,-0.019412,0.051822,0.0,0.0,1.0,608.62854
6.639647,-87.962997,-86.769554,2.772855,0.723294,2.583604,0.092457,-89.999855,-90.0,2.286545,3.5E-5,-0.012293,297.864685,284.527802,0.012366,-0.034304,-18.04961,-0.017396,0.051822,6.3E-5,0.0,1.0,672.776367
6.710413,-87.971352,-86.777908,2.577578,0.19817,2.545153,0.090085,-89.999855,-90.0,2.286407,2.29E-4,-0.043143,297.86319,287.738464,0.011971,-0.029627,-8.71873,-0.010333,0.051672,1.07E-4,0.0,1.0,852.915649
6.786552,-87.975761,-86.782318,2.510457,0.086198,2.510457,0.086198,-89.999855,-90.0,2.286293,7.4E-4,-0.019863,297.86203,289.78241,0.011986,-0.026953,-18.051378,-0.002831,0.050903,1.82E-4,0.0,1.0,1004.676025
6.98379,-87.98101,-86.787567,2.491194,0.076386,2.491194,0.076386,-89.999855,-90.0,2.286351,0.003818,0.041267,297.859985,292.67337,0.013122,-0.023549,-18.314171,-0.001231,0.050209,2.4E-4,0.0,1.0,1245.628662
7.180759,-87.983765,-86.790321,2.495588,0.067767,2.495588,0.067767,-89.999855,-90.0,2.28656,0.008771,0.080424,297.858154,294.468628,0.014621,-0.021674,-18.943525,-0.001091,0.049824,3.42E-4,0.0,1.0,1401.179565
7.582759,-87.986969,-86.793526,2.514479,0.05302,2.514479,0.05302,-89.999855,-90.0,2.287112,0.023139,0.135927,297.853485,296.940582,0.018419,-0.01955,-10.249548,-9.68E-4,0.049912,4.33E-4,0.0,1.0,1610.941406
7.920876,-87.988594,-86.795151,2.53044,0.042817,2.53044,0.042817,-89.999855,-90.0,2.287636,0.038856,0.172505,297.848145,298.430145,0.021791,-0.018675,-17.960407,-7.57E-4,0.05029,6.67E-4,0.0,1.0,1730.433716
8.10974,-87.989265,-86.795822,2.538616,0.037793,2.538616,0.037793,-89.999855,-90.0,2.287945,0.048923,0.191464,297.844666,299.124969,0.0238,-0.018396,-8.434422,-7.57E-4,0.05029,6.67E-4,0.0,1.0,1783.665649
8.310985,-87.989861,-86.796417,2.54673,0.032857,2.54673,0.032857,-89.999855,-90.0,2.288286,0.060609,0.209853,297.840576,299.785645,0.026115,-0.018232,-12.279342,-6.12E-4,0.050609,9.34E-4,0.0,1.0,1832.600098
9.735573,-87.99218,-86.798737,2.590653,0.008391,2.590653,0.008391,-89.999855,-90.0,2.291047,0.169825,0.337305,297.796051,303.004761,0.03157,-0.020347,-11.01573,-4.69E-4,0.050935,0.001312,0.0,1.0,2045.287842
10.275311,-87.992332,-86.798889,2.602208,0.002404,2.602208,0.002404,-89.999855,-90.0,2.292253,0.222799,0.382525,297.772858,303.786713,0.030751,-0.022137,-11.907319,-1.2E-4,0.051813,0.003539,0.0,1.0,2090.874512
11.126194,-87.99218,-86.798737,2.614728,-0.004291,2.614728,-0.004291,-89.999855,-90.0,2.294349,0.319064,0.45481,297.734497,304.684265,0.029685,-0.024997,-10.99006,-3.4E-5,0.052044,0.004698,0.0,1.0,2141.919922
11.714437,-87.991829,-86.798386,2.621816,-0.007449,2.621816,-0.007449,-89.999855,-90.0,2.295955,0.394727,0.50569,297.706055,305.100525,0.02917,-0.027094,-8.607707,6.1E-5,0.052295,0.006616,0.0,1.0,2166.776123
12.61913,-87.990959,-86.797508,2.63072,-0.010549,2.63072,-0.010549,-89.999855,-90.0,2.298689,0.525684,0.585042,297.662018,305.457703,0.028361,-0.030027,6.574532,1.06E-4,0.052436,0.008038,0.0,1.0,2193.680908
13.232957,-87.990143,-86.7967,2.635957,-0.011751,2.635957,-0.011751,-89.999855,-90.0,2.300736,0.624646,0.63944,297.631927,305.522888,0.027945,-0.031842,12.343648,1.51E-4,0.052614,0.01024,0.0,1.0,2206.270508
14.190005,-87.988533,-86.79509,2.642854,-0.012483,2.642854,-0.012483,-89.999855,-90.0,2.304249,0.79535,0.724654,297.588257,305.364716,0.0273,-0.033816,5.117297,1.68E-4,0.052719,0.011745,0.0,1.0,2220.130371
14.815608,-87.987259,-86.793816,2.646963,-0.012286,2.646963,-0.012286,-89.999855,-90.0,2.306764,0.917698,0.781061,297.562012,305.103027,0.026978,-0.03459,14.045805,1.78E-4,0.052857,0.013928,0.0,1.0,2227.347412
15.732732,-87.985069,-86.791626,2.652546,-0.011371,2.652546,-0.011371,-89.999855,-90.0,2.310769,1.112229,0.863261,297.529541,304.51297,0.026577,-0.034654,12.239548,1.76E-4,0.052939,0.01524,0.0,1.0,2236.075928
16.363884,-87.983353,-86.789909,2.65639,-0.010492,2.65639,-0.010492,-89.999855,-90.0,2.31375,1.25648,0.920807,297.510834,303.976166,0.026572,-0.034133,6.270393,1.62E-4,0.053051,0.016864,0.0,1.0,2241.072021
17.313303,-87.980423,-86.78698,2.662019,-0.008963,2.662019,-0.008963,-89.999855,-90.0,2.318582,1.489072,1.007863,297.489227,302.989563,0.026719,-0.032414,9.453981,1.5E-4,0.053128,0.017799,0.0,1.0,2247.399414
17.947399,-87.978241,-86.784798,2.665863,-0.007776,2.665863,-0.007776,-89.999855,-90.0,2.322044,1.654728,1.065644,297.478333,302.223755,0.026978,-0.030862,6.022629,1.28E-4,0.05324,0.01888,0.0,1.0,2251.001465
18.899523,-87.974632,-86.781189,2.671546,-0.005805,2.671546,-0.005805,-89.999855,-90.0,2.3276,1.918725,1.152332,297.466675,300.936005,0.027417,-0.028075,13.285423,1.11E-4,0.053317,0.019424,0.0,1.0,2255.699707
19.561249,-87.971878,-86.778435,2.675606,-0.004235,2.675606,-0.004235,-89.999855,-90.0,2.331715,2.112766,1.21373,297.460602,299.958435,0.027729,-0.026066,14.21924,8.3E-5,0.053431,0.020007,0.0,1.0,2258.571533
20.486895,-87.967682,-86.774239,2.681201,-0.001793,2.681201,-0.001793,-89.999855,-90.0,2.337827,2.398794,1.299815,297.4534,298.498596,0.028122,-0.023386,8.545927,6.0E-5,0.053512,0.020311,0.0,1.0,2262.18457
21.148542,-87.964439,-86.770996,2.685318,1.86E-4,2.685318,1.86E-4,-89.999855,-90.0,2.342446,2.613123,1.358366,297.447937,297.405609,0.02824,-0.021756,12.791989,2.6E-5,0.053624,0.020671,0.0,1.0,2264.538086
22.100304,-87.959427,-86.765984,2.691183,0.00334,2.691183,0.00334,-89.999855,-90.0,2.349466,2.936036,1.44626,297.438202,295.782501,0.028119,-0.019988,12.374115,-3.0E-6,0.053706,0.020944,0.0,1.0,2267.675781
22.734255,-87.955849,-86.762405,2.69523,0.005662,2.69523,0.005662,-89.999855,-90.0,2.354388,3.160446,1.50317,297.429596,294.681976,0.02775,-0.019286,16.93955,-4.8E-5,0.053824,0.021431,0.0,1.0,2269.639404
23.657867,-87.950294,-86.756851,2.701079,0.009274,2.701079,0.009274,-89.999855,-90.0,2.361914,3.500447,1.588183,297.413757,293.07193,0.026825,-0.018891,18.570223,-8.1E-5,0.053905,0.021861,0.0,1.0,2272.364258
24.290472,-87.946259,-86.752815,2.705248,0.011916,2.705248,0.011916,-89.999855,-90.0,2.367313,3.74211,1.646131,297.400299,291.976593,0.025962,-0.019054,14.193548,-1.32E-4,0.054022,0.022653,0.0,1.0,2274.158447
25.2381,-87.939857,-86.746407,2.711485,0.015971,2.711485,0.015971,-89.999855,-90.0,2.375775,4.117231,1.733355,297.377228,290.366791,0.024344,-0.019715,19.192692,-1.7E-4,0.054105,0.023326,0.0,1.0,2276.765137
25.868919,-87.935349,-86.741905,2.715822,0.018753,2.715822,0.018753,-89.999855,-90.0,2.381659,4.375515,1.791939,297.359985,289.326691,0.023155,-0.020388,16.745192,-2.28E-4,0.05423,0.02448,0.0,1.0,2278.458496
26.813354,-87.92823,-86.734787,2.72473,0.024293,2.72473,0.024293,-89.999855,-90.0,2.39107,4.774882,2.00541,297.333344,287.833405,0.021607,-0.021344,13.880387,-2.68E-4,0.054316,0.025342,0.0,1.0,2280.949463
27.467693,-87.922974,-86.72953,2.732957,0.031685,2.732957,0.031685,-89.999855,-90.0,2.398263,5.060424,2.157817,297.314362,286.85321,0.020337,-0.021934,14.321181,-3.47E-4,0.054495,0.026674,0.0,1.0,2282.651855
28.382801,-87.915062,-86.721619,2.739663,0.036065,2.739663,0.036065,-89.999855,-90.0,2.408974,5.471136,2.244672,297.289032,285.572327,0.018175,-0.022571,14.869882,-4.53E-4,0.054659,0.027623,0.0,1.0,2285.009033
