airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
6.719235,-87.97345,-86.780006,2.974497,1.365563,2.592831,0.093345,-89.999855,-90.0,2.286627,0.0,0.006331,297.86319,288.684662,0.012476,-0.028304,-18.862326,-0.0,0.0,0.0,0.0,0.0,600.330017
6.762249,-87.977295,-86.783852,2.972779,1.358504,2.59332,0.093642,-89.999855,-90.0,2.286648,0.0,0.006364,297.862396,290.604462,0.012456,-0.025703,-13.158348,-0.0,0.0,0.0,0.0,0.0,600.344604
6.839941,-87.982315,-86.788872,2.763912,0.691469,2.584586,0.093717,-89.999855,-90.0,2.286639,4.1E-5,-0.012963,297.861023,293.573975,0.012284,-0.021948,-12.655552,-0.019407,0.051866,4.0E-5,0.0,1.0,680.560486
6.889503,-87.984726,-86.791283,2.633457,0.325778,2.563498,0.092582,-89.999855,-90.0,2.286565,1.47E-4,-0.033764,297.860107,295.233826,0.012135,-0.019997,-11.862162,-0.009878,0.051692,1.08E-4,0.0,1.0,790.004639
7.0041,-87.987877,-86.794426,2.510171,0.087273,2.510171,0.087273,-89.999855,-90.0,2.286385,8.12E-4,-0.016715,297.858337,297.663727,0.011866,-0.017343,-14.904379,-0.004654,0.05127,1.54E-4,0.0,1.0,1017.836731
7.124233,-87.989464,-86.796021,2.4945,0.081365,2.4945,0.081365,-89.999855,-90.0,2.286396,0.002417,0.022308,297.857086,299.015656,0.011539,-0.015974,-9.570472,-0.001247,0.050203,2.43E-4,0.0,1.0,1171.880981
7.212226,-87.99025,-86.796806,2.492683,0.077244,2.492683,0.077244,-89.999855,-90.0,2.286459,0.004089,0.045689,297.856293,299.723846,0.011353,-0.015289,-14.042216,-0.001247,0.050203,2.43E-4,0.0,1.0,1258.616089
7.22713,-87.990364,-86.796921,2.492748,0.076566,2.492748,0.076566,-89.999855,-90.0,2.286473,0.004409,0.049172,297.85614,299.829163,0.011139,-0.015195,-14.578199,-0.001162,0.04989,3.05E-4,0.0,1.0,1271.827759
8.170261,-87.99379,-86.800346,2.534327,0.043748,2.534327,0.043748,-89.999855,-90.0,2.287797,0.040233,0.179907,297.843597,303.28656,0.007441,-0.012988,-18.164751,-0.001094,0.049855,3.53E-4,0.0,1.0,1738.536499
8.547335,-87.994278,-86.800835,2.550452,0.034263,2.550452,0.034263,-89.999855,-90.0,2.28843,0.061388,0.212968,297.835571,303.950378,0.006711,-0.013204,-7.402028,-6.25E-4,0.050687,9.8E-4,0.0,1.0,1835.331909
9.219978,-87.99472,-86.801277,2.572961,0.020832,2.572961,0.020832,-89.999855,-90.0,2.289658,0.107446,0.274534,297.816986,304.721161,0.004088,-0.01444,-10.687256,-4.89E-4,0.051009,0.001381,0.0,1.0,1956.72522
9.737551,-87.994812,-86.801369,2.586952,0.013014,2.586952,0.013014,-89.999855,-90.0,2.290695,0.149753,0.319954,297.79895,305.066956,0.007778,-0.015965,-11.253591,-2.98E-4,0.051459,0.00231,0.0,1.0,2021.871094
10.538686,-87.994644,-86.801201,2.603697,0.004071,2.603697,0.004071,-89.999855,-90.0,2.292469,0.226817,0.388286,297.766418,305.300293,0.01258,-0.018866,-10.209507,-1.86E-4,0.051739,0.003212,0.0,1.0,2093.003418
11.07792,-87.994354,-86.800911,2.612753,-2.68E-4,2.612753,-2.68E-4,-89.999855,-90.0,2.293786,0.286501,0.434377,297.741394,305.291748,0.015152,-0.021138,-8.081119,-5.8E-5,0.052074,0.004839,0.0,1.0,2127.02417
11.978154,-87.993591,-86.800148,2.624405,-0.005197,2.624405,-0.005197,-89.999855,-90.0,2.296221,0.40015,0.512691,297.69696,305.03363,0.017915,-0.024942,6.119459,4.0E-6,0.052255,0.00609,0.0,1.0,2167.343018
12.578348,-87.992889,-86.799446,2.630782,-0.007279,2.630782,-0.007279,-89.999855,-90.0,2.298019,0.485654,0.564811,297.665497,304.714264,0.019292,-0.027496,11.444039,7.4E-5,0.052488,0.008311,0.0,1.0,2186.053467
