airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,Command_fault,Command
7.516312,-97.091118,-95.897667,2.612838,0.042301,2.612838,0.042301,-99.999855,-100.0,2.289424,0.108169,0.276108,297.807861,295.533508,-0.013269,-0.028847,-12.248099,-6.97E-4,0.051913,0.00218,0.0,1.0,1962.782837,, takeoff
8.279683,-97.094109,-95.900665,2.634255,0.035358,2.634255,0.035358,-99.999855,-100.0,2.290946,0.172682,0.334726,297.764404,297.921204,-0.004493,-0.031667,-14.470225,-6.04E-4,0.052257,0.003181,0.0,1.0,2053.406738,, takeoff
8.827812,-97.095421,-95.901978,2.64552,0.032269,2.64552,0.032269,-99.999855,-100.0,2.29214,0.226522,0.379376,297.726532,299.348969,-6.3E-5,-0.034691,-6.610984,-5.05E-4,0.052685,0.005354,0.0,1.0,2099.053467,, takeoff
9.668757,-97.096519,-95.903076,2.657637,0.029186,2.657637,0.029186,-99.999855,-100.0,2.294154,0.321338,0.449115,297.661835,301.18158,0.004384,-0.04001,-13.818339,-4.61E-4,0.05291,0.007248,0.0,1.0,2148.908203,, takeoff
10.291695,-97.096794,-95.903351,2.664242,0.02817,2.664242,0.02817,-99.999855,-100.0,2.295807,0.401199,0.500632,297.608734,302.302399,0.007115,-0.044413,-15.093619,-4.17E-4,0.053153,0.010483,0.0,1.0,2174.891602,, takeoff
11.239167,-97.096527,-95.903084,2.671317,0.028375,2.671317,0.028375,-99.999855,-100.0,2.298595,0.53819,0.58186,297.525085,303.665466,0.009298,-0.050827,-13.856239,-4.02E-4,0.053285,0.013138,0.0,1.0,2202.286621,, takeoff
11.838727,-97.095993,-95.90255,2.674789,0.029352,2.674789,0.029352,-99.999855,-100.0,2.300544,0.634665,0.634081,297.470825,304.332825,0.010202,-0.054675,-10.998787,-4.05E-4,0.053426,0.01732,0.0,1.0,2214.19873,, takeoff
12.814163,-97.09462,-95.901176,2.679205,0.031934,2.679205,0.031934,-99.999855,-100.0,2.304034,0.807927,0.721639,297.386963,305.117065,0.010828,-0.059505,7.980878,-4.19E-4,0.053496,0.020033,0.0,1.0,2227.313721,, takeoff
13.424393,-97.09346,-95.900017,2.681655,0.033976,2.681655,0.033976,-99.999855,-100.0,2.30643,0.926717,0.774898,297.33728,305.426788,0.011063,-0.061754,14.815877,-4.56E-4,0.053584,0.024226,0.0,1.0,2232.593506,, takeoff
13.770291,-97.092705,-95.899261,2.682927,0.035249,2.682927,0.035249,-99.999855,-100.0,2.307861,0.997566,0.806284,297.311188,305.542633,0.011075,-0.062597,17.90667,-4.56E-4,0.053584,0.024226,0.0,1.0,2234.81543,, takeoff
14.01044,-97.09214,-95.898697,2.683793,0.036139,2.683793,0.036139,-99.999855,-100.0,2.308885,1.048167,0.829798,297.293976,305.598175,0.01126,-0.063008,7.3232,-4.85E-4,0.053633,0.02671,0.0,1.0,2236.199219,, takeoff
15.982621,-97.08709,-95.893646,2.69139,0.046171,2.69139,0.046171,-99.999855,-100.0,2.318346,1.511211,1.004447,297.175751,305.323364,0.011271,-0.062509,6.895806,-5.16E-4,0.053676,0.028876,0.0,1.0,2246.771484,, takeoff
16.62447,-97.084625,-95.891182,2.693872,0.049191,2.693872,0.049191,-99.999855,-100.0,2.3218,1.678893,1.065711,297.139282,304.971985,0.011422,-0.062085,5.90301,-6.6E-4,0.053828,0.034787,0.0,1.0,2249.767822,, takeoff
17.585752,-97.080589,-95.887146,2.697593,0.05398,2.697593,0.05398,-99.999855,-100.0,2.327351,1.945927,1.154744,297.099274,304.228638,0.011964,-0.059142,15.351918,-7.03E-4,0.053877,0.03661,0.0,1.0,2253.897949,, takeoff
18.225714,-97.07766,-95.884216,2.700498,0.057231,2.700498,0.057231,-99.999855,-100.0,2.331299,2.134053,1.211419,297.081024,303.600739,0.01268,-0.056117,16.894451,-7.71E-4,0.053952,0.038611,0.0,1.0,2256.431396,, takeoff
19.212402,-97.072784,-95.879341,2.705261,0.062142,2.705261,0.062142,-99.999855,-100.0,2.33777,2.439496,1.302126,297.063385,302.44873,0.014113,-0.050406,15.651764,-8.18E-4,0.05401,0.039523,0.0,1.0,2260.044678,, takeoff
19.798571,-97.069672,-95.876228,2.708284,0.065261,2.708284,0.065261,-99.999855,-100.0,2.341839,2.629767,1.356658,297.056091,301.670074,0.014926,-0.04693,17.701494,-8.88E-4,0.054105,0.040405,0.0,1.0,2262.050293,, takeoff
20.810369,-97.063942,-95.870499,2.713514,0.071099,2.713514,0.071099,-99.999855,-100.0,2.349253,2.973202,1.448738,297.044281,300.186646,0.016132,-0.041546,6.769593,-9.32E-4,0.054166,0.04077,0.0,1.0,2265.311768,, takeoff
21.44927,-97.060074,-95.866631,2.716949,0.075217,2.716949,0.075217,-99.999855,-100.0,2.354188,3.199522,1.509936,297.034241,299.174347,0.016342,-0.03899,14.8262,-0.001016,0.05427,0.04136,0.0,1.0,2267.263428,, takeoff
22.37969,-97.0541,-95.860657,2.721891,0.081778,2.721891,0.081778,-99.999855,-100.0,2.361732,3.542259,1.595518,297.012909,297.617615,0.015619,-0.036746,18.094421,-0.001075,0.054339,0.041862,0.0,1.0,2269.991211,, takeoff
22.990318,-97.04995,-95.856506,2.72526,0.086455,2.72526,0.086455,-99.999855,-100.0,2.366916,3.775481,1.64938,296.993195,296.555725,0.014627,-0.036343,13.872159,-0.001168,0.054438,0.042929,0.0,1.0,2271.722656,, takeoff
23.972172,-97.042915,-95.849472,2.730734,0.094372,2.730734,0.094372,-99.999855,-100.0,2.375631,4.163585,1.738714,296.952118,294.807465,0.011474,-0.037224,9.990026,-0.001235,0.054505,0.043915,0.0,1.0,2274.428955,, takeoff
24.609045,-97.038109,-95.844666,2.734473,0.099702,2.734473,0.099702,-99.999855,-100.0,2.381533,4.423629,1.800548,296.919098,293.661011,0.008973,-0.038717,7.269641,-0.001348,0.054615,0.045969,0.0,1.0,2276.143555,, takeoff
25.535103,-97.030739,-95.837288,2.743213,0.109831,2.743213,0.109831,-99.999855,-100.0,2.3908,4.814216,2.011941,296.865784,291.993042,0.005682,-0.041338,18.51103,-0.001424,0.054689,0.04762,0.0,1.0,2278.599365,, takeoff
26.195282,-97.025139,-95.831696,2.750432,0.119003,2.750432,0.119003,-99.999855,-100.0,2.398073,5.101232,2.163444,296.824829,290.817322,0.001965,-0.043415,7.208306,-0.001569,0.054864,0.050285,0.0,1.0,2280.328125,, takeoff
27.144497,-97.016518,-95.823074,2.756325,0.12654,2.756325,0.12654,-99.999855,-100.0,2.409129,5.52592,2.256195,296.766937,289.167419,-0.002469,-0.045918,12.823152,-0.0017,0.055009,0.052333,0.0,1.0,2282.789551,, takeoff
27.802141,-97.01017,-95.816727,2.760424,0.131307,2.760424,0.131307,-99.999855,-100.0,2.417085,5.828531,2.322919,296.729004,288.063171,-0.004704,-0.047104,18.180437,-0.001808,0.055126,0.055228,0.0,1.0,2284.483154,, takeoff
28.720957,-97.000793,-95.80735,2.766482,0.137105,2.766482,0.137105,-99.999855,-100.0,2.428613,6.262442,2.419321,296.683197,286.590729,-0.006835,-0.047391,14.205653,-0.001876,0.055208,0.057124,0.0,1.0,2286.837891,, takeoff
29.348413,-96.994057,-95.800613,2.770999,0.140967,2.770999,0.140967,-99.999855,-100.0,2.436785,6.566707,2.480819,296.656616,285.639221,-0.007443,-0.046822,7.783829,-0.001959,0.05533,0.059415,0.0,1.0,2288.443359,, takeoff
30.314167,-96.983192,-95.789749,2.778015,0.146449,2.778015,0.146449,-99.999855,-100.0,2.449803,7.046162,2.581676,296.623596,284.27887,-0.007246,-0.04482,10.787523,-0.002014,0.05542,0.060744,0.0,1.0,2290.906982,, takeoff
30.939199,-96.975845,-95.782402,2.782733,0.150115,2.782733,0.150115,-99.999855,-100.0,2.458522,7.3637,2.649204,296.605408,283.472412,-0.006656,-0.043194,7.903864,-0.002092,0.05556,0.062395,0.0,1.0,2292.499023,, takeoff
31.873753,-96.964394,-95.77095,2.789613,0.155712,2.789613,0.155712,-99.999855,-100.0,2.471999,7.849344,2.744835,296.580902,282.384125,-0.005572,-0.040621,14.058344,-0.002144,0.055655,0.063304,0.0,1.0,2294.880127,, takeoff
32.443008,-96.957138,-95.763695,2.793932,0.159494,2.793932,0.159494,-99.999855,-100.0,2.480471,8.151486,2.799133,296.56546,281.794556,-0.005133,-0.039326,10.993915,-0.002224,0.055792,0.064529,0.0,1.0,2296.332031,, takeoff
33.399658,-96.944542,-95.751099,2.806257,0.166271,2.806257,0.166271,-99.999855,-100.0,2.495483,8.668503,3.244128,296.535919,280.937439,-0.005061,-0.037966,20.088442,-0.002278,0.055879,0.065302,0.0,1.0,2298.77002,, takeoff
34.016994,-96.935936,-95.742493,2.813093,0.171225,2.813093,0.171225,-99.999855,-100.0,2.506403,9.009632,3.302712,296.512024,280.473511,-0.005855,-0.037945,12.892183,-0.002375,0.056125,0.066779,0.0,1.0,2300.348633,, takeoff
34.916801,-96.922691,-95.729248,2.818998,0.178739,2.818998,0.178739,-99.999855,-100.0,2.522695,9.514965,3.397439,296.470154,279.928009,-0.007941,-0.039002,13.898948,-0.002446,0.056262,0.067973,0.0,1.0,2302.648438,, takeoff
35.584084,-96.912376,-95.718933,2.823561,0.184762,2.823561,0.184762,-99.999855,-100.0,2.535105,9.896202,3.475619,296.433136,279.622986,-0.010801,-0.040623,13.406974,-0.002553,0.05638,0.070067,0.0,1.0,2304.35498,, takeoff
36.505306,-96.897476,-95.704025,2.830144,0.192923,2.830144,0.192923,-99.999855,-100.0,2.552736,10.432009,3.58083,296.376587,279.339142,-0.015346,-0.043373,8.690907,-0.002639,0.056471,0.071918,0.0,1.0,2306.716797,, takeoff
37.092091,-96.887596,-95.694153,2.834633,0.198162,2.834633,0.198162,-99.999855,-100.0,2.564279,10.779004,3.645277,296.338074,279.239624,-0.018628,-0.045296,19.264595,-0.002756,0.056603,0.074745,0.0,1.0,2308.224854,, takeoff
38.034161,-96.871162,-95.677719,2.841806,0.205799,2.841806,0.205799,-99.999855,-100.0,2.583301,11.344587,3.757656,296.277344,279.207581,-0.023208,-0.0478,10.046843,-0.002831,0.056693,0.076671,0.0,1.0,2310.64917,, takeoff
38.617722,-96.860626,-95.667183,2.846396,0.210378,2.846396,0.210378,-99.999855,-100.0,2.5954,11.700603,3.811015,296.24057,279.263336,-0.025707,-0.049027,8.93121,-0.00294,0.056836,0.079707,0.0,1.0,2312.155029,, takeoff
39.552437,-96.843117,-95.649673,2.860384,0.220525,2.860384,0.220525,-99.999855,-100.0,2.616193,12.280197,4.357001,296.187378,279.466248,-0.028163,-0.049719,17.385397,-0.003005,0.056928,0.081546,0.0,1.0,2314.574951,, takeoff
40.130951,-96.831711,-95.638268,2.866871,0.224815,2.866871,0.224815,-99.999855,-100.0,2.630265,12.644608,4.428381,296.157318,279.657593,-0.029312,-0.049697,9.255402,-0.00315,0.057208,0.084206,0.0,1.0,2316.077393,, takeoff
41.033772,-96.813026,-95.619583,2.872863,0.230029,2.872863,0.230029,-99.999855,-100.0,2.652687,13.221095,4.534564,296.116608,280.047638,-0.029583,-0.04868,10.198562,-0.003212,0.057337,0.085709,0.0,1.0,2318.426025,, takeoff
41.65881,-96.799522,-95.606079,2.877426,0.233641,2.877426,0.233641,-99.999855,-100.0,2.668584,13.625667,4.616026,296.091431,280.376923,-0.029102,-0.0476,10.881885,-0.003286,0.057457,0.087744,0.0,1.0,2320.054688,, takeoff
42.530228,-96.77993,-95.586487,2.88413,0.238411,2.88413,0.238411,-99.999855,-100.0,2.691298,14.197668,4.724453,296.059235,280.907654,-0.027707,-0.045805,13.915844,-0.003338,0.057549,0.089003,0.0,1.0,2322.331299,, takeoff
43.125938,-96.766075,-95.572632,2.888958,0.241945,2.888958,0.241945,-99.999855,-100.0,2.707188,14.593541,4.800724,296.037201,281.312012,-0.026721,-0.04473,16.077742,-0.003406,0.057683,0.090613,0.0,1.0,2323.925293,, takeoff
44.040699,-96.743935,-95.550491,2.903357,0.249234,2.903357,0.249234,-99.999855,-100.0,2.73398,15.209405,5.446762,296.001343,281.987549,-0.025697,-0.043539,19.025589,-0.003456,0.057779,0.091714,0.0,1.0,2327.591797,, takeoff
44.606876,-96.729492,-95.536049,2.908312,0.25355,2.908312,0.25355,-99.999855,-100.0,2.751439,15.595511,5.498179,295.975647,282.432678,-0.025597,-0.043455,13.809488,-0.00356,0.058067,0.093507,0.0,1.0,2330.513428,, takeoff
45.492699,-96.705978,-95.512535,2.91435,0.260216,2.91435,0.260216,-99.999855,-100.0,2.779239,16.2047,5.615348,295.929993,283.156586,-0.026559,-0.044181,14.604147,-0.003622,0.058166,0.094792,0.0,1.0,2335.678711,, takeoff
46.30431,-96.683525,-95.490082,2.92043,0.266751,2.92043,0.266751,-99.999855,-100.0,2.805258,16.768143,5.735968,295.880981,283.837555,-0.02871,-0.045866,18.10276,-0.003717,0.058287,0.097075,0.0,1.0,2340.803223,, takeoff
46.942196,-96.665306,-95.471863,2.925261,0.271716,2.925261,0.271716,-99.999855,-100.0,2.826128,17.215336,5.822923,295.839905,284.377808,-0.030778,-0.0474,12.607257,-0.003789,0.058379,0.098906,0.0,1.0,2344.998291,, takeoff
47.530899,-96.648056,-95.454613,2.929996,0.276459,2.929996,0.276459,-99.999855,-100.0,2.845686,17.63061,5.908171,295.799896,284.874146,-0.033338,-0.04901,15.895098,-0.003882,0.058505,0.101579,0.0,1.0,2348.947754,, takeoff
48.436764,-96.620613,-95.42717,2.947081,0.292991,2.947081,0.292991,-99.999855,-100.0,2.878603,18.275341,6.87145,295.738373,285.625092,-0.03757,-0.050908,18.003479,-0.003949,0.0586,0.10358,0.0,1.0,2355.130127,, takeoff
48.997944,-96.602699,-95.409256,2.952917,0.29732,2.952917,0.29732,-99.999855,-100.0,2.900665,18.678793,6.941625,295.700043,286.077606,-0.039686,-0.052115,13.306022,-0.004186,0.058942,0.106656,0.0,1.0,2359.008057,, takeoff
49.900318,-96.572548,-95.379105,2.958745,0.302562,2.958745,0.302562,-99.999855,-100.0,2.936678,19.33197,7.073533,295.642822,286.773193,-0.042666,-0.05312,15.642307,-0.004247,0.059058,0.108572,0.0,1.0,2365.280762,, takeoff
50.752338,-96.542725,-95.349281,2.965038,0.307022,2.965038,0.307022,-99.999855,-100.0,2.971404,19.954395,7.209225,295.594086,287.385315,-0.043795,-0.053118,19.347395,-0.004322,0.059175,0.111433,0.0,1.0,2371.237793,, takeoff
51.360256,-96.520721,-95.327278,2.969849,0.309836,2.969849,0.309836,-99.999855,-100.0,2.996617,20.401598,7.312895,295.562683,287.790314,-0.043728,-0.052592,12.453969,-0.004386,0.059301,0.11387,0.0,1.0,2375.500732,, takeoff
52.209366,-96.489014,-95.29557,2.976467,0.313145,2.976467,0.313145,-99.999855,-100.0,3.032489,21.031219,7.451,295.524109,288.30661,-0.042383,-0.051109,20.457045,-0.004426,0.059397,0.11544,0.0,1.0,2381.475098, set /instrumentation/turn-indicator/serviceable false, takeoff
52.814495,-96.465805,-95.272362,2.981339,0.31552,2.981339,0.31552,-99.999855,-100.0,3.058524,21.483395,7.545392,295.498566,288.636169,-0.040438,-0.293845,13.61736,-0.004473,0.059529,0.117369,0.0,1.0,2385.746338, set /instrumentation/turn-indicator/serviceable false, takeoff
53.685055,-96.431633,-95.23819,2.98801,0.31863,2.98801,0.31863,-99.999855,-100.0,3.096615,22.137981,7.68641,295.462769,289.049469,-0.037245,-0.60174,14.230605,-0.004507,0.059627,0.118646,0.0,1.0,2391.901611, set /instrumentation/turn-indicator/serviceable false, takeoff
54.264519,-96.40834,-95.214897,2.992527,0.320867,2.992527,0.320867,-99.999855,-100.0,3.122401,22.576563,7.778524,295.437378,289.283112,-0.035107,-0.782742,14.631716,-0.004552,0.05976,0.120436,0.0,1.0,2396.00708, set /instrumentation/turn-indicator/serviceable false, takeoff
55.13295,-96.372696,-95.179245,2.998919,0.324119,2.998919,0.324119,-99.999855,-100.0,3.161668,23.237604,7.918605,295.395813,289.568848,-0.032294,-1.022405,18.691727,-0.004584,0.059851,0.121706,0.0,1.0,2402.169678, set /instrumentation/turn-indicator/serviceable false, takeoff
55.711197,-96.34848,-95.155037,3.003123,0.326362,3.003123,0.326362,-99.999855,-100.0,3.188233,23.680342,8.007905,295.365234,289.715607,-0.030861,-1.163296,14.584625,-0.004615,0.059939,0.123125,0.0,1.0,2406.281494, set /instrumentation/turn-indicator/serviceable false, takeoff
56.578636,-96.311592,-95.118141,3.008387,0.331026,3.008387,0.331026,-99.999855,-100.0,3.228231,24.347397,8.055872,295.31311,289.869934,-0.029611,-1.349849,17.166786,-0.004662,0.060062,0.125313,0.0,1.0,2412.455811, set /instrumentation/turn-indicator/serviceable false, takeoff
57.15538,-96.286636,-95.093193,3.012609,0.333279,3.012609,0.333279,-99.999855,-100.0,3.255234,24.794004,8.142995,295.274445,289.929321,-0.029389,-1.459518,17.411169,-0.004729,0.060168,0.127919,0.0,1.0,2416.576416, set /instrumentation/turn-indicator/serviceable false, takeoff
57.732136,-96.261421,-95.067978,3.016736,0.335125,3.016736,0.335125,-99.999855,-100.0,3.282552,25.242081,8.236918,295.234528,289.954529,-0.029409,-1.558729,17.641357,-0.004761,0.060252,0.129852,0.0,1.0,2420.701172, set /instrumentation/turn-indicator/serviceable false, takeoff
58.595829,-96.2229,-95.029457,3.027562,0.335635,3.027562,0.335635,-99.999855,-100.0,3.32579,25.916855,8.832813,295.175964,289.929962,-0.029773,-1.690095,14.779896,-0.004788,0.060335,0.131848,0.0,1.0,2426.893311, set /instrumentation/turn-indicator/serviceable false, takeoff
59.455959,-96.183083,-94.989639,3.041809,0.337217,3.041809,0.337217,-99.999855,-100.0,3.372223,26.594681,9.84349,295.119995,289.833771,-0.028978,-1.803126,19.807835,-0.004795,0.060551,0.134776,0.0,1.0,2433.089111, set /instrumentation/turn-indicator/serviceable false, takeoff
60.00391,-96.156616,-94.963173,3.046633,0.337567,3.046633,0.337567,-89.999855,-90.0,3.403805,27.029261,9.922071,295.086548,289.736908,-0.027967,-1.866937,13.289063,-0.004817,0.060836,0.137575,0.0,1.0,2437.04834, set /instrumentation/turn-indicator/serviceable false, takeoff
60.575291,-96.128166,-94.934723,3.049715,0.337375,3.049715,0.337375,-89.999855,-90.0,3.437047,27.483959,10.013985,295.054901,289.608154,-0.026009,-1.9273,16.23295,-0.004822,0.060933,0.139247,0.0,1.0,2441.198975, set /instrumentation/turn-indicator/serviceable false, takeoff
61.478443,-96.081604,-94.888161,3.05526,0.336737,3.05526,0.336737,-89.999855,-90.0,3.490349,28.20636,10.178384,295.012177,289.351074,-0.020998,-2.011325,13.863901,-0.00482,0.060994,0.140829,0.0,1.0,2447.861572, set /instrumentation/turn-indicator/serviceable false, takeoff
62.307842,-96.037254,-94.843811,3.06449,0.339762,3.06449,0.339762,-89.999855,-90.0,3.540875,28.874289,10.92136,294.977844,289.062744,-0.014536,-2.077766,19.197193,-0.004811,0.061105,0.142966,0.0,1.0,2454.058594, set /instrumentation/turn-indicator/serviceable false, takeoff
62.875198,-96.005898,-94.812454,3.070606,0.339818,3.070606,0.339818,-89.999855,-90.0,3.577387,29.333651,10.999406,294.955597,288.840057,-0.009475,-2.118027,19.705919,-0.004854,0.06129,0.144682,0.0,1.0,2458.327637, set /instrumentation/turn-indicator/serviceable false, takeoff
63.442829,-95.973724,-94.780281,3.074116,0.338091,3.074116,0.338091,-89.999855,-90.0,3.614237,29.794075,11.108838,294.933502,288.59967,-0.003692,-2.154449,20.099152,-0.004855,0.061412,0.145795,0.0,1.0,2462.607178, set /instrumentation/turn-indicator/serviceable false, takeoff
64.268188,-95.925537,-94.732086,3.078966,0.334994,3.078966,0.334994,-89.999855,-90.0,3.668588,30.467367,11.252502,294.899963,288.222321,0.004628,-2.20143,15.632638,-0.00483,0.061482,0.146899,0.0,1.0,2468.862305, set /instrumentation/turn-indicator/serviceable false, fly_strait
65.175255,-95.871735,-94.678291,3.083611,0.354402,3.083611,0.354402,-89.999855,-90.0,3.728454,31.200779,11.430199,294.72168,287.784363,0.005307,-2.245235,16.191801,-0.004786,0.061579,0.0,0.0,1.0,2475.679443, set /instrumentation/turn-indicator/serviceable false, fly_strait
65.770874,-95.836998,-94.643547,3.088435,0.357299,3.088435,0.357299,-89.999855,-90.0,3.767826,31.665316,12.676085,294.253326,287.4953,-0.014774,-2.269528,16.629513,-0.004881,0.061654,0.00247,0.0,1.0,2480.04834, set /instrumentation/turn-indicator/serviceable false, fly_strait
66.633965,-95.786049,-94.592598,3.085765,0.326236,3.085765,0.326236,-89.999855,-90.0,3.828215,32.325191,12.848959,293.198792,287.067047,-0.072532,-2.30003,17.660494,-0.005104,0.061769,0.032332,0.0,1.0,2486.374756, set /instrumentation/turn-indicator/serviceable false, fly_strait
67.298119,-95.745697,-94.552246,3.080088,0.285623,3.080088,0.285623,-89.999855,-90.0,3.874871,32.831287,12.994265,292.242279,286.720367,-0.148414,-2.320602,18.270926,-0.004661,0.061715,0.085059,0.0,1.0,2491.30835, set /instrumentation/turn-indicator/serviceable false, fly_strait
68.212135,-95.688057,-94.494614,3.077451,0.212071,3.077451,0.212071,-89.999855,-90.0,3.940425,33.534302,13.243475,291.051788,286.204742,-0.254762,-2.345639,23.753481,-0.00408,0.061602,0.132884,0.0,1.0,2498.220459, set /instrumentation/turn-indicator/serviceable false, fly_strait
68.817917,-95.648636,-94.455193,3.081477,0.165835,3.081477,0.165835,-89.999855,-90.0,3.98488,34.004517,13.43092,290.52356,285.834778,-0.313206,-2.360358,15.603917,-0.003445,0.061549,0.171471,0.0,1.0,2502.858643, set /instrumentation/turn-indicator/serviceable false, fly_strait
69.419876,-95.608376,-94.414932,3.088487,0.123428,3.088487,0.123428,-89.999855,-90.0,4.030702,34.475899,14.269058,290.277588,285.443573,-0.353125,-2.373672,21.866058,-0.002369,0.06163,0.21882,0.0,1.0,2507.502197, set /instrumentation/turn-indicator/serviceable false, fly_strait
70.328827,-95.545845,-94.352402,3.052515,-0.004961,3.052515,-0.004961,-89.999855,-90.0,4.10557,35.185139,15.329075,290.547028,284.822937,-0.36563,-2.391303,24.033157,-0.001763,0.06177,0.231119,0.0,1.0,2514.488281, set /instrumentation/turn-indicator/serviceable false, fly_strait
70.897141,-95.504204,-94.310753,3.022167,-0.073743,3.022167,-0.073743,-89.999855,-90.0,4.154994,35.639687,15.380424,291.083344,284.413239,-0.33602,-2.401256,16.297506,7.1E-5,0.06105,0.217647,0.0,1.0,2518.955322, set /instrumentation/turn-indicator/serviceable false, fly_strait
71.753654,-95.435143,-94.241699,3.038213,-0.033753,3.038213,-0.033753,-89.999855,-90.0,4.232072,36.372932,15.363408,292.284027,283.75412,-0.2387,-2.415391,16.538412,0.001053,0.060443,0.190831,0.0,1.0,2526.008545, set /instrumentation/turn-indicator/serviceable false, fly_strait
72.504944,-95.367378,-94.173935,2.992634,0.34125,2.992634,0.34125,-89.999855,-90.0,4.315144,37.068211,18.564125,293.446411,283.156555,-0.108852,-2.426894,20.321793,4.82E-4,0.060764,0.130797,0.0,1.0,2532.395264, set /instrumentation/turn-indicator/serviceable false, fly_strait
72.993637,-95.320313,-94.126869,2.879217,0.812379,2.879217,0.812379,-89.999855,-90.0,4.375491,37.525684,18.852325,294.017212,282.790497,-0.035819,-2.433589,25.182549,-0.004875,0.059853,0.072678,0.0,1.0,2536.452148, set /instrumentation/turn-indicator/serviceable false, fly_strait
73.846298,-95.237419,-94.043976,2.638114,1.648694,2.638114,1.648694,-89.999855,-90.0,4.483199,38.285145,20.822765,294.331238,282.24881,0.083233,-2.443332,25.368269,-0.011605,0.057584,0.044138,0.0,1.0,2543.085693, set /instrumentation/turn-indicator/serviceable false, fly_strait
74.397438,-95.184013,-93.99057,2.502752,1.98835,2.502752,1.98835,-89.999855,-90.0,4.545408,38.745663,17.998209,294.124573,281.963715,0.125425,-2.448521,25.485533,-0.023553,0.052762,0.028436,0.0,1.0,2547.175781, set /instrumentation/turn-indicator/serviceable false, fly_strait
