airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
5.924256,-97.096054,-95.902611,2.641223,0.058408,2.641223,0.058408,-99.999855,-100.0,2.289094,0.076347,0.245828,297.823181,298.724121,0.038452,-0.022493,-13.116894,-0.001013,0.052082,0.001253,0.0,1.0,1889.178345,
6.392067,-97.097366,-95.903923,2.662801,0.051264,2.662801,0.051264,-99.999855,-100.0,2.289957,0.109577,0.277079,297.800903,300.053009,0.045668,-0.024015,-18.657364,-8.34E-4,0.052824,0.002295,0.0,1.0,1967.518188,
6.392067,-97.097366,-95.903923,2.662801,0.051264,2.662801,0.051264,-99.999855,-100.0,2.289957,0.109577,0.277079,297.800903,300.053009,0.045668,-0.024015,-18.657364,-8.34E-4,0.052824,0.002295,0.0,1.0,1967.518188,
7.745995,-97.099327,-95.905876,2.699825,0.04116,2.699825,0.04116,-99.999855,-100.0,2.292737,0.231531,0.376965,297.712402,302.788696,0.034592,-0.03194,-16.405825,-7.32E-4,0.053256,0.003409,0.0,1.0,2105.796875,
8.621766,-97.099274,-95.90583,2.71203,0.039652,2.71203,0.039652,-99.999855,-100.0,2.294797,0.330804,0.446201,297.635742,303.957184,0.029961,-0.039334,-16.201702,-5.88E-4,0.053996,0.007834,0.0,1.0,2156.454102,
9.228848,-97.09893,-95.905487,2.716324,0.040698,2.716324,0.040698,-99.999855,-100.0,2.296369,0.408733,0.495407,297.578918,304.550293,0.027195,-0.044514,-14.699954,-5.68E-4,0.054174,0.01022,0.0,1.0,2181.043457,
10.137557,-97.098015,-95.904572,2.72003,0.044733,2.72003,0.044733,-99.999855,-100.0,2.298971,0.539439,0.572682,297.486084,305.150726,0.023643,-0.052694,-9.667889,-5.81E-4,0.054326,0.014508,0.0,1.0,2206.964355,
10.771904,-97.097122,-95.903679,2.721322,0.048973,2.721322,0.048973,-99.999855,-100.0,2.300976,0.640777,0.62708,297.417206,305.384155,0.021281,-0.058422,5.143686,-6.39E-4,0.054401,0.01915,0.0,1.0,2219.46582,
11.735092,-97.09539,-95.901947,2.722095,0.057313,2.722095,0.057313,-99.999855,-100.0,2.304333,0.810515,0.712763,297.310883,305.470703,0.017275,-0.066397,16.075794,-7.0E-4,0.054426,0.022594,0.0,1.0,2232.27002,
12.381899,-97.093987,-95.900536,2.722226,0.063937,2.722226,0.063937,-99.999855,-100.0,2.306808,0.935352,0.769706,297.237,305.359344,0.014558,-0.071536,10.176919,-8.19E-4,0.054442,0.02791,0.0,1.0,2237.786865,
13.356261,-97.091499,-95.898048,2.72213,0.075206,2.72213,0.075206,-99.999855,-100.0,2.310884,1.139795,0.857064,297.127563,304.952728,0.010644,-0.078036,9.844381,-9.13E-4,0.054445,0.031604,0.0,1.0,2242.75708,
14.007019,-97.089592,-95.896149,2.722081,0.083539,2.722081,0.083539,-99.999855,-100.0,2.313845,1.287321,0.915247,297.054291,304.531494,0.008051,-0.081911,18.775221,-0.001074,0.054443,0.037076,0.0,1.0,2244.47998,
15.010405,-97.086273,-95.89283,2.722122,0.097683,2.722122,0.097683,-99.999855,-100.0,2.318794,1.531901,1.009036,296.945435,303.66629,0.003998,-0.086452,10.503071,-0.001193,0.054442,0.040739,0.0,1.0,2247.333496,
15.633492,-97.083984,-95.890541,2.722409,0.107138,2.722409,0.107138,-99.999855,-100.0,2.322108,1.694174,1.066582,296.880493,303.007874,0.002233,-0.088498,8.674969,-0.001326,0.054441,0.044452,0.0,1.0,2249.354004,
16.635506,-97.07991,-95.886467,2.723533,0.122172,2.723533,0.122172,-99.999855,-100.0,2.327822,1.971247,1.158696,296.776581,301.777374,-0.002149,-0.09133,16.692001,-0.001531,0.054448,0.049429,0.0,1.0,2252.724121,
17.28433,-97.077026,-95.883583,2.724905,0.129977,2.724905,0.129977,-99.999855,-100.0,2.331784,2.16128,1.218922,296.714569,300.879822,-0.004482,-0.092079,17.844545,-0.001676,0.05446,0.052835,0.0,1.0,2254.904297,
18.228611,-97.072464,-95.879021,2.727749,0.139488,2.727749,0.139488,-99.999855,-100.0,2.337919,2.452544,1.306213,296.633667,299.453461,-0.006745,-0.091582,15.461772,-0.001857,0.054498,0.057726,0.0,1.0,2258.005859,
18.847013,-97.069244,-95.875801,2.730023,0.145091,2.730023,0.145091,-99.999855,-100.0,2.342181,2.652853,1.360309,296.588684,298.453156,-0.00777,-0.090012,18.050543,-0.001993,0.054555,0.061771,0.0,1.0,2259.978271,
19.866438,-97.063538,-95.870094,2.734204,0.153511,2.734204,0.153511,-99.999855,-100.0,2.349621,2.998829,1.454332,296.531677,296.717499,-0.007903,-0.085016,7.018567,-0.002073,0.0546,0.06402,0.0,1.0,2263.115479,
20.508255,-97.059677,-95.866226,2.737116,0.158663,2.737116,0.158663,-99.999855,-100.0,2.354575,3.226741,1.513252,296.50531,295.583069,-0.007189,-0.080761,14.877328,-0.002149,0.054652,0.065944,0.0,1.0,2265.022705,
21.442047,-97.053696,-95.860252,2.741621,0.166327,2.741621,0.166327,-99.999855,-100.0,2.362151,3.571771,1.599236,296.474396,293.899139,-0.005935,-0.074152,18.114254,-0.002267,0.054742,0.068189,0.0,1.0,2267.713623,
22.080755,-97.049355,-95.855911,2.744744,0.17184,2.744744,0.17184,-99.999855,-100.0,2.367587,3.816821,1.657185,296.45636,292.737549,-0.004981,-0.069666,14.75811,-0.002342,0.054804,0.06929,0.0,1.0,2269.504883,
23.064327,-97.04229,-95.848846,2.749771,0.181104,2.749771,0.181104,-99.999855,-100.0,2.376351,4.207682,1.751409,296.426361,290.959534,-0.00427,-0.063976,11.268141,-0.002455,0.054895,0.070636,0.0,1.0,2272.195801,
23.674059,-97.037666,-95.844223,2.752896,0.187316,2.752896,0.187316,-99.999855,-100.0,2.382032,4.458431,1.803663,296.40387,289.873993,-0.004478,-0.061472,7.355018,-0.00254,0.05496,0.071577,0.0,1.0,2273.833252,
24.627661,-97.030045,-95.836601,2.762094,0.20152,2.762094,0.20152,-99.999855,-100.0,2.391691,4.862513,2.022124,296.358307,288.224701,-0.005886,-0.059554,7.158183,-0.002676,0.055058,0.073261,0.0,1.0,2276.35376,
25.289234,-97.024399,-95.830956,2.767917,0.211866,2.767917,0.211866,-99.999855,-100.0,2.399076,5.151225,2.175235,296.31778,287.12619,-0.009119,-0.059786,10.69306,-0.002879,0.055242,0.075539,0.0,1.0,2278.07959,
26.213717,-97.015953,-95.82251,2.772538,0.223287,2.772538,0.223287,-99.999855,-100.0,2.409873,5.566215,2.263798,296.251373,285.668457,-0.013859,-0.061621,14.158141,-0.003027,0.055358,0.077565,0.0,1.0,2280.470215,
26.847193,-97.009819,-95.816376,2.77587,0.231122,2.77587,0.231122,-99.999855,-100.0,2.417536,5.857854,2.329719,296.199402,284.731018,-0.017927,-0.063744,18.278891,-0.00319,0.055451,0.080885,0.0,1.0,2282.095947,
27.795036,-97.000137,-95.806686,2.781258,0.242252,2.781258,0.242252,-99.999855,-100.0,2.429435,6.305758,2.425986,296.117004,283.431732,-0.024164,-0.067192,15.543972,-0.003302,0.055517,0.083484,0.0,1.0,2284.518799,
28.451694,-96.993073,-95.799629,2.785364,0.249746,2.785364,0.249746,-99.999855,-100.0,2.437987,6.623961,2.494151,296.058411,282.611176,-0.028676,-0.069501,11.798234,-0.003461,0.055625,0.087604,0.0,1.0,2286.192383,
29.394781,-96.982445,-95.789001,2.791446,0.259564,2.791446,0.259564,-99.999855,-100.0,2.450715,7.092135,2.595878,295.979431,281.555603,-0.033637,-0.071548,12.572262,-0.003568,0.055707,0.090533,0.0,1.0,2288.591553,
29.994284,-96.975372,-95.781929,2.795599,0.265496,2.795599,0.265496,-99.999855,-100.0,2.459103,7.397223,2.653425,295.932709,280.962433,-0.035713,-0.07212,8.02979,-0.003708,0.055829,0.094482,0.0,1.0,2290.118408,
30.956089,-96.963554,-95.770111,2.8023,0.273962,2.8023,0.273962,-99.999855,-100.0,2.473011,7.897459,2.754918,295.867828,280.145447,-0.037875,-0.07132,16.827377,-0.003793,0.055912,0.096819,0.0,1.0,2292.56665,
31.577215,-96.955605,-95.762161,2.806767,0.279108,2.806767,0.279108,-99.999855,-100.0,2.482305,8.227978,2.819029,295.832489,279.707397,-0.037993,-0.069813,17.343056,-0.003872,0.055998,0.099001,0.0,1.0,2294.14917,
32.453342,-96.943939,-95.750488,2.818849,0.285918,2.818849,0.285918,-99.999855,-100.0,2.496308,8.70407,3.249621,295.788391,279.211243,-0.03714,-0.067029,10.65998,-0.003987,0.056135,0.10183,0.0,1.0,2296.38501,
33.095024,-96.934914,-95.74147,2.825344,0.29139,2.825344,0.29139,-99.999855,-100.0,2.507719,9.05983,3.313833,295.758453,278.938812,-0.03633,-0.06486,16.436625,-0.004085,0.056377,0.104034,0.0,1.0,2298.024414,
34.04155,-96.920792,-95.727348,2.831506,0.299658,2.831506,0.299658,-99.999855,-100.0,2.525018,9.594888,3.413551,295.7146,278.676239,-0.034997,-0.061977,20.142719,-0.004163,0.056507,0.105531,0.0,1.0,2300.44458,
34.653835,-96.911217,-95.717773,2.835591,0.305473,2.835591,0.305473,-99.999855,-100.0,2.536523,9.947224,3.482419,295.68457,278.593079,-0.03469,-0.060595,17.031214,-0.004238,0.056588,0.106949,0.0,1.0,2302.011719,
35.544624,-96.89666,-95.703217,2.841932,0.314634,2.841932,0.314634,-99.999855,-100.0,2.553715,10.46821,3.583778,295.634125,278.589203,-0.035396,-0.059872,11.575078,-0.004364,0.056712,0.109225,0.0,1.0,2304.293213,
36.179459,-96.88588,-95.692436,2.846558,0.32166,2.846558,0.32166,-99.999855,-100.0,2.566298,10.845379,3.656699,295.59198,278.667267,-0.037241,-0.060379,14.185113,-0.004495,0.056839,0.111748,0.0,1.0,2305.921143,
37.0914,-96.86982,-95.676376,2.853091,0.332033,2.853091,0.332033,-99.999855,-100.0,2.584863,11.395594,3.761609,295.523529,278.889435,-0.041136,-0.062212,14.97893,-0.004595,0.056931,0.113855,0.0,1.0,2308.263184,
37.672741,-96.859245,-95.665802,2.85725,0.338746,2.85725,0.338746,-99.999855,-100.0,2.596993,11.751354,3.812389,295.475922,279.093872,-0.043817,-0.063842,14.32828,-0.004689,0.057015,0.115997,0.0,1.0,2309.758301,
38.604122,-96.841583,-95.64814,2.867899,0.34867,2.867899,0.34867,-99.999855,-100.0,2.618393,12.330314,4.321294,295.393616,279.514221,-0.049921,-0.067036,9.56886,-0.004839,0.057145,0.119658,0.0,1.0,2312.161621,
39.155792,-96.830582,-95.637138,2.874019,0.356931,2.874019,0.356931,-99.999855,-100.0,2.631747,12.67831,4.409758,295.342682,279.811859,-0.053128,-0.068976,12.49172,-0.004981,0.057358,0.123773,0.0,1.0,2313.589355,
40.080566,-96.811279,-95.617836,2.881891,0.367949,2.881891,0.367949,-99.999855,-100.0,2.654768,13.269629,4.541531,295.259918,280.380676,-0.058438,-0.071401,17.815186,-0.005099,0.05748,0.12632,0.0,1.0,2315.987549,
40.702686,-96.797707,-95.604263,2.88685,0.374316,2.88685,0.374316,-99.999855,-100.0,2.670689,13.673309,4.624367,295.206512,280.806,-0.06169,-0.072463,18.441925,-0.005256,0.057638,0.130458,0.0,1.0,2317.605469,
41.594128,-96.777466,-95.584023,2.893692,0.381823,2.893692,0.381823,-99.999855,-100.0,2.69411,14.260226,4.738019,295.138336,281.463928,-0.064176,-0.072445,11.641396,-0.005347,0.057737,0.133128,0.0,1.0,2319.931152,
42.13644,-96.764717,-95.571274,2.898097,0.386054,2.898097,0.386054,-99.999855,-100.0,2.708723,14.622041,4.924961,295.100922,281.886322,-0.064678,-0.071793,20.407349,-0.005455,0.057874,0.136537,0.0,1.0,2321.349365,
43.043888,-96.742485,-95.549042,2.912484,0.394162,2.912484,0.394162,-99.999855,-100.0,2.73577,15.235684,5.43869,295.046265,282.61969,-0.063956,-0.069504,13.612163,-0.005515,0.057962,0.138408,0.0,1.0,2323.737549,
43.628578,-96.727333,-95.53389,2.917345,0.398265,2.917345,0.398265,-99.999855,-100.0,2.754013,15.637032,5.505481,295.013031,283.104095,-0.062704,-0.067918,10.313821,-0.005631,0.05825,0.141141,0.0,1.0,2325.811523,
44.503559,-96.70369,-95.510246,2.923258,0.404247,2.923258,0.404247,-99.999855,-100.0,2.78185,16.24371,5.622684,294.965027,283.832458,-0.06011,-0.065534,11.24077,-0.005689,0.058347,0.142802,0.0,1.0,2330.041504,
45.110096,-96.686684,-95.49324,2.927809,0.408938,2.927809,0.408938,-99.999855,-100.0,2.801535,16.668182,5.713994,294.930084,284.333069,-0.058466,-0.064363,15.240843,-0.005775,0.058465,0.145203,0.0,1.0,2333.479248,
45.956432,-96.662109,-95.468658,2.934226,0.415616,2.934226,0.415616,-99.999855,-100.0,2.829589,17.26663,5.826507,294.877045,285.017181,-0.05725,-0.063555,12.71618,-0.005842,0.058556,0.14695,0.0,1.0,2338.701172,
46.560745,-96.644066,-95.450623,2.93918,0.420812,2.93918,0.420812,-99.999855,-100.0,2.850019,17.696985,5.949873,294.834473,285.488281,-0.057103,-0.063797,18.968454,-0.005937,0.058685,0.149602,0.0,1.0,2342.616699,
47.404167,-96.617836,-95.424393,2.956438,0.438426,2.956438,0.438426,-99.999855,-100.0,2.882304,18.303366,6.862809,294.769897,286.115021,-0.05818,-0.064621,16.293093,-0.006012,0.058784,0.15173,0.0,1.0,2348.25293,
47.981888,-96.598946,-95.405502,2.961051,0.443598,2.961051,0.443598,-99.999855,-100.0,2.905323,18.721697,6.94062,294.7211,286.518158,-0.059943,-0.065992,15.869128,-0.006263,0.059129,0.154959,0.0,1.0,2352.183838,
48.871639,-96.568634,-95.375191,2.966549,0.451082,2.966549,0.451082,-99.999855,-100.0,2.94135,19.370499,7.073231,294.642944,287.089996,-0.063732,-0.068286,18.985514,-0.006337,0.059221,0.157399,0.0,1.0,2358.310059,
49.44788,-96.548141,-95.354698,2.970664,0.45576,2.970664,0.45576,-99.999855,-100.0,2.965098,19.793774,7.166015,294.591522,287.425232,-0.066183,-0.069701,16.041473,-0.006396,0.059279,0.1595,0.0,1.0,2362.306885,
50.263149,-96.51825,-95.324806,2.97692,0.461769,2.97692,0.461769,-99.999855,-100.0,2.999275,20.396564,7.29809,294.517609,287.847565,-0.069233,-0.071635,19.900057,-0.006511,0.059413,0.163878,0.0,1.0,2367.990967,
50.88522,-96.494743,-95.3013,2.981781,0.465879,2.981781,0.465879,-99.999855,-100.0,3.025832,20.859932,7.400555,294.463196,288.126434,-0.071293,-0.072606,17.112041,-0.006597,0.059538,0.167574,0.0,1.0,2372.347412,
51.744484,-96.46138,-95.267937,2.988356,0.470416,2.988356,0.470416,-99.999855,-100.0,3.063208,21.504831,7.543181,294.395203,288.446503,-0.072313,-0.072618,17.677309,-0.006655,0.059636,0.170294,0.0,1.0,2378.387207,
52.315643,-96.438652,-95.245209,2.992926,0.473163,2.992926,0.473163,-99.999855,-100.0,3.088516,21.936825,7.636769,294.354095,288.616119,-0.071879,-0.071988,18.047653,-0.00672,0.059767,0.173694,0.0,1.0,2382.415527,
53.146091,-96.404785,-95.211342,2.999292,0.476091,2.999292,0.476091,-99.999855,-100.0,3.125977,22.569654,7.768878,294.301208,288.800018,-0.069715,-0.070076,14.633593,-0.006759,0.059859,0.175749,0.0,1.0,2388.288818,
53.737831,-96.380112,-95.186661,3.003969,0.478054,3.003969,0.478054,-99.999855,-100.0,3.153138,23.023666,7.865346,294.266418,288.885376,-0.066713,-0.068442,18.939137,-0.006801,0.059986,0.178394,0.0,1.0,2392.482666,
54.588131,-96.343895,-95.150452,3.010386,0.480314,3.010386,0.480314,-99.999855,-100.0,3.192834,23.680239,8.002814,294.218597,288.942047,-0.061679,-0.066045,18.141701,-0.006829,0.060079,0.180133,0.0,1.0,2398.519531,
55.131168,-96.320389,-95.126945,3.013886,0.482858,3.013886,0.482858,-99.999855,-100.0,3.218427,24.101379,8.027534,294.186859,288.938385,-0.058689,-0.064885,21.724045,-0.006862,0.060208,0.182524,0.0,1.0,2402.376465,
56.001945,-96.282028,-95.088585,3.019712,0.485195,3.019712,0.485195,-99.999855,-100.0,3.259857,24.781477,8.12752,294.132263,288.869934,-0.052953,-0.063839,19.18586,-0.006898,0.060278,0.184111,0.0,1.0,2408.582031,
56.542973,-96.257858,-95.064415,3.023762,0.48661,3.023762,0.48661,-99.999855,-100.0,3.285979,25.205805,8.215782,294.09436,288.790314,-0.050478,-0.063906,15.340463,-0.006931,0.060394,0.186841,0.0,1.0,2412.441162,
57.411613,-96.2183,-95.024857,3.034518,0.486625,3.034518,0.486625,-99.999855,-100.0,3.330062,25.890816,8.798815,294.028656,288.606445,-0.046409,-0.064772,17.740099,-0.006952,0.060475,0.188736,0.0,1.0,2418.652588,
57.950676,-96.193108,-94.999664,3.043211,0.486882,3.043211,0.486882,-99.999855,-100.0,3.358765,26.318062,9.518779,293.984283,288.459747,-0.045242,-0.065796,19.403538,-0.006952,0.06069,0.192021,0.0,1.0,2422.515869,
58.81493,-96.150993,-94.95755,3.053416,0.487444,3.053416,0.487444,-89.999855,-90.0,3.409234,27.007547,9.883886,293.911987,288.176331,-0.041928,-0.067354,20.04406,-0.006955,0.060864,0.19424,0.0,1.0,2428.732422,
59.374905,-96.122597,-94.929153,3.056669,0.487345,3.056669,0.487345,-89.999855,-90.0,3.44235,27.456158,9.975397,293.86438,287.964111,-0.039658,-0.068357,22.483425,-0.006963,0.061068,0.197855,0.0,1.0,2432.766357,
60.189674,-96.07991,-94.886467,3.061437,0.486287,3.061437,0.486287,-89.999855,-90.0,3.491213,28.112238,10.118526,293.799011,287.61969,-0.036152,-0.068992,14.28654,-0.006962,0.061133,0.200235,0.0,1.0,2438.651367,
60.770439,-96.048531,-94.855087,3.069131,0.48904,3.069131,0.48904,-89.999855,-90.0,3.527151,28.582159,10.625154,293.755646,287.351685,-0.032259,-0.068765,19.630529,-0.006947,0.061229,0.203503,0.0,1.0,2442.889893,
61.580029,-96.00309,-94.809647,3.076827,0.487645,3.076827,0.487645,-89.999855,-90.0,3.580017,29.241768,10.938979,293.702026,286.951172,-0.026424,-0.067518,14.47677,-0.006986,0.061383,0.205672,0.0,1.0,2448.89209,
62.157333,-95.969612,-94.776169,3.080444,0.484926,3.080444,0.484926,-89.999855,-90.0,3.618199,29.714094,11.042683,293.667603,286.650635,-0.019757,-0.066176,20.160095,-0.006966,0.061537,0.208353,0.0,1.0,2453.209717,
62.987091,-95.920128,-94.726685,3.085514,0.479855,3.085514,0.479855,-89.999855,-90.0,3.673827,30.395895,11.201354,293.623901,286.20285,-0.009195,-0.063576,20.71759,-0.006928,0.061609,0.210074,0.0,1.0,2459.453369,
63.538738,-95.886337,-94.692894,3.089232,0.476012,3.089232,0.476012,-89.999855,-90.0,3.71135,30.851469,11.303751,293.596771,285.89798,-0.001032,-0.061767,21.122194,-0.006855,0.06171,0.212259,0.0,1.0,2463.625488,
Command: fly_strait
64.342567,-95.836136,-94.642693,3.098799,0.468574,3.098799,0.468574,-89.999855,-90.0,3.767256,31.517277,12.329133,293.55899,285.44986,0.00998,-0.059201,16.464899,-0.0068,0.061785,0.213615,0.0,1.0,2469.720459,
Command_Fault: set /instrumentation/airspeed-indicator/serviceable false
64.920105,-95.799141,-94.605698,3.108524,0.480219,3.108524,0.480219,-89.999855,-90.0,3.811362,31.993856,12.75671,293.483276,285.130585,0.016067,-0.067857,22.329584,-0.006694,0.061976,0.0,0.0,1.0,2474.080811,
65.21196,-95.745399,-94.551956,3.104069,0.49299,3.104069,0.49299,-89.999855,-90.0,3.873684,32.662628,12.863496,292.665497,284.6875,-0.007499,-0.193904,18.172348,-0.00686,0.06217,0.003786,0.0,1.0,2480.331055,
65.21196,-95.707436,-94.513992,3.095862,0.462481,3.095862,0.462481,-89.999855,-90.0,3.916716,33.122276,12.950418,291.679901,284.383331,-0.05772,-0.339811,18.70141,-0.007043,0.062081,0.044675,0.0,1.0,2484.797119,
65.21196,-95.647507,-94.454063,3.085379,0.373227,3.085379,0.373227,-89.999855,-90.0,3.983792,33.832634,13.156452,289.87381,283.90097,-0.194697,-0.583408,15.417988,-0.006607,0.061917,0.093954,0.0,1.0,2491.923096,
65.21196,-95.611046,-94.417603,3.081569,0.309179,3.081569,0.309179,-89.999855,-90.0,4.02425,34.256058,13.314889,288.812531,283.598663,-0.274389,-0.707249,18.369226,-0.005332,0.061708,0.184259,0.0,1.0,2496.227051,
65.21196,-95.546768,-94.353325,3.088512,0.197565,3.088512,0.197565,-89.999855,-90.0,4.096059,34.989418,14.086203,287.444885,283.035767,-0.41586,-0.811033,16.114496,-0.004417,0.061631,0.237323,0.0,1.0,2503.681152,
65.21196,-95.504997,-94.311546,3.100585,0.137252,3.100585,0.137252,-89.999855,-90.0,4.145208,35.453781,15.473375,287.069427,282.649841,-0.472624,-0.788932,19.3776,-0.002822,0.06177,0.305705,0.0,1.0,2508.368408,
65.21196,-95.439354,-94.245911,3.053819,-0.030159,3.053819,-0.030159,-89.999855,-90.0,4.226207,36.152008,16.377602,287.431305,282.03064,-0.49411,-0.615794,22.905878,-0.001961,0.062012,0.324478,0.0,1.0,2515.393799,
65.21196,-95.393555,-94.200111,3.023223,-0.095914,3.023223,-0.095914,-89.999855,-90.0,4.279262,36.618862,15.291425,288.237274,281.600677,-0.454885,-0.425449,23.439039,4.31E-4,0.061076,0.306384,0.0,1.0,2520.074463,
65.21196,-95.323624,-94.130173,3.06527,0.08151,3.06527,0.08151,-89.999855,-90.0,4.354502,37.321049,16.097742,289.870728,280.955444,-0.32278,-0.095921,23.748634,0.00137,0.060464,0.266086,0.0,1.0,2526.874023,
65.21196,-95.275795,-94.082352,3.036831,0.525811,3.036831,0.525811,-89.999855,-90.0,4.413387,37.792076,19.042616,291.036346,280.541534,-0.206473,0.115132,24.503952,-0.001164,0.061305,0.184413,0.0,1.0,2531.12915,
65.21196,-95.197487,-94.004044,2.738155,1.617311,2.738155,1.617311,-89.999855,-90.0,4.534115,38.49966,26.666454,292.422485,279.972839,-0.036895,0.336038,25.453127,-0.007512,0.060737,0.126132,0.0,1.0,2537.108398,
65.21196,-95.138054,-93.944611,2.495312,2.418008,2.495312,2.418008,-89.999855,-90.0,4.622241,38.971767,25.84627,292.892365,279.642151,0.061786,0.392146,19.64229,-0.023104,0.054763,0.056825,0.0,1.0,2540.979736,
65.21196,-95.04113,-93.847687,2.383209,3.331002,2.383209,3.331002,-89.999855,-90.0,4.744283,39.680752,22.954689,292.728912,279.231262,0.164139,0.323212,20.604574,-0.034543,0.049906,0.033331,0.0,1.0,2546.948486,
65.21196,-94.974007,-93.780563,2.471983,3.654122,2.471983,3.654122,-89.999855,-90.0,4.817493,40.154228,20.663927,292.120819,279.012573,0.199465,0.199025,20.935383,-0.047586,0.047664,0.041504,0.0,1.0,2551.162598,
65.21196,-94.872643,-93.679199,2.694076,3.496328,2.694076,3.496328,-89.999855,-90.0,4.930216,40.866261,27.611179,290.818756,278.753326,0.197431,-0.037356,21.32593,-0.052202,0.04944,0.071909,0.0,1.0,2557.825195,
65.21196,-94.800606,-93.607162,2.785509,2.88432,2.785509,2.88432,-89.999855,-90.0,5.041178,41.342365,38.89463,289.954895,278.615784,0.162766,-0.184299,23.322123,-0.049948,0.053882,0.137012,0.0,1.0,2562.404785,
65.21196,-94.672546,-93.479103,2.802862,1.420099,2.802862,1.420099,-89.999855,-90.0,5.278611,42.058628,55.081806,289.180542,278.448425,0.090935,-0.305046,29.343815,-0.041205,0.05571,0.180205,0.0,1.0,2569.349365,
65.21196,-94.567413,-93.37397,2.823156,0.356205,2.823156,0.356205,-89.999855,-90.0,5.479506,42.537346,65.215874,289.169037,278.359741,0.052335,-0.297273,34.693848,-0.020287,0.056057,0.218922,0.0,1.0,2573.994385,
65.21196,-94.371788,-93.178345,2.981397,-0.77635,2.981397,-0.77635,-89.999855,-90.0,5.855049,43.256489,86.115509,289.912018,278.264038,0.03016,-0.158153,44.585556,-0.005089,0.056463,0.219498,0.0,1.0,2580.90332,
65.21196,-94.209351,-93.015907,3.178576,-1.050804,3.178576,-1.050804,-89.999855,-90.0,6.176713,43.73595,107.115334,290.748138,278.229828,0.047417,-0.013883,53.116905,0.011091,0.059628,0.182349,0.0,1.0,2585.356201,
