airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
13.587463,-97.094505,-95.901062,2.683028,0.036991,2.683028,0.036991,-99.999855,-100.0,2.306463,0.920127,0.774061,297.314972,305.253265,0.017864,-0.061055,8.534292,-4.84E-4,0.053582,0.023817,0.0,1.0,2231.455811,
14.226132,-97.092865,-95.899422,2.685488,0.039477,2.685488,0.039477,-99.999855,-100.0,2.309145,1.052434,0.833014,297.268127,304.943512,0.016956,-0.062432,17.119066,-5.28E-4,0.053661,0.027663,0.0,1.0,2235.683105,
15.157453,-97.090118,-95.896675,2.688854,0.043685,2.688854,0.043685,-99.999855,-100.0,2.3134,1.261367,0.915414,297.210175,304.284027,0.015861,-0.062536,17.854816,-5.64E-4,0.05371,0.030005,0.0,1.0,2241.338135,
15.824045,-97.087914,-95.89447,2.691423,0.047017,2.691423,0.047017,-99.999855,-100.0,2.316692,1.421974,0.976209,297.175171,303.673859,0.015297,-0.061614,16.48386,-6.24E-4,0.053777,0.032903,0.0,1.0,2245.019531,
16.784206,-97.084373,-95.890923,2.695273,0.051828,2.695273,0.051828,-99.999855,-100.0,2.321803,1.669487,1.064505,297.13501,302.613068,0.015109,-0.058816,7.91517,-6.72E-4,0.053828,0.034653,0.0,1.0,2249.815186,
17.451654,-97.081657,-95.888214,2.698194,0.055342,2.698194,0.055342,-99.999855,-100.0,2.325611,1.852394,1.127679,297.112671,301.764191,0.015104,-0.056263,9.064398,-7.4E-4,0.053905,0.036661,0.0,1.0,2252.828125,
18.357895,-97.077629,-95.884186,2.70227,0.0602,2.70227,0.0602,-99.999855,-100.0,2.331129,2.11528,1.208337,297.088348,300.483826,0.015378,-0.052247,16.742935,-7.91E-4,0.053964,0.037778,0.0,1.0,2256.567871,
19.051132,-97.074287,-95.880844,2.705589,0.064177,2.705589,0.064177,-99.999855,-100.0,2.335614,2.327043,1.271511,297.072174,299.422363,0.015533,-0.049182,6.340202,-8.6E-4,0.054045,0.038994,0.0,1.0,2259.192383,
19.957357,-97.069588,-95.876144,2.709988,0.069626,2.709988,0.069626,-99.999855,-100.0,2.341825,2.617629,1.354849,297.051758,297.949371,0.015593,-0.045541,18.053667,-9.17E-4,0.054112,0.039803,0.0,1.0,2262.373779,
20.623184,-97.065887,-95.872444,2.713385,0.07396,2.713385,0.07396,-99.999855,-100.0,2.346641,2.840936,1.415376,297.035339,296.819763,0.015324,-0.043419,11.378454,-9.95E-4,0.0542,0.040823,0.0,1.0,2264.564453,
21.60796,-97.060028,-95.866585,2.718458,0.080722,2.718458,0.080722,-99.999855,-100.0,2.354157,3.186005,1.505447,297.006775,295.101257,0.014364,-0.041319,14.844752,-0.001057,0.054268,0.041644,0.0,1.0,2267.624756,
22.219696,-97.05616,-95.862717,2.72177,0.085203,2.72177,0.085203,-99.999855,-100.0,2.359064,3.409055,1.561453,296.985291,294.01828,0.013261,-0.040762,6.760722,-0.001153,0.054369,0.043072,0.0,1.0,2269.439697,
23.203321,-97.049568,-95.856125,2.727122,0.092601,2.727122,0.092601,-99.999855,-100.0,2.367333,3.781225,1.655141,296.945465,292.275848,0.011091,-0.040778,15.504784,-0.001217,0.054435,0.044147,0.0,1.0,2272.250244,
23.839817,-97.045044,-95.851601,2.730798,0.097549,2.730798,0.097549,-99.999855,-100.0,2.372946,4.031212,1.710544,296.915741,291.158203,0.009331,-0.041394,12.446991,-0.001323,0.054542,0.046138,0.0,1.0,2274.016357,
24.767365,-97.038109,-95.844666,2.736223,0.104707,2.736223,0.104707,-99.999855,-100.0,2.38148,4.407521,1.795892,296.869537,289.565216,0.006265,-0.042614,7.237544,-0.001394,0.054616,0.047624,0.0,1.0,2276.530273,
25.428879,-97.032898,-95.839455,2.741673,0.110132,2.741673,0.110132,-99.999855,-100.0,2.387934,4.684621,1.968966,296.834595,288.465454,0.004237,-0.043672,7.239721,-0.001496,0.054724,0.049934,0.0,1.0,2278.291016,
26.352646,-97.025162,-95.831718,2.752261,0.122727,2.752261,0.122727,-99.999855,-100.0,2.397967,5.083835,2.16187,296.786133,286.9953,0.001439,-0.044769,7.139229,-0.001573,0.054833,0.051681,0.0,1.0,2280.718018,
26.984737,-97.019501,-95.826057,2.756645,0.127789,2.756645,0.127789,-99.999855,-100.0,2.405282,5.364977,2.221593,296.753601,286.042694,-6.89E-4,-0.045403,11.032505,-0.001753,0.055045,0.054105,0.0,1.0,2282.362061,
27.957136,-97.010208,-95.816765,2.762548,0.13458,2.762548,0.13458,-99.999855,-100.0,2.416963,5.80983,2.319402,296.70752,284.676514,-0.003071,-0.045626,18.170765,-0.001826,0.055133,0.055731,0.0,1.0,2284.87207,
28.586374,-97.003845,-95.810402,2.766748,0.138829,2.766748,0.138829,-99.999855,-100.0,2.424811,6.105589,2.383614,296.679688,283.863617,-0.004095,-0.045441,11.831531,-0.001923,0.055251,0.058035,0.0,1.0,2286.487549,
29.528219,-96.993828,-95.800385,2.773233,0.144929,2.773233,0.144929,-99.999855,-100.0,2.436985,6.559522,2.481858,296.642487,282.762054,-0.005035,-0.044483,9.92772,-0.001983,0.055335,0.059427,0.0,1.0,2288.896729,
30.128248,-96.987144,-95.793701,2.777604,0.148925,2.777604,0.148925,-99.999855,-100.0,2.445018,6.855824,2.542151,296.6203,282.136383,-0.005389,-0.04371,17.383398,-0.00207,0.055465,0.061287,0.0,1.0,2290.428711,
31.091206,-96.975929,-95.782486,2.784561,0.15533,2.784561,0.15533,-99.999855,-100.0,2.458351,7.342443,2.640897,296.586517,281.263428,-0.005799,-0.042318,7.900851,-0.002128,0.055552,0.062396,0.0,1.0,2292.884277,
31.714426,-96.968361,-95.774918,2.78922,0.159744,2.78922,0.159744,-99.999855,-100.0,2.467273,7.664469,2.705377,296.563965,280.787384,-0.006194,-0.04164,19.232527,-0.002219,0.055691,0.064085,0.0,1.0,2294.472168,
32.59557,-96.95726,-95.763817,2.795621,0.166106,2.795621,0.166106,-99.999855,-100.0,2.480277,8.128987,2.797491,296.53064,280.236145,-0.006977,-0.041003,10.952924,-0.002282,0.055784,0.065213,0.0,1.0,2296.717041,
33.267353,-96.948463,-95.75502,2.801785,0.171298,2.801785,0.171298,-99.999855,-100.0,2.49057,8.490595,2.924341,296.502594,279.911957,-0.007837,-0.040989,15.032104,-0.002373,0.055912,0.066879,0.0,1.0,2298.43042,
Command_Fault: set /instrumentation/vertical-speed-indicator/serviceable false
34.143318,-96.93644,-95.742996,2.814354,0.178005,2.814354,0.178005,-99.999855,-100.0,2.50565,8.971534,3.297487,296.462433,279.613495,-0.00984,-0.041511,8.942237,-0.002447,0.056036,0.068282,0.0,1.0,2300.667969,
34.760044,-96.927475,-95.734032,2.818968,0.183236,2.818968,0.183236,-99.999855,-100.0,2.516756,9.316358,3.360728,296.430969,279.486389,-0.011703,-0.042332,8.779251,-0.002543,0.056287,0.07029,0.0,1.0,2302.245361,
35.708733,-96.912956,-95.719513,2.825243,0.191063,2.825243,0.191063,-99.999855,-100.0,2.534305,9.856318,3.464365,296.379028,279.420624,-0.014814,-0.043955,8.779251,-0.002618,0.056379,0.071863,0.0,1.0,2304.674316,
36.348331,-96.90271,-95.709267,2.82989,0.196396,2.82989,0.196396,-99.999855,-100.0,2.546473,10.226716,3.539262,296.341797,279.461395,-0.017111,-0.045248,8.779251,-0.002729,0.056505,0.07446,0.0,1.0,2306.314453,
37.266312,-96.887383,-95.693939,2.836748,0.203618,2.836748,0.203618,-99.999855,-100.0,2.564441,10.767682,3.645076,296.28891,279.632782,-0.020409,-0.046749,8.779251,-0.002806,0.056598,0.076321,0.0,1.0,2308.674072,
37.876812,-96.876816,-95.683372,2.841554,0.208302,2.841554,0.208302,-99.999855,-100.0,2.576715,11.133146,3.718734,296.254181,279.815674,-0.022364,-0.047552,8.779251,-0.002909,0.056735,0.078966,0.0,1.0,2310.24585,
38.78878,-96.860435,-95.666992,2.848605,0.214742,2.848605,0.214742,-99.999855,-100.0,2.595556,11.688309,3.802038,296.205627,280.183197,-0.024582,-0.048058,8.779251,-0.002976,0.056831,0.080702,0.0,1.0,2312.60083,
39.394939,-96.84919,-95.655746,2.856835,0.220965,2.856835,0.220965,-99.999855,-100.0,2.608559,12.062911,4.232094,296.174896,280.484222,-0.025368,-0.048051,8.779251,-0.003068,0.056972,0.08313,0.0,1.0,2314.169434,
40.274593,-96.832047,-95.638596,2.868174,0.229055,2.868174,0.229055,-99.999855,-100.0,2.62975,12.615398,4.422352,296.133453,280.993042,-0.026447,-0.047552,8.779251,-0.003157,0.057137,0.084666,0.0,1.0,2316.453613,
40.876225,-96.819725,-95.626282,2.872731,0.233117,2.872731,0.233117,-99.999855,-100.0,2.644623,12.998351,4.493397,296.105896,281.383301,-0.026887,-0.047161,8.779251,-0.003272,0.057363,0.086739,0.0,1.0,2318.018311,
41.80069,-96.799919,-95.606476,2.87919,0.239005,2.87919,0.239005,-99.999855,-100.0,2.668025,13.595025,4.609461,296.06488,282.038727,-0.027027,-0.046405,8.779251,-0.00333,0.057455,0.088116,0.0,1.0,2320.426758,
42.398315,-96.786583,-95.59314,2.883808,0.243007,2.883808,0.243007,-99.999855,-100.0,2.683523,13.985993,4.685698,296.03772,282.49176,-0.02712,-0.046079,8.779251,-0.003414,0.057584,0.090167,0.0,1.0,2321.987061,
43.291824,-96.765938,-95.572495,2.890741,0.248999,2.890741,0.248999,-99.999855,-100.0,2.707245,14.57802,4.799819,295.99585,283.200684,-0.027489,-0.045819,8.779251,-0.003472,0.057676,0.091525,0.0,1.0,2324.464111,
43.860382,-96.752335,-95.558891,2.900889,0.253566,2.900889,0.253566,-99.999855,-100.0,2.723522,14.959632,5.355419,295.967194,283.665771,-0.028055,-0.04597,8.779251,-0.003557,0.057815,0.093619,0.0,1.0,2326.749512,
44.747799,-96.730034,-95.536591,2.909643,0.261306,2.909643,0.261306,-99.999855,-100.0,2.750666,15.561992,5.4956,295.919586,284.401733,-0.029362,-0.046595,8.779251,-0.003622,0.058018,0.095052,0.0,1.0,2331.289307,
45.337738,-96.714508,-95.521065,2.913963,0.265987,2.913963,0.265987,-99.999855,-100.0,2.769109,15.966881,5.569123,295.885101,284.89151,-0.030765,-0.047413,8.779251,-0.003733,0.058193,0.097432,0.0,1.0,2334.734131,
46.197483,-96.690994,-95.497551,2.92017,0.272373,2.92017,0.272373,-99.999855,-100.0,2.796488,16.56193,5.688303,295.832977,285.594849,-0.033111,-0.048736,8.779251,-0.0038,0.058279,0.099156,0.0,1.0,2340.116943,
46.811123,-96.673676,-95.480225,2.925005,0.277008,2.925005,0.277008,-99.999855,-100.0,2.816408,16.990196,5.776431,295.794373,286.083405,-0.034861,-0.049789,8.779251,-0.003891,0.058403,0.101762,0.0,1.0,2344.12915,
47.717449,-96.647217,-95.453773,2.932137,0.283206,2.932137,0.283206,-99.999855,-100.0,2.846445,17.628805,5.905759,295.737823,286.775665,-0.037396,-0.051045,8.779251,-0.003957,0.0585,0.103693,0.0,1.0,2350.216553,
48.547878,-96.622032,-95.428581,2.947969,0.297742,2.947969,0.297742,-99.999855,-100.0,2.876558,18.220484,6.858086,295.687622,287.370392,-0.039111,-0.051546,8.779251,-0.004046,0.058643,0.10652,0.0,1.0,2355.905762,
49.157475,-96.602585,-95.409142,2.954455,0.302079,2.954455,0.302079,-99.999855,-100.0,2.900508,18.658394,6.933988,295.653107,287.777344,-0.040119,-0.051642,8.779251,-0.004159,0.058825,0.108168,0.0,1.0,2360.121582,
49.717556,-96.584023,-95.390579,2.958748,0.305533,2.958748,0.305533,-99.999855,-100.0,2.922803,19.063341,7.015819,295.622101,288.126312,-0.040801,-0.051632,8.779251,-0.004315,0.059089,0.110756,0.0,1.0,2364.015869,
50.641609,-96.552101,-95.358658,2.965085,0.310225,2.965085,0.310225,-99.999855,-100.0,2.960228,19.736603,7.158445,295.57428,288.64447,-0.04078,-0.051085,8.779251,-0.004365,0.059175,0.112306,0.0,1.0,2370.471436,
51.491562,-96.521492,-95.328049,2.971601,0.314394,2.971601,0.314394,-99.999855,-100.0,2.995384,20.3612,7.298861,295.53183,289.052399,-0.040098,-0.050436,8.779251,-0.004432,0.059302,0.114697,0.0,1.0,2376.432129,
52.073082,-96.499893,-95.30645,2.976044,0.317015,2.976044,0.317015,-99.999855,-100.0,3.019876,20.791897,7.390271,295.503784,289.291595,-0.039189,-0.049871,8.779251,-0.004474,0.059391,0.116164,0.0,1.0,2380.524414,
52.920483,-96.467613,-95.27417,2.982702,0.320941,2.982702,0.320941,-99.999855,-100.0,3.05616,21.423374,7.52851,295.461823,289.579346,-0.037785,-0.049346,8.779251,-0.004529,0.059521,0.118222,0.0,1.0,2386.499023,
53.549252,-96.443092,-95.249641,2.987422,0.32368,2.987422,0.32368,-99.999855,-100.0,3.083547,21.894985,7.630606,295.429962,289.745361,-0.036742,-0.049106,8.779251,-0.00457,0.059617,0.119714,0.0,1.0,2390.942383,
54.128883,-96.419998,-95.226555,2.991919,0.326349,2.991919,0.326349,-99.999855,-100.0,3.109154,22.332161,7.724562,295.398712,289.862335,-0.035936,-0.049218,8.779251,-0.004624,0.059748,0.121913,0.0,1.0,2395.04541,
54.997272,-96.384689,-95.191246,2.998326,0.33001,2.998326,0.33001,-99.999855,-100.0,3.148156,22.991127,7.870504,295.349487,289.97287,-0.034916,-0.049721,8.779251,-0.004662,0.059838,0.123476,0.0,1.0,2401.206055,
55.551701,-96.361702,-95.168259,3.002514,0.332386,3.002514,0.332386,-99.999855,-100.0,3.173443,23.414083,7.956355,295.31601,290.003326,-0.034469,-0.050333,8.779251,-0.004714,0.059967,0.125937,0.0,1.0,2405.145508,
56.442219,-96.324066,-95.130623,3.008037,0.336859,3.008037,0.336859,-99.999855,-100.0,3.214475,24.097561,7.996383,295.260986,289.988586,-0.033976,-0.051341,8.779251,-0.004748,0.06005,0.127611,0.0,1.0,2411.488281,
57.283287,-96.287842,-95.094391,3.014014,0.339704,3.014014,0.339704,-99.999855,-100.0,3.253706,24.74745,8.133683,295.207825,289.905365,-0.033511,-0.052358,8.779251,-0.004812,0.060161,0.130362,0.0,1.0,2417.494873,
Command_Fault: set /instrumentation/vertical-speed-indicator/serviceable true
57.883003,-96.261589,-95.068146,3.018389,0.341314,3.018389,0.341314,-99.999855,-100.0,3.282137,25.213575,8.232028,295.171143,289.807037,-0.032923,-0.052787,8.779251,-0.00484,0.060235,0.132042,0.0,1.0,2421.78833,
58.457928,-96.236092,-95.042641,3.026625,0.341013,3.026625,0.341013,-99.999855,-100.0,3.310612,25.662508,8.774296,295.13623,289.68399,-0.032493,-0.053167,205.39032,-0.004876,0.060368,0.134854,0.0,1.0,2425.913086,
59.269855,-96.19899,-95.005547,3.035999,0.341718,3.035999,0.341718,-99.999855,-100.0,3.35251,26.300838,9.053485,295.089844,289.465057,-0.029901,-0.053101,15.140465,-0.004872,0.060532,0.1366,0.0,1.0,2431.756592,
60.150314,-96.156914,-94.96347,3.048221,0.342341,3.048221,0.342341,-89.999855,-90.0,3.403082,26.99847,9.911856,295.043152,289.173065,-0.026658,-0.052481,15.669977,-0.004882,0.06072,0.138919,0.0,1.0,2438.117188,
60.74461,-96.127312,-94.933868,3.051601,0.342026,3.051601,0.342026,-89.999855,-90.0,3.437684,27.471527,10.012042,295.013733,288.947784,-0.023504,-0.05179,22.482981,-0.004892,0.060922,0.140515,0.0,1.0,2442.449219,
61.574772,-96.084503,-94.89106,3.056719,0.34137,3.056719,0.34137,-89.999855,-90.0,3.486721,28.135992,10.156277,294.973419,288.599976,-0.018004,-0.050826,16.672091,-0.004886,0.061032,0.142725,0.0,1.0,2448.589355,
62.167068,-96.053078,-94.859634,3.060742,0.340488,3.060742,0.340488,-89.999855,-90.0,3.522215,28.612116,10.288787,294.945557,288.33194,-0.01377,-0.050079,13.705566,-0.004882,0.061096,0.144002,0.0,1.0,2453.010498,
62.710892,-96.023506,-94.830063,3.069385,0.344868,3.069385,0.344868,-89.999855,-90.0,3.556616,29.051216,10.937606,294.919678,288.073486,-0.009246,-0.049384,19.371904,-0.004864,0.061215,0.146133,0.0,1.0,2457.094727,
63.537384,-95.977036,-94.783592,3.075198,0.34252,3.075198,0.34252,-89.999855,-90.0,3.610156,29.7213,11.079294,294.879852,287.663086,-0.001629,-0.048723,14.915318,-0.004927,0.061388,0.147427,0.0,1.0,2463.330322,
Command: fly_strait
64.150818,-95.941513,-94.748062,3.078868,0.340238,3.078868,0.340238,-89.999855,-90.0,3.65039,30.220501,11.192779,294.848907,287.348602,0.00381,-0.048533,15.409393,-0.004893,0.061504,0.149419,0.0,1.0,2467.974854,
64.985909,-95.892464,-94.699013,3.082865,0.359556,3.082865,0.359556,-89.999855,-90.0,3.705199,30.894382,11.345822,294.679535,286.917877,0.003378,-0.071897,21.108192,-0.004861,0.061577,0.0,0.0,1.0,2474.248535,
65.607269,-95.856651,-94.663208,3.080988,0.362695,3.080988,0.362695,-89.999855,-90.0,3.744774,31.377089,11.437166,294.190186,286.607025,-0.015459,-0.145998,16.360867,-0.005137,0.061657,0.008469,0.0,1.0,2478.795654,
66.522614,-95.803627,-94.610184,3.085194,0.330382,3.085194,0.330382,-89.999855,-90.0,3.80712,32.074207,12.796972,293.061951,286.15152,-0.084486,-0.30462,17.284004,-0.005181,0.06162,0.032936,0.0,1.0,2485.499512,
67.415329,-95.749763,-94.55632,3.078795,0.272312,3.078795,0.272312,-89.999855,-90.0,3.869782,32.754353,12.982139,291.777191,285.690765,-0.187127,-0.463816,23.297052,-0.00472,0.061704,0.089348,0.0,1.0,2492.161133,
68.024498,-95.711685,-94.518242,3.077417,0.223965,3.077417,0.223965,-89.999855,-90.0,3.913353,33.222191,13.151127,291.009705,285.358978,-0.259099,-0.54029,23.803801,-0.004249,0.06162,0.130046,0.0,1.0,2496.7771,
68.606415,-95.674377,-94.480934,3.079932,0.181905,3.079932,0.181905,-89.999855,-90.0,3.955667,33.671707,13.329192,290.453796,285.026367,-0.320612,-0.5773,18.507917,-0.0032,0.061548,0.19196,0.0,1.0,2501.221436,
69.511238,-95.614449,-94.421005,3.089265,0.113856,3.089265,0.113856,-89.999855,-90.0,4.024192,34.37748,14.334845,290.141876,284.475952,-0.375833,-0.539247,19.200863,-0.002599,0.061599,0.219756,0.0,1.0,2508.191895,
70.442787,-95.550148,-94.356705,3.055317,7.66E-4,3.055317,7.66E-4,-89.999855,-90.0,4.100519,35.105656,15.071892,290.603302,283.880707,-0.370192,-0.386065,19.560045,-0.001627,0.061785,0.235352,0.0,1.0,2515.378906,
71.048027,-95.50499,-94.311546,3.036503,-0.043013,3.036503,-0.043013,-89.999855,-90.0,4.152992,35.599277,15.026505,291.288239,283.472534,-0.328305,-0.237044,22.596384,-5.72E-4,0.061415,0.223886,0.0,1.0,2520.213623,
71.595589,-95.460594,-94.267143,3.047694,-0.009759,3.047694,-0.009759,-89.999855,-90.0,4.202841,36.074181,15.291559,292.113129,283.086212,-0.258928,-0.081087,23.414476,6.14E-4,0.06073,0.178033,0.0,1.0,2524.765625,
72.347221,-95.393646,-94.200203,3.006684,0.35563,3.006684,0.35563,-89.999855,-90.0,4.284875,36.768101,18.324259,293.291199,282.550873,-0.127648,0.120222,17.49469,1.39E-4,0.060954,0.136789,0.0,1.0,2531.158203,
73.115944,-95.319855,-94.126411,2.824192,1.129708,2.824192,1.129708,-89.999855,-90.0,4.3799,37.482964,21.439226,294.110107,282.057831,7.46E-4,0.243253,20.912645,-0.00508,0.060134,0.077885,0.0,1.0,2537.476807,
73.681976,-95.264694,-94.071251,2.625211,1.636305,2.625211,1.636305,-89.999855,-90.0,4.453548,37.981091,20.249245,294.259644,281.760071,0.070887,0.250112,18.434704,-0.012045,0.057856,0.047096,0.0,1.0,2541.833252,
74.552864,-95.181572,-93.988129,2.435142,2.054841,2.435142,2.054841,-89.999855,-90.0,4.543165,38.700871,15.644173,293.871735,281.402344,0.130627,0.158268,25.283068,-0.023376,0.052504,0.029463,0.0,1.0,2548.260498,
75.152573,-95.12677,-93.933327,2.466491,2.024379,2.466491,2.024379,-89.999855,-90.0,4.590802,39.181583,13.264311,293.322815,281.209229,0.140856,0.052884,25.327963,-0.028227,0.049352,0.038872,0.0,1.0,2552.684814,
76.053787,-95.048264,-93.85482,2.639209,1.589559,2.639209,1.589559,-89.999855,-90.0,4.659145,39.904381,17.093044,292.342773,280.977722,0.131361,-0.116976,19.187815,-0.02892,0.04933,0.076305,0.0,1.0,2559.484131,
76.647186,-94.995377,-93.801933,2.728191,1.03933,2.728191,1.03933,-89.999855,-90.0,4.736008,40.387505,29.21678,291.796112,280.854706,0.104192,-0.20364,18.660933,-0.025529,0.051564,0.109152,0.0,1.0,2564.084229,
77.51918,-94.8992,-93.705757,2.809414,-0.016734,2.809414,-0.016734,-89.999855,-90.0,4.938916,41.113914,51.739399,291.402252,280.708099,0.057482,-0.254855,22.911329,-0.014848,0.054564,0.15264,0.0,1.0,2571.031738,
78.082184,-94.813538,-93.620094,2.875347,-0.67465,2.875347,-0.67465,-89.999855,-90.0,5.13886,41.599052,67.723358,291.515625,280.634064,0.034094,-0.223895,29.250616,-0.004918,0.055723,0.169385,0.0,1.0,2575.664307,
78.870667,-94.637016,-93.443573,3.077794,-1.287654,3.077794,-1.287654,-89.999855,-90.0,5.547637,42.327274,96.297913,292.161163,280.56131,0.02907,-0.101554,42.007744,0.009638,0.057507,0.166664,0.0,1.0,2582.511719,
79.344505,-94.477707,-93.284264,3.259055,-1.300167,3.259055,-1.300167,-89.999855,-90.0,5.908995,42.812481,120.079819,292.751251,280.541046,0.047743,0.002784,52.915581,0.016525,0.05995,0.147545,0.0,1.0,2586.92041,
79.979858,-94.15699,-92.963547,3.531666,-0.762868,3.531666,-0.762868,-89.999855,-90.0,6.613966,43.538605,161.570358,293.556396,280.555939,0.098018,0.137988,73.322121,0.018574,0.065181,0.104883,0.0,1.0,2593.093262,
80.378082,-93.876747,-92.683304,3.648687,-0.151725,3.648687,-0.151725,-89.999855,-90.0,7.201224,44.02087,189.114075,293.847504,280.595367,0.13757,0.182592,89.525093,0.014405,0.069034,0.076257,0.0,1.0,2596.476074,
