airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
4.065053,-97.070328,-95.876884,2.97787,1.394603,2.594462,0.116575,-99.999855,-100.0,2.286582,0.0,0.008073,297.868652,278.893524,0.008894,-0.049291,-16.509195,-0.0,0.0,0.0,0.0,0.0,599.204956,
4.05051,-97.083443,-95.889992,2.976026,1.388736,2.594597,0.117305,-99.999855,-100.0,2.286611,0.0,0.008073,297.867859,281.168457,0.008782,-0.044568,-15.320752,-0.0,0.0,0.0,0.0,0.0,599.227966,
4.047406,-97.099129,-95.905685,2.773006,0.739325,2.586644,0.118118,-99.999855,-100.0,2.28662,3.2E-5,-0.008977,297.866547,284.601593,0.008471,-0.038183,-15.070361,-0.019839,0.051892,4.0E-5,0.0,1.0,675.949341,
4.097742,-97.110123,-95.916672,2.585483,0.228278,2.551946,0.116487,-99.999855,-100.0,2.28651,2.17E-4,-0.033061,297.865112,287.720734,0.007861,-0.033084,-17.183159,-0.010562,0.051733,1.05E-4,0.0,1.0,853.688965,
4.170959,-97.116234,-95.922791,2.525037,0.112807,2.525037,0.112807,-99.999855,-100.0,2.286444,8.21E-4,-8.04E-4,297.863892,289.847717,0.008073,-0.029956,-9.065177,-0.003261,0.051039,1.77E-4,0.0,1.0,1014.010254,
4.352204,-97.122742,-95.929291,2.523046,0.10422,2.523046,0.10422,-99.999855,-100.0,2.286587,0.003928,0.058384,297.861694,292.577728,0.006094,-0.026359,-16.126431,-0.001612,0.050501,2.38E-4,0.0,1.0,1245.464111,
4.557184,-97.126427,-95.932983,2.540451,0.095783,2.540451,0.095783,-99.999855,-100.0,2.286872,0.00932,0.100053,297.859283,294.449493,0.009666,-0.024203,-7.863602,-0.001489,0.050461,3.48E-4,0.0,1.0,1410.165039,
4.965391,-97.130432,-95.936989,2.578444,0.081921,2.578444,0.081921,-99.999855,-100.0,2.287524,0.024379,0.15234,297.852417,296.919647,0.020366,-0.022076,-15.932055,-0.001368,0.050809,4.68E-4,0.0,1.0,1622.702148,
5.312434,-97.132401,-95.93895,2.606238,0.072525,2.606238,0.072525,-99.999855,-100.0,2.288108,0.040775,0.186272,297.84433,298.407318,0.030983,-0.021386,-13.25286,-0.00117,0.051569,8.12E-4,0.0,1.0,1743.49646,
