airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
Command: takeoff
93.006187,950.034912,951.228394,7.313847,4.384753,7.313847,4.384753,950.000122,950,1063.872681,80.534164,1136.035278,325.721649,319.236786,0.150213,0.366921,1132.900391,-0.020865,0.146216,0.1,0,1,2688.190918
93.018219,955.659607,956.853027,7.317969,4.390046,7.317969,4.390046,960.000122,960,1069.556152,80.590523,1137.324707,326.046387,319.540771,0.150484,0.366368,1134.130981,-0.02088,0.146277,0.1,0,1,2688.404297
93.025963,959.412415,960.605896,7.32086,4.393433,7.32086,4.393433,960.000122,960,1073.348755,80.628014,1138.157349,326.261841,319.74353,0.150599,0.365879,1134.954346,-0.020905,0.146359,0.1,0,1,2688.545166
93.037231,965.046204,966.239624,7.32466,4.397429,7.32466,4.397429,960.000122,960,1079.042725,80.684128,1139.361572,326.583984,320.047791,0.150658,0.365052,1136.190796,-0.020921,0.146417,0.1,0,1,2688.755127
93.044518,968.804993,969.998474,7.3273,4.399291,7.3273,4.399291,970.000122,970,1082.841919,80.721458,1140.130127,326.798553,320.250702,0.150633,0.36452,1137.013672,-0.02094,0.146493,0.1,0,1,2688.894043
93.05513,974.447571,975.640991,7.330781,4.400964,7.330781,4.400964,970.000122,970,1088.54541,80.777336,1141.24231,327.120697,320.555145,0.150547,0.363842,1138.240601,-0.020949,0.146546,0.1,0,1,2689.101318
93.061852,978.210876,979.404358,7.333166,4.401661,7.333166,4.401661,980.000122,980,1092.35083,80.814507,1141.958252,327.335938,320.758179,0.150493,0.363508,1138.990723,-0.020957,0.146616,0.1,0,1,2689.238525
93.071724,983.862061,985.055542,7.336441,4.402647,7.336441,4.402647,980.000122,980,1098.063354,80.87014,1143,327.659485,321.062897,0.150446,0.363178,1140.220581,-0.02096,0.146663,0.1,0,1,2689.442871
93.078056,987.632141,988.825562,7.338815,4.403577,7.338815,4.403577,990.000122,990,1101.874512,80.90715,1143.68457,327.87558,321.266174,0.150455,0.363048,1141.021729,-0.020965,0.146729,0.1,0,1,2689.578125
93.087135,993.291016,994.484436,7.341991,4.405616,7.341991,4.405616,990.000122,990,1107.595581,80.962532,1144.697876,328.19986,321.571411,0.150527,0.36291,1142.196289,-0.020969,0.146776,0.1,0,1,2689.779785
