airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,Command_fault,Command
6.364725,-87.979362,-86.785919,2.975585,1.374765,2.591548,0.094643,-89.999855,-90.0,2.286482,0.0,0.005694,297.867401,277.573822,0.012296,-0.046639,-15.043396,-0.0,0.0,0.0,0.0,0.0,600.128662,, takeoff
6.415333,-87.994553,-86.801109,2.933403,1.233581,2.591861,0.095107,-89.999855,-90.0,2.286512,0.0,0.002378,297.86618,280.996948,0.012219,-0.040118,-11.70915,-0.019639,0.051831,0.0,0.0,1.0,608.501343,, takeoff
6.455064,-88.002472,-86.809021,2.776839,0.736072,2.584548,0.095102,-89.999855,-90.0,2.286494,3.4E-5,-0.012427,297.865295,283.240753,0.012094,-0.036307,-12.15995,-0.017623,0.051837,6.1E-5,0.0,1.0,672.632385,, takeoff
6.526064,-88.012054,-86.818611,2.575702,0.195926,2.544748,0.092745,-89.999855,-90.0,2.28635,2.38E-4,-0.04321,297.863739,286.597443,0.011837,-0.031221,-7.227852,-0.010515,0.051691,1.05E-4,0.0,1.0,858.719604,, takeoff
6.598277,-88.016754,-86.823311,2.511756,0.08901,2.511756,0.08901,-89.999855,-90.0,2.286242,7.35E-4,-0.019997,297.86261,288.601044,0.011743,-0.028511,-18.389322,-0.002799,0.050895,1.83E-4,0.0,1.0,1004.483826,, takeoff
6.793892,-88.022614,-86.82917,2.492907,0.079281,2.492907,0.079281,-89.999855,-90.0,2.286303,0.003803,0.042373,297.860596,291.578156,0.011146,-0.024888,-9.222897,-0.001272,0.050235,2.4E-4,0.0,1.0,1245.61438,, takeoff
6.989982,-88.025681,-86.83223,2.497796,0.070742,2.497796,0.070742,-89.999855,-90.0,2.286513,0.008748,0.082065,297.858673,293.438782,0.010474,-0.022901,-12.291026,-0.001133,0.049858,3.4E-4,0.0,1.0,1401.355591,, takeoff
7.404254,-88.029335,-86.835892,2.518256,0.055734,2.518256,0.055734,-89.999855,-90.0,2.287088,0.023646,0.138607,297.853516,296.086609,0.009431,-0.020599,-17.208712,-0.001011,0.049956,4.36E-4,0.0,1.0,1616.689209,, takeoff
7.728915,-88.031059,-86.837616,2.534174,0.046012,2.534174,0.046012,-89.999855,-90.0,2.287595,0.038808,0.177797,297.848022,297.585938,0.009165,-0.019721,-13.631252,-7.96E-4,0.050365,6.94E-4,0.0,1.0,1730.984619,, takeoff
8.331722,-88.033066,-86.839622,2.559115,0.03147,2.559115,0.03147,-89.999855,-90.0,2.288617,0.073961,0.235444,297.83432,299.690094,0.00646,-0.019304,-10.603178,-6.57E-4,0.050683,9.69E-4,0.0,1.0,1878.057495,, takeoff
8.331722,-88.033066,-86.839622,2.559115,0.03147,2.559115,0.03147,-89.999855,-90.0,2.288617,0.073961,0.235444,297.83432,299.690094,0.00646,-0.019304,-10.603178,-6.57E-4,0.050683,9.69E-4,0.0,1.0,1878.057495,, takeoff
9.502055,-88.035194,-86.841743,2.594052,0.012909,2.594052,0.012909,-89.999855,-90.0,2.290911,0.16576,0.33198,297.793671,302.419189,0.009102,-0.02148,-7.554499,-4.5E-4,0.051182,0.001654,0.0,1.0,2041.816772,, takeoff
10.083836,-88.035393,-86.841949,2.606682,0.006562,2.606682,0.006562,-89.999855,-90.0,2.292202,0.22277,0.381855,297.766907,303.367645,0.012547,-0.023562,-9.179775,-1.84E-4,0.051881,0.003687,0.0,1.0,2091.742188,, takeoff
10.93658,-88.035179,-86.841736,2.619556,1.5E-4,2.619556,1.5E-4,-89.999855,-90.0,2.294293,0.319068,0.453202,297.724884,304.39563,0.015934,-0.026792,-7.463242,-9.4E-5,0.052134,0.005025,0.0,1.0,2142.852295,, takeoff
11.525854,-88.034744,-86.841301,2.626709,-0.002772,2.626709,-0.002772,-89.999855,-90.0,2.295895,0.394766,0.505255,297.693481,304.8974,0.017634,-0.029193,1.571146,-2.0E-6,0.052391,0.007126,0.0,1.0,2167.745605,, takeoff
12.458991,-88.033653,-86.84021,2.635706,-0.005554,2.635706,-0.005554,-89.999855,-90.0,2.298705,0.529734,0.586416,297.643188,305.387817,0.019418,-0.032671,12.214631,4.0E-5,0.052534,0.008696,0.0,1.0,2195.298584,, takeoff
13.074709,-88.032677,-86.839233,2.640781,-0.006474,2.640781,-0.006474,-89.999855,-90.0,2.300755,0.629148,0.640344,297.609589,305.526764,0.020286,-0.034783,16.729372,7.9E-5,0.052714,0.011211,0.0,1.0,2207.762451,, takeoff
14.009204,-88.030846,-86.837402,2.647246,-0.006838,2.647246,-0.006838,-89.999855,-90.0,2.304173,0.79565,0.723716,297.562042,305.481445,0.021163,-0.037071,13.568334,9.2E-5,0.052816,0.012891,0.0,1.0,2220.866943,, takeoff
14.610626,-88.029442,-86.835999,2.651047,-0.00644,2.651047,-0.00644,-89.999855,-90.0,2.306577,0.912815,0.777511,297.533722,305.300262,0.021637,-0.038022,5.414327,9.8E-5,0.052945,0.015268,0.0,1.0,2227.530273,, takeoff
15.583224,-88.02681,-86.833366,2.656708,-0.005101,2.656708,-0.005101,-89.999855,-90.0,2.310807,1.118636,0.865203,297.494812,304.776001,0.022211,-0.038288,6.344128,9.2E-5,0.053021,0.016684,0.0,1.0,2236.484863,, takeoff
16.163809,-88.025032,-86.831589,2.660114,-0.004046,2.660114,-0.004046,-89.999855,-90.0,2.313538,1.250984,0.918362,297.475037,304.337341,0.022574,-0.0379,16.7038,7.3E-5,0.053134,0.018629,0.0,1.0,2240.966064, set /instrumentation/altimeter/serviceable false, takeoff
17.142916,-88.023819,-86.830376,2.665709,-0.002109,2.665709,-0.002109,-89.999855,-90.0,2.318496,1.489975,1.007294,297.448944,303.406219,0.023351,-0.036185,6.742926,5.8E-5,0.053202,0.019618,0.0,1.0,2247.394531, set /instrumentation/altimeter/serviceable false, takeoff
17.80584,-88.023819,-86.830376,2.669613,-6.19E-4,2.669613,-6.19E-4,-89.999855,-90.0,2.322106,1.662872,1.068056,297.435364,302.653259,0.023896,-0.03454,6.143765,3.0E-5,0.053314,0.020923,0.0,1.0,2251.108154, set /instrumentation/altimeter/serviceable false, takeoff
18.761616,-88.023819,-86.830376,2.675141,0.001684,2.675141,0.001684,-89.999855,-90.0,2.327674,1.927628,1.155078,297.421326,301.417084,0.024739,-0.031596,15.249545,9.0E-6,0.053392,0.021602,0.0,1.0,2255.772705, set /instrumentation/altimeter/serviceable false, takeoff
19.372675,-88.023819,-86.830376,2.678779,0.003324,2.678779,0.003324,-89.999855,-90.0,2.33146,2.106319,1.210682,297.414581,300.546448,0.025282,-0.029589,16.225679,-2.4E-5,0.053503,0.022304,0.0,1.0,2258.418701, set /instrumentation/altimeter/serviceable false, takeoff
20.329592,-88.023819,-86.830376,2.684457,0.006151,2.684457,0.006151,-89.999855,-90.0,2.337744,2.400566,1.299647,297.405914,299.080566,0.025956,-0.026534,14.261962,-4.7E-5,0.053576,0.022641,0.0,1.0,2262.159912, set /instrumentation/altimeter/serviceable false, takeoff
20.96711,-88.023819,-86.830376,2.688367,0.008262,2.688367,0.008262,-89.999855,-90.0,2.342177,2.606376,1.356792,297.399902,298.047455,0.026225,-0.024785,17.572525,-8.8E-5,0.053689,0.023074,0.0,1.0,2264.439697, set /instrumentation/altimeter/serviceable false, takeoff
