airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
24.882769,-228.56749,-227.374039,3.047854,0.705294,2.711664,-0.415339,-219.999863,-220.0,17.857662,5.9E-5,0.002613,297.864288,103.673195,0.043807,-0.03131,-1672.435547,-0.0,0.0,0.0,0.0,0.0,605.279053,
24.886763,-236.687515,-235.49408,3.009545,0.570934,2.713667,-0.415325,-229.999863,-230.0,17.857672,5.7E-5,-0.00345,297.863037,99.274551,0.043793,-0.026941,-1673.566772,-0.010076,0.054233,0.0,0.0,1.0,613.597656,
24.889671,-242.090088,-240.896637,2.864067,0.106947,2.707325,-0.415526,-239.999863,-240.0,17.857635,8.3E-5,-0.017485,297.862244,96.48867,0.043685,-0.024376,-1673.779541,-0.008156,0.054273,6.3E-5,0.0,1.0,678.592285,
24.894194,-250.2229,-249.029449,2.686882,-0.354713,2.66785,-0.418154,-249.999863,-250.0,17.85746,3.0E-4,-0.047765,297.861084,92.57206,0.043716,-0.021034,-1675.075073,-0.001528,0.054146,1.02E-4,0.0,1.0,861.804077,
24.889101,-255.62442,-254.430969,2.634132,-0.422401,2.634132,-0.422401,-249.999863,-250.0,17.857332,9.5E-4,-0.024754,297.860199,90.156746,0.043548,-0.019146,-1674.999878,0.005067,0.053357,1.6E-4,0.0,1.0,1016.763245,
24.919556,-263.741943,-262.548523,2.613138,-0.432854,2.613138,-0.432854,-259.999847,-260.0,17.857342,0.004562,0.027266,297.858246,86.856789,0.042971,-0.016839,-1675.401367,0.006034,0.052683,2.04E-4,0.0,1.0,1263.589111,
24.907846,-269.145386,-267.951935,2.614758,-0.442155,2.614758,-0.442155,-269.999847,-270.0,17.857492,0.010168,0.062068,297.85611,84.88604,0.043225,-0.015674,-1675.293213,0.006184,0.052263,3.02E-4,0.0,1.0,1422.53064,
24.978479,-277.044434,-275.850983,2.630378,-0.457822,2.630378,-0.457822,-269.999847,-270.0,17.857914,0.025521,0.11037,297.851044,82.35807,0.044283,-0.014531,-1675.812622,0.006316,0.052295,4.09E-4,0.0,1.0,1630.533569,
24.956585,-282.677551,-281.4841,2.646705,-0.469551,2.646705,-0.469551,-279.999847,-280.0,17.85836,0.043371,0.144268,297.845337,80.811592,0.045561,-0.01416,-1675.751953,0.00654,0.052608,6.62E-4,0.0,1.0,1756.94104,
24.725435,-290.768921,-289.57547,2.672098,-0.485883,2.672098,-0.485883,-289.999847,-290.0,17.859213,0.081707,0.194411,297.833099,78.971985,0.048121,-0.014321,-1674.820068,0.006708,0.052934,9.48E-4,0.0,1.0,1904.862183,
21.517578,-297.317963,-296.124512,2.695379,-0.499971,2.695379,-0.499971,-289.999847,-290.0,17.860289,0.13567,0.245593,297.815399,77.624207,0.050562,-0.015313,-1624.019775,0.006941,0.053442,0.001559,0.0,1.0,2013.345337,
19.534903,-300.950256,-299.756805,2.709792,-0.508557,2.709792,-0.508557,-299.999847,-300.0,17.861214,0.185426,0.285855,297.799072,76.925613,0.051962,-0.016486,-1551.293579,0.007142,0.053908,0.002444,0.0,1.0,2072.713867,
17.25415,-304.814575,-303.621155,2.725763,-0.518237,2.725763,-0.518237,-299.999847,-300.0,17.862701,0.269139,0.343134,297.77298,76.321655,0.053634,-0.018446,-1417.892578,0.007265,0.054196,0.003261,0.0,1.0,2133.798584,
15.821074,-307.109619,-305.916168,2.735586,-0.523933,2.735586,-0.523933,-299.999847,-300.0,17.864031,0.346128,0.391301,297.75,76.121223,0.054865,-0.020204,-1295.898682,0.007403,0.054515,0.004565,0.0,1.0,2168.239746,
14.266508,-309.564514,-308.371063,2.746422,-0.530086,2.746422,-0.530086,-309.999847,-310.0,17.866165,0.471756,0.460939,297.716492,76.201065,0.056108,-0.022537,-1106.58728,0.007485,0.054712,0.005714,0.0,1.0,2202.553223,
13.497085,-310.83429,-309.640839,2.752225,-0.533072,2.752225,-0.533072,-309.999847,-310.0,17.867786,0.567899,0.510279,297.693604,76.473053,0.056798,-0.023959,-971.01825,0.007573,0.054928,0.00739,0.0,1.0,2218.771484,
12.723586,-312.317963,-311.124512,2.759343,-0.536407,2.759343,-0.536407,-309.999847,-310.0,17.870531,0.730694,0.586047,297.661774,77.186211,0.057624,-0.025396,-759.359741,0.007615,0.055044,0.008534,0.0,1.0,2235.709229,
12.364065,-313.414124,-312.220703,2.765312,-0.538654,2.765312,-0.538654,-309.999847,-310.0,17.873661,0.915585,0.663054,297.634216,78.234421,0.058369,-0.025931,-545.28009,0.007663,0.055187,0.010126,0.0,1.0,2246.118896,
12.324842,-313.959167,-312.765717,2.768706,-0.539653,2.768706,-0.539653,-309.999847,-310.0,17.875868,1.045108,0.71494,297.619659,79.061996,0.058932,-0.025736,-412.647644,0.007695,0.055306,0.011504,0.0,1.0,2250.272949,
12.519607,-314.641418,-313.447968,2.773611,-0.540767,2.773611,-0.540767,-309.999847,-310.0,17.879757,1.271751,0.796938,297.603119,80.620598,0.05986,-0.02436,-223.21048,0.007709,0.055374,0.012231,0.0,1.0,2253.982178,
12.785132,-314.982422,-313.788971,2.776728,-0.541208,2.776728,-0.541208,-309.999847,-310.0,17.882509,1.430572,0.852072,297.596558,81.762825,0.06059,-0.02292,-135.485596,0.007725,0.055472,0.013058,0.0,1.0,2254.906738,
13.338258,-315.379547,-314.186096,2.78122,-0.541536,2.78122,-0.541536,-309.999847,-310.0,17.886974,1.685773,0.932061,297.592682,83.637169,0.061823,-0.020072,-76.716438,0.007732,0.055535,0.013387,0.0,1.0,2254.713867,
13.787436,-315.583954,-314.390503,2.784243,-0.541514,2.784243,-0.541514,-309.999847,-310.0,17.890179,1.866943,0.986793,297.59317,84.974976,0.062688,-0.017925,-60.394825,0.007736,0.055624,0.01358,0.0,1.0,2253.791992,
