airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
93.657242,1746.432495,1747.625977,6.584901,-15.182025,6.584901,-15.182025,1750.000122,1750.0,2045.434448,94.936569,1034.840454,305.674652,45.610313,-0.195372,-1.066362,1068.166992,0.072102,0.13178,-0.1,0.0,1.0,2708.432617,
93.657242,1750.199707,1751.393188,6.581645,-15.207397,6.581645,-15.207397,1750.000122,1750.0,2049.0271,94.935921,1034.555176,304.992859,45.039845,-0.195288,-1.069286,1067.643188,0.072295,0.131698,-0.1,0.0,1.0,2708.496826,
93.657242,1755.165283,1756.358765,6.577546,-15.237731,6.577546,-15.237731,1750.000122,1750.0,2053.768066,94.935188,1034.189819,304.089447,44.299004,-0.195211,-1.073179,1066.787109,0.072416,0.131633,-0.1,0.0,1.0,2708.581787,
93.657242,1759.223877,1760.417358,6.573925,-15.261308,6.573925,-15.261308,1760.000122,1760.0,2057.645752,94.933609,1033.922607,303.347687,43.703701,-0.195224,-1.076364,1066.044434,0.072561,0.131551,-0.1,0.0,1.0,2708.651611,
93.657242,1764.18103,1765.374512,6.569908,-15.28933,6.569908,-15.28933,1760.000122,1760.0,2062.383789,94.931358,1033.627808,302.438385,42.989838,-0.195335,-1.080187,1065.155518,0.072673,0.131479,-0.1,0.0,1.0,2708.736816,
93.657242,1769.884644,1771.078003,6.565643,-15.320436,6.565643,-15.320436,1770.000122,1770.0,2067.838379,94.929085,1033.364014,301.388977,42.186802,-0.195593,-1.084325,1064.205811,0.072806,0.131398,-0.1,0.0,1.0,2708.834961,
93.657242,1773.191284,1774.384766,6.563321,-15.338379,6.563321,-15.338379,1770.000122,1770.0,2070.995605,94.927933,1033.232666,300.780762,41.731174,-0.195737,-1.086532,1064.038208,0.072954,0.131313,-0.1,0.0,1.0,2708.891602,
93.657242,1778.889526,1780.082886,6.560376,-15.367752,6.560376,-15.367752,1780.000122,1780.0,2076.448242,94.926201,1033.060547,299.729309,40.959953,-0.196005,-1.089995,1063.175537,0.07304,0.131266,-0.1,0.0,1.0,2708.989258,
93.657242,1782.193359,1783.386841,6.558716,-15.383962,6.558716,-15.383962,1780.000122,1780.0,2079.604736,94.925346,1032.991577,299.12027,40.522343,-0.196106,-1.091793,1063.062256,0.07318,0.131208,-0.1,0.0,1.0,2709.045654,
93.657242,1787.887085,1789.080566,6.556268,-15.40945,6.556268,-15.40945,1790.000122,1790.0,2085.056396,94.924126,1032.885254,298.067413,39.781097,-0.19623,-1.094611,1062.297241,0.073257,0.131174,-0.1,0.0,1.0,2709.142822,
93.657242,1791.188599,1792.38208,6.55477,-15.423026,6.55477,-15.423026,1790.000122,1790.0,2088.212402,94.923569,1032.829224,297.457275,39.359966,-0.196255,-1.096117,1062.241333,0.073378,0.131125,-0.1,0.0,1.0,2709.198975,
93.657242,1796.878662,1798.072144,6.552432,-15.44397,6.552432,-15.44397,1800.000122,1800.0,2093.663086,94.922852,1032.731812,296.401917,38.645256,-0.19626,-1.098593,1061.572144,0.073443,0.131095,-0.1,0.0,1.0,2709.295898,
93.657242,1800.625977,1801.819458,6.550742,-15.456584,6.550742,-15.456584,1800.000122,1800.0,2097.248779,94.922554,1032.671387,295.706512,38.183022,-0.196251,-1.100164,1061.446411,0.073543,0.131049,-0.1,0.0,1.0,2709.359619,
93.657242,1805.569214,1806.762695,6.54873,-15.471784,6.54873,-15.471784,1810.000122,1810.0,2101.981689,94.922371,1032.59668,294.787079,37.581337,-0.196252,-1.102199,1061.203979,0.073603,0.131015,-0.1,0.0,1.0,2709.443604,
93.657242,1809.61084,1810.804321,6.546976,-15.483573,6.546976,-15.483573,1810.000122,1810.0,2105.85376,94.922394,1032.548462,294.033783,37.095215,-0.196277,-1.103818,1060.930908,0.073675,0.130975,-0.1,0.0,1.0,2709.511963,
93.657242,1814.551636,1815.744995,6.545025,-15.497251,6.545025,-15.497251,1810.000122,1810.0,2110.586182,94.92263,1032.494507,293.111938,36.507179,-0.196332,-1.105724,1060.737915,0.073731,0.13094,-0.1,0.0,1.0,2709.595215,
93.657242,1818.591309,1819.78479,6.543446,-15.508104,6.543446,-15.508104,1820.000122,1820.0,2114.458008,94.922997,1032.463379,292.356995,36.029942,-0.196399,-1.107197,1060.502686,0.073796,0.130901,-0.1,0.0,1.0,2709.66333,
93.657242,1822.181763,1823.375122,6.542208,-15.517385,6.542208,-15.517385,1820.000122,1820.0,2117.899658,94.923439,1032.438354,291.685516,35.607826,-0.19646,-1.108431,1060.315186,0.073848,0.130869,-0.1,0.0,1.0,2709.723389,
93.657242,1827.567871,1828.761353,6.540642,-15.530523,6.540642,-15.530523,1830.000122,1830.0,2123.061768,94.924332,1032.424561,290.677704,34.976814,-0.196551,-1.110142,1060.143677,0.073892,0.130844,-0.1,0.0,1.0,2709.813477,
93.657242,1832.803833,1833.997314,6.539064,-15.542522,6.539064,-15.542522,1830.000122,1830.0,2128.080322,94.925438,1032.414429,289.697327,34.363899,-0.196619,-1.111638,1060.027832,0.073955,0.130813,-0.1,0.0,1.0,2709.900391,
93.657242,1836.541016,1837.734497,6.538158,-15.550393,6.538158,-15.550393,1840.000122,1840.0,2131.665039,94.926369,1032.407104,288.996674,33.925289,-0.196648,-1.112629,1059.845337,0.073995,0.130781,-0.1,0.0,1.0,2709.962402,
93.657242,1840.128662,1841.322144,6.537257,-15.557538,6.537257,-15.557538,1840.000122,1840.0,2135.106445,94.927383,1032.406372,288.32373,33.502815,-0.196665,-1.113526,1059.704346,0.074049,0.130763,-0.1,0.0,1.0,2710.021484,
93.657242,1845.51123,1846.70459,6.535723,-15.567232,6.535723,-15.567232,1850.000122,1850.0,2140.268555,94.929108,1032.389526,287.313721,32.86512,-0.196676,-1.114784,1059.612427,0.074084,0.130736,-0.1,0.0,1.0,2710.110107,
93.657242,1850.743652,1851.937134,6.534367,-15.575811,6.534367,-15.575811,1850.000122,1850.0,2145.287109,94.931015,1032.358521,286.330902,32.238846,-0.196678,-1.115954,1059.566772,0.07413,0.130714,-0.1,0.0,1.0,2710.195801,
93.657242,1854.478516,1855.671997,6.53336,-15.581511,6.53336,-15.581511,1850.000122,1850.0,2148.871582,94.932518,1032.33606,285.628418,31.786724,-0.19668,-1.116757,1059.426758,0.074171,0.130687,-0.1,0.0,1.0,2710.256836,
93.657242,1859.709473,1860.902832,6.532069,-15.588897,6.532069,-15.588897,1860.000122,1860.0,2153.889648,94.934814,1032.303711,284.644226,31.145786,-0.196689,-1.117844,1059.399902,0.074198,0.130667,-0.1,0.0,1.0,2710.342041,
93.657242,1863.443115,1864.636597,6.531087,-15.593929,6.531087,-15.593929,1860.000122,1860.0,2157.474121,94.936592,1032.279663,283.940826,30.681543,-0.1967,-1.118586,1059.270264,0.074233,0.130641,-0.1,0.0,1.0,2710.402588,
93.657242,1868.672363,1869.865845,6.52986,-15.600565,6.52986,-15.600565,1870.000122,1870.0,2162.491943,94.93927,1032.243408,282.955536,30.021711,-0.196724,-1.119574,1059.254517,0.074257,0.130622,-0.1,0.0,1.0,2710.487305,
93.657242,1872.404907,1873.598267,6.528956,-15.605113,6.528956,-15.605113,1870.000122,1870.0,2166.076172,94.941315,1032.216431,282.251465,29.542952,-0.196741,-1.120237,1059.130737,0.074288,0.130597,-0.1,0.0,1.0,2710.547363,
93.657242,1877.63147,1878.824829,6.52786,-15.611063,6.52786,-15.611063,1880.000122,1880.0,2171.09375,94.944359,1032.176636,281.265381,28.861773,-0.196765,-1.121108,1059.074463,0.07431,0.130579,-0.1,0.0,1.0,2710.631348,
93.657242,1881.362915,1882.556396,6.527029,-15.615095,6.527029,-15.615095,1880.000122,1880.0,2174.677734,94.946663,1032.146362,280.560791,28.367174,-0.196777,-1.121686,1058.964722,0.074338,0.130557,-0.1,0.0,1.0,2710.691162,
93.657242,1886.588989,1887.782349,6.525991,-15.620288,6.525991,-15.620288,1890.000122,1890.0,2179.694824,94.950073,1032.097046,279.574036,27.6632,-0.196787,-1.122446,1058.970581,0.074358,0.130541,-0.1,0.0,1.0,2710.774414,
