airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,Command_fault,Command
22.412592,-26.331255,-25.137812,2.738223,0.040103,2.738223,0.040103,-29.999857,-30.0,19.413122,6.742551,7.712874,297.621338,13.514493,-0.021668,-0.001877,21.056488,-5.73E-4,0.055134,0.012373,0.0,1.0,2275.730957,, takeoff
23.006998,-26.30617,-25.112726,2.734997,0.039939,2.734997,0.039939,-29.999857,-30.0,19.43922,7.060365,7.94383,297.626099,13.610124,-0.020868,-8.01E-4,21.131874,-5.73E-4,0.054764,0.012175,0.0,1.0,2277.20166,, takeoff
23.897007,-26.268211,-25.074766,2.742704,0.039832,2.742704,0.039832,-29.999857,-30.0,19.479795,7.547225,8.271488,297.634003,13.730859,-0.019619,7.25E-4,15.509254,-5.71E-4,0.0547,0.011937,0.0,1.0,2279.4104,, takeoff
24.489523,-26.242544,-25.049099,2.747928,0.039933,2.747928,0.039933,-29.999857,-30.0,19.507729,7.878391,8.479599,297.638916,13.796071,-0.018932,0.00156,18.973511,-5.69E-4,0.054854,0.011542,0.0,1.0,2280.883545,, takeoff
25.375957,-26.203213,-25.009768,2.765674,0.035773,2.765674,0.035773,-29.999857,-30.0,19.552437,8.384738,9.355621,297.64386,13.871037,-0.018637,0.002166,13.382233,-5.7E-4,0.054959,0.011296,0.0,1.0,2283.092773,, takeoff
25.965515,-26.176104,-24.982658,2.770958,0.035922,2.770958,0.035922,-19.999857,-20.0,19.583982,8.728529,9.563733,297.645142,13.906039,-0.018301,0.002281,20.12995,-5.11E-4,0.055313,0.011049,0.0,1.0,2284.564697,, takeoff
26.849098,-26.134031,-24.940586,2.775661,0.036965,2.775661,0.036965,-19.999857,-20.0,19.632607,9.253284,9.880807,297.643738,13.936647,-0.01864,0.001921,20.441315,-5.13E-4,0.055419,0.010985,0.0,1.0,2286.771973,, takeoff
27.437538,-26.105057,-24.911612,2.7788,0.037848,2.7788,0.037848,-19.999857,-20.0,19.665869,9.609012,10.040584,297.640717,13.942877,-0.019305,0.001392,14.074843,-5.28E-4,0.055513,0.011055,0.0,1.0,2288.243164,, takeoff
28.32263,-26.060663,-24.867218,2.760132,0.039316,2.760132,0.039316,-19.999857,-20.0,19.712641,10.151212,9.156322,297.634491,13.931831,-0.020619,4.48E-4,14.284531,-5.41E-4,0.055576,0.011206,0.0,1.0,2290.450684,, takeoff
28.912548,-26.031015,-24.83757,2.763611,0.040092,2.763611,0.040092,-19.999857,-20.0,19.743546,10.518289,9.373443,297.62973,13.911485,-0.021549,-2.06E-4,22.740578,-5.62E-4,0.055203,0.011517,0.0,1.0,2291.923828,, takeoff
29.795792,-25.986101,-24.792658,2.772254,0.04106,2.772254,0.04106,-19.999857,-20.0,19.791204,11.07707,9.677554,297.622772,13.862809,-0.022814,-0.001037,16.748053,-5.73E-4,0.055272,0.011755,0.0,1.0,2294.134766,, takeoff
30.383629,-25.955805,-24.76236,2.777493,0.041574,2.777493,0.041574,-19.999857,-20.0,19.823805,11.454892,9.873841,297.618835,13.81915,-0.023453,-0.001405,19.153986,-5.87E-4,0.055445,0.012103,0.0,1.0,2295.609863,, takeoff
31.262709,-25.909531,-24.716087,2.796216,0.034938,2.796216,0.034938,-19.999857,-20.0,19.875851,12.029325,10.925316,297.615173,13.738569,-0.024496,-0.001716,19.470512,-5.94E-4,0.05555,0.0123,0.0,1.0,2297.823486,, takeoff
31.847025,-25.877712,-24.684267,2.802204,0.034534,2.802204,0.034534,-19.999857,-20.0,19.912594,12.417265,11.111889,297.614624,13.675982,-0.023961,-0.001499,19.994495,-4.99E-4,0.055924,0.012483,0.0,1.0,2299.299316,, takeoff
32.722485,-25.828457,-24.635012,2.80747,0.034365,2.80747,0.034365,-19.999857,-20.0,19.96891,13.006415,11.408898,297.616791,13.570848,-0.022813,-7.3E-4,20.736837,-4.93E-4,0.056044,0.012511,0.0,1.0,2301.513916,, takeoff
33.305676,-25.794662,-24.601219,2.800737,0.034597,2.800737,0.034597,-19.999857,-20.0,20.006718,13.403881,10.329857,297.620056,13.494454,-0.021065,3.1E-5,21.180954,-4.91E-4,0.056149,0.012402,0.0,1.0,2302.990967,, takeoff
34.183331,-25.743645,-24.550201,2.791432,0.037783,2.791432,0.037783,-19.999857,-20.0,20.057816,14.006957,10.334882,297.627045,13.3724,-0.0198,0.001369,21.129257,-4.94E-4,0.056015,0.012239,0.0,1.0,2305.208984,, takeoff
34.767174,-25.709707,-24.516264,2.796762,0.037853,2.796762,0.037853,-19.999857,-20.0,20.092611,14.413472,10.532542,297.632019,13.287225,-0.018866,0.002154,21.136532,-5.4E-4,0.055829,0.01189,0.0,1.0,2306.689209,, takeoff
35.640434,-25.658558,-24.465113,2.814559,0.032284,2.814559,0.032284,-19.999857,-20.0,20.147131,15.029722,11.614699,297.637756,13.155849,-0.018215,0.002761,21.352318,-5.41E-4,0.055935,0.011641,0.0,1.0,2308.911377,, takeoff
36.220078,-25.623791,-24.430346,2.823726,0.031089,2.823726,0.031089,-19.999857,-20.0,20.186342,15.444737,11.847631,297.639893,13.067119,-0.017445,0.002933,21.798832,-4.61E-4,0.056291,0.011354,0.0,1.0,2310.393311,, takeoff
37.088245,-25.570299,-24.376854,2.829696,0.031948,2.829696,0.031948,-19.999857,-20.0,20.246265,16.073322,12.116505,297.639893,12.934311,-0.017217,0.002694,22.454161,-4.44E-4,0.056475,0.011247,0.0,1.0,2312.616455,, takeoff
37.665989,-25.533775,-24.34033,2.833568,0.032847,2.833568,0.032847,-19.999857,-20.0,20.286983,16.4963,12.305355,297.637726,12.846967,-0.017632,0.002227,22.876402,-4.56E-4,0.056594,0.011247,0.0,1.0,2314.098633,, takeoff
38.531872,-25.477812,-24.284367,2.827117,0.034568,2.827117,0.034568,-19.999857,-20.0,20.34738,17.136459,11.407092,297.632019,12.719295,-0.018929,0.001244,23.369797,-4.69E-4,0.056671,0.011356,0.0,1.0,2316.322998,, takeoff
39.109585,-25.440275,-24.246832,2.827643,0.0356,2.827643,0.0356,-19.999857,-20.0,20.385738,17.566933,11.602307,297.62735,12.637198,-0.02004,5.32E-4,23.371775,-4.94E-4,0.056542,0.011641,0.0,1.0,2317.806641,, takeoff
39.973839,-25.383816,-24.190371,2.834989,0.037011,2.834989,0.037011,-19.999857,-20.0,20.44445,18.218008,11.886823,297.620209,12.519826,-0.021765,-4.24E-4,23.489548,-5.09E-4,0.056553,0.011874,0.0,1.0,2320.033447,, takeoff
40.548569,-25.345928,-24.152485,2.840403,0.037785,2.840403,0.037785,-19.999857,-20.0,20.484383,18.655523,12.063481,297.615967,12.446101,-0.022768,-9.0E-4,23.637547,-5.29E-4,0.0567,0.012231,0.0,1.0,2321.518311,, takeoff
41.408672,-25.288555,-24.095112,2.847569,0.038605,2.847569,0.038605,-19.999857,-20.0,20.545368,19.316813,12.323511,297.611786,12.343343,-0.023764,-0.00118,15.250016,-5.4E-4,0.056808,0.012444,0.0,1.0,2323.746094,, takeoff
41.98069,-25.249868,-24.056425,2.85237,0.037852,2.85237,0.037852,-19.999857,-20.0,20.586823,19.760906,12.474679,297.610809,12.280602,-0.024158,-0.001101,23.546545,-5.52E-4,0.056951,0.012653,0.0,1.0,2325.231201,, takeoff
42.838871,-25.19153,-23.998085,2.846878,0.03637,2.846878,0.03637,-19.999857,-20.0,20.645855,20.431747,11.794609,297.612671,12.195971,-0.023514,-4.56E-4,17.824625,-5.41E-4,0.057047,0.012701,0.0,1.0,2327.459717,, takeoff
43.409668,-25.152721,-23.959276,2.851172,0.036351,2.851172,0.036351,-19.999857,-20.0,20.685467,20.882013,11.963697,297.615753,12.146282,-0.022709,2.22E-4,16.941916,-5.2E-4,0.056938,0.012608,0.0,1.0,2329.063721,, takeoff
44.263474,-25.094379,-23.900934,2.858873,0.036549,2.858873,0.036549,-19.999857,-20.0,20.745928,21.56179,12.210765,297.621765,12.08242,-0.0211,0.001324,19.035847,-5.19E-4,0.057023,0.012454,0.0,1.0,2332.684326,, takeoff
44.831638,-25.055277,-23.861832,2.863786,0.036808,2.863786,0.036808,-19.999857,-20.0,20.786909,22.017805,12.370976,297.625946,12.047207,-0.019962,0.001996,21.415533,-5.22E-4,0.057177,0.012154,0.0,1.0,2335.689697,, takeoff
45.686749,-24.996754,-23.803308,2.839301,0.035916,2.839301,0.035916,-19.999857,-20.0,20.84116,22.705957,9.743613,297.631226,12.005643,-0.017395,0.002693,18.390022,-5.26E-4,0.057276,0.011945,0.0,1.0,2340.730225,, takeoff
46.25811,-24.959116,-23.765673,2.841128,0.035393,2.841128,0.035393,-19.999857,-20.0,20.873955,23.167444,9.923521,297.633667,11.985412,-0.016875,0.002928,18.150339,-5.13E-4,0.056786,0.011681,0.0,1.0,2344.321777,, takeoff
47.113663,-24.904366,-23.71092,2.850794,0.035819,2.850794,0.035819,-19.999857,-20.0,20.924166,23.863636,10.148212,297.633972,11.966141,-0.016689,0.002725,17.388493,-5.06E-4,0.056823,0.011559,0.0,1.0,2349.916748,, takeoff
47.683453,-24.86862,-23.675175,2.856552,0.036588,2.856552,0.036588,-19.999857,-20.0,20.958227,24.330338,10.281426,297.631775,11.960502,-0.017079,0.00224,17.062881,-5.12E-4,0.057016,0.011543,0.0,1.0,2353.735596,, takeoff
48.537518,-24.815683,-23.62224,2.863633,0.038143,2.863633,0.038143,-19.999857,-20.0,21.010134,25.034142,10.474431,297.625519,11.962365,-0.018427,0.001157,16.772532,-5.23E-4,0.057131,0.011653,0.0,1.0,2359.545654,, takeoff
49.10651,-24.780643,-23.5872,2.868228,0.039299,2.868228,0.039299,-19.999857,-20.0,21.045271,25.505785,10.602588,297.619995,11.970106,-0.019708,3.19E-4,16.682926,-5.45E-4,0.057273,0.011966,0.0,1.0,2363.455322,, takeoff
49.959499,-24.728188,-23.534742,2.874851,0.040946,2.874851,0.040946,-19.999857,-20.0,21.098778,26.216805,10.794051,297.611511,11.990696,-0.021846,-8.06E-4,16.667391,-5.61E-4,0.057365,0.012242,0.0,1.0,2369.35498,, takeoff
50.527847,-24.693161,-23.499718,2.879426,0.041943,2.879426,0.041943,-19.999857,-20.0,21.134983,26.693129,10.923112,297.606537,12.009915,-0.023196,-0.001357,16.719866,-5.85E-4,0.057497,0.012666,0.0,1.0,2373.304932,, takeoff
51.380024,-24.640373,-23.446928,2.885849,0.042224,2.885849,0.042224,-19.999857,-20.0,21.190285,27.410986,11.770328,297.601593,12.046106,-0.025063,-0.001728,16.874905,-5.99E-4,0.057589,0.012915,0.0,1.0,2379.248291,, takeoff
51.946861,-24.604746,-23.411303,2.898446,0.025019,2.898446,0.025019,-19.999857,-20.0,21.229824,27.891739,12.212509,297.600037,12.074672,-0.025724,-0.002051,17.221815,-6.03E-4,0.057717,0.013162,0.0,1.0,2383.220215,, takeoff
52.796322,-24.549948,-23.356503,2.907088,0.024558,2.907088,0.024558,-19.999857,-20.0,21.291399,28.616037,12.40682,297.601349,12.123712,-0.025038,-0.00134,17.940947,-3.57E-4,0.057969,0.01324,0.0,1.0,2389.187988,, takeoff
53.362614,-24.512531,-23.319086,2.911031,0.024734,2.911031,0.024734,-19.999857,-20.0,21.332977,29.100962,12.536517,297.603943,12.160057,-0.024135,-6.54E-4,18.37471,-3.51E-4,0.058142,0.013174,0.0,1.0,2393.173584,, takeoff
54.21183,-24.455202,-23.261759,2.916889,0.025025,2.916889,0.025025,-19.999857,-20.0,21.396177,29.831347,12.737729,297.6091,12.219176,-0.022338,4.41E-4,21.230688,-3.53E-4,0.058221,0.013045,0.0,1.0,2399.162109,, takeoff
54.777756,-24.416237,-23.222792,2.921144,0.025286,2.921144,0.025286,-19.999857,-20.0,21.438875,30.320217,12.87523,297.61261,12.26114,-0.021033,0.001088,21.412769,-3.57E-4,0.058338,0.012787,0.0,1.0,2403.161377,, takeoff
55.62627,-24.35673,-23.163286,2.927402,0.025905,2.927402,0.025905,-19.999857,-20.0,21.503778,31.056356,13.079155,297.616394,12.327008,-0.019268,0.001703,22.93434,-3.61E-4,0.058423,0.012611,0.0,1.0,2409.169922,, takeoff
56.191635,-24.316385,-23.122942,2.931692,0.026462,2.931692,0.026462,-19.999857,-20.0,21.547617,31.548956,13.217259,297.617371,12.372325,-0.018387,0.001821,19.235645,-3.7E-4,0.058548,0.012422,0.0,1.0,2413.182373,, takeoff
57.039162,-24.2549,-23.061455,2.937845,0.02754,2.937845,0.02754,-19.999857,-20.0,21.614229,32.290527,13.422389,297.615936,12.441454,-0.017714,0.001529,18.946201,-3.78E-4,0.058634,0.012373,0.0,1.0,2419.210205,, takeoff
57.604042,-24.213289,-23.019846,2.932986,0.028516,2.932986,0.028516,-19.999857,-20.0,21.658621,32.78664,12.796114,297.61319,12.487738,-0.017888,0.001082,23.650581,-3.93E-4,0.058757,0.012445,0.0,1.0,2423.234863,, takeoff
58.458469,-24.152863,-22.959417,2.905179,0.030088,2.905179,0.030088,-19.999857,-20.0,21.704514,33.533413,9.156365,297.608154,12.556383,-0.018328,3.69E-4,18.423754,-4.07E-4,0.05866,0.012582,0.0,1.0,2429.289063,, takeoff
59.027058,-24.114904,-22.921459,2.910174,0.030895,2.910174,0.030895,-19.999857,-20.0,21.73531,34.032959,9.311687,297.604279,12.60101,-0.018942,-1.38E-4,18.263124,-4.3E-4,0.058104,0.012834,0.0,1.0,2433.337158,, takeoff
59.878197,-24.060431,-22.866985,2.92043,0.03211,2.92043,0.03211,-19.999857,-20.0,21.782373,34.784729,9.499499,297.59845,12.665402,-0.020029,-7.96E-4,17.127228,-4.41E-4,0.058203,0.013028,0.0,1.0,2439.421143,, takeoff
60.444706,-24.025295,-22.83185,2.928332,0.0294,2.928332,0.0294,-19.999857,-20.0,21.814754,35.287495,10.142557,297.595062,12.706193,-0.021151,-0.001226,16.62388,-4.59E-4,0.058409,0.013319,0.0,1.0,2443.484863,, takeoff
61.291878,-23.973129,-22.779686,2.940026,0.025362,2.940026,0.025362,-19.999857,-20.0,21.867704,36.043922,10.680538,297.591858,12.76366,-0.021424,-0.001391,16.53406,-4.2E-4,0.058567,0.013489,0.0,1.0,2449.65625,, takeoff
61.856167,-23.938335,-22.74489,2.943869,0.026135,2.943869,0.026135,-19.999857,-20.0,21.903467,36.549679,10.774193,297.591248,12.799236,-0.021641,-0.001192,16.562538,-3.62E-4,0.058801,0.013649,0.0,1.0,2453.821533,, takeoff
62.7019,-23.885984,-22.692541,2.94894,0.0272,2.94894,0.0272,-19.999857,-20.0,21.957714,37.31044,10.923251,297.592499,12.84804,-0.021533,-5.96E-4,16.662228,-3.73E-4,0.058877,0.013679,0.0,1.0,2460.118896,, takeoff
63.265469,-23.850967,-22.657522,2.9333,0.027979,2.9333,0.027979,-19.999857,-20.0,21.991133,37.819,6.731454,297.594421,12.877328,-0.021315,-7.6E-5,16.637568,-3.89E-4,0.058979,0.013617,0.0,1.0,2464.339844,, takeoff
64.118538,-23.801943,-22.6085,2.917767,0.028975,2.917767,0.028975,-19.999857,-20.0,22.022009,38.583931,6.257418,297.598755,12.916025,-0.020413,8.26E-4,14.221732,-4.0E-4,0.058666,0.013521,0.0,1.0,2470.705322,, fly_strait
64.685478,-23.772013,-22.578568,2.922813,0.030637,2.922813,0.030637,-19.999857,-20.0,22.043068,39.095245,6.369262,297.598816,12.938184,-0.020148,7.49E-4,14.914375,-4.14E-4,0.058355,0.0,0.0,1.0,2474.966797,, fly_strait
65.533768,-23.730114,-22.536669,2.931067,0.033682,2.931067,0.033682,-19.999857,-20.0,22.075258,39.86417,6.49514,297.551086,12.965657,-0.02246,-0.007092,13.859393,-4.38E-4,0.058456,-3.0E-6,0.0,1.0,2481.375732,, fly_strait
66.097549,-23.70369,-22.510244,2.935317,0.033589,2.935317,0.033589,-19.999857,-20.0,22.097036,40.37804,6.567961,297.489166,12.979671,-0.026627,-0.01637,19.160057,-4.81E-4,0.058621,0.002383,0.0,1.0,2485.655518,, fly_strait
66.940109,-23.66568,-22.472235,2.94094,0.031465,2.94094,0.031465,-19.999857,-20.0,22.130144,41.150608,6.675483,297.375671,12.993081,-0.036545,-0.031641,15.065713,-4.8E-4,0.058706,0.005479,0.0,1.0,2492.079346,, fly_strait
67.49971,-23.641136,-22.447691,2.945159,0.029494,2.945159,0.029494,-19.999857,-20.0,22.152527,41.666756,6.750414,297.300751,12.996242,-0.044446,-0.04034,13.903514,-4.49E-4,0.058819,0.011154,0.0,1.0,2496.361816,, fly_strait
68.336525,-23.605066,-22.411621,2.954432,0.013691,2.954432,0.013691,-19.999857,-20.0,22.187887,42.44252,8.183041,297.21936,12.991426,-0.055587,-0.047093,22.145634,-4.21E-4,0.058903,0.0149,0.0,1.0,2502.782715,, fly_strait
